coords	log2	sd	lower_val	upper_val	gene	orientation	type
chrX:20140511-20140561	-1.31788410788761	0.556539689426088	-1.8744237973137	-0.761344418461523	EIF1AX	minus	test
chrX:20140561-20140611	-1.01944252202829	0.675190389600931	-1.69463291162922	-0.344252132427363	EIF1AX	minus	test
chrX:20140611-20140661	-0.962187456121309	0.613027707248136	-1.57521516336945	-0.349159748873174	EIF1AX	minus	test
chrX:20140661-20140711	-0.694536518556671	0.47358662747046	-1.16812314602713	-0.220949891086211	EIF1AX	minus	test
chrX:20140711-20140761	-0.73631222908794	0.455845559714027	-1.19215778880197	-0.280466669373913	EIF1AX	minus	test
chrX:20140761-20140811	-0.956423430328148	0.444104822886451	-1.4005282532146	-0.512318607441697	EIF1AX	minus	test
chrX:20140811-20140861	-1.07155999683035	0.621844254016448	-1.6934042508468	-0.449715742813898	EIF1AX	minus	test
chrX:20140861-20140911	-1.26418422449136	0.49423117253825	-1.75841539702961	-0.769953051953108	EIF1AX	minus	test
chrX:20140911-20140961	-1.29872840797989	0.438803912621597	-1.73753232060149	-0.859924495358294	EIF1AX	minus	test
chrX:20140961-20141011	-1.12463262877466	0.572519548924231	-1.69715217769889	-0.55211307985043	EIF1AX	minus	test
chrX:20141011-20141061	-0.912072532395165	0.301529594674683	-1.21360212706985	-0.610542937720482	EIF1AX	minus	test
chrX:20141061-20141111	-0.966777381287985	0.394914917915877	-1.36169229920386	-0.571862463372107	EIF1AX	minus	test
chrX:20141111-20141161	-0.967784378142062	0.394315645909086	-1.36210002405115	-0.573468732232976	EIF1AX	minus	test
chrX:20141161-20141211	-1.20429289639357	0.360198233963512	-1.56449113035708	-0.844094662430058	EIF1AX	minus	test
chrX:20141211-20141261	-1.24906737024915	0.338666214842552	-1.5877335850917	-0.910401155406598	EIF1AX	minus	test
chrX:20141261-20141311	-0.952747601381942	0.521390277470784	-1.47413787885273	-0.431357323911158	EIF1AX	minus	test
chrX:20141311-20141361	-0.660353055374239	0.859217684595068	-1.51957073996931	0.198864629220829	EIF1AX	minus	test
chrX:20141361-20141411	-0.231134014046596	0.702315665957184	-0.933449680003779	0.471181651910588	EIF1AX	minus	test
chrX:20141411-20141461	0.0926475945649885	0.290710979319879	-0.198063384754891	0.383358573884868	EIF1AX	minus	test
chrX:20141461-20141511	-0.0572052937352289	0.578785377669126	-0.635990671404355	0.521580083933897	EIF1AX	minus	test
chrX:20141511-20141561	-0.174595571877421	0.504355454778143	-0.678951026655564	0.329759882900723	EIF1AX	minus	test
chrX:20141561-20141611	-0.246867784305873	0.450928018895508	-0.697795803201381	0.204060234589636	EIF1AX	minus	test
chrX:20141611-20141661	-0.348309808439521	0.386436061325743	-0.734745869765264	0.038126252886222	EIF1AX	minus	test
chrX:20141661-20141711	0.0682605574416074	0.469930913271288	-0.401670355829681	0.538191470712896	EIF1AX	minus	test
chrX:20141711-20141761	0.599859746459845	1.05943966040933	-0.45957991394948	1.65929940686917	EIF1AX	minus	test
chrX:20141761-20141811	1.04653504243966	1.04796616104102	-0.00143111860135559	2.09450120348069	EIF1AX	minus	test
chrX:20141811-20141861	1.6991970191902	0.676084421084325	1.02311259810588	2.37528144027453	EIF1AX	minus	test
chrX:20141861-20141911	1.93432654082442	0.296256076799043	1.63807046402538	2.23058261762346	EIF1AX	minus	test
chrX:20141911-20141961	1.91874644826466	0.290910188697344	1.62783625956732	2.209656636962	EIF1AX	minus	test
chrX:20141961-20142011	1.94144270647356	0.270597303623359	1.67084540285021	2.21204001009692	EIF1AX	minus	test
chrX:20142011-20142061	1.93969424602574	0.267427749512024	1.67226649651372	2.20712199553776	EIF1AX	minus	test
chrX:20142061-20142111	1.52796006758177	1.00746545117692	0.52049461640485	2.53542551875869	EIF1AX	minus	test
chrX:20142111-20142161	0.740514921626085	1.60159262386554	-0.861077702239452	2.34210754549162	EIF1AX	minus	test
chrX:20142161-20142211	-0.266279581779994	1.95191228973844	-2.21819187151843	1.68563270795844	EIF1AX	minus	test
chrX:20142211-20142261	-0.988599618075099	0.9738538082144	-1.9624534262895	-0.014745809860699	EIF1AX	minus	test
chrX:20142261-20142311	-0.924166042106272	1.0694091973712	-1.99357523947747	0.145243155264928	EIF1AX	minus	test
chrX:20142311-20142361	-0.639206793257983	1.12911857972343	-1.76832537298141	0.489911786465445	EIF1AX	minus	test
chrX:20142361-20142411	-0.39195250669746	0.681085651467018	-1.07303815816448	0.289133144769559	EIF1AX	minus	test
chrX:20142411-20142461	0.0612154557770848	1.024823716756	-0.96360826097892	1.08603917253309	EIF1AX	minus	test
chrX:20142461-20142511	-0.376131039461577	1.23555887844607	-1.61168991790764	0.859427838984489	EIF1AX	minus	test
chrX:20142511-20142561	-0.482414662529074	1.21500798504776	-1.69742264757683	0.732593322518684	EIF1AX	minus	test
chrX:20142561-20142611	-0.258670755245044	1.10355654844254	-1.36222730368759	0.844885793197498	EIF1AX	minus	test
chrX:20142611-20142661	-0.821274019642409	0.506164245201373	-1.32743826484378	-0.315109774441036	EIF1AX	minus	test
chrX:20142661-20142711	-0.664202077081925	0.309004820416241	-0.973206897498166	-0.355197256665684	EIF1AX	minus	test
chrX:20142711-20142761	-0.577251917389927	0.414862259683712	-0.992114177073639	-0.162389657706214	EIF1AX	minus	test
chrX:20142761-20142811	-0.873882953720971	0.590911747943087	-1.46479470166406	-0.282971205777884	EIF1AX	minus	test
chrX:20142811-20142861	-0.891070384682764	0.597702380972397	-1.48877276565516	-0.293368003710367	EIF1AX	minus	test
chrX:20142861-20142911	-1.0868195983693	0.6851284109843	-1.7719480093536	-0.401691187385001	EIF1AX	minus	test
chrX:20142911-20142961	-1.41030953498228	0.276092330149856	-1.68640186513214	-1.13421720483243	EIF1AX	minus	test
chrX:20142961-20143011	-1.34412641554533	0.355207992230912	-1.69933440777624	-0.988918423314417	EIF1AX	minus	test
chrX:20143011-20143061	-1.59529639558346	0	-1.59529639558346	-1.59529639558346	EIF1AX	minus	test
chrX:24146000-24146050	-0.764005940865193	0	-0.764005940865193	-0.764005940865193	ZFX	plus	test
chrX:24146050-24146100	-0.416547345748856	0.491380657576625	-0.907928003325482	0.0748333118277687	ZFX	plus	test
chrX:24146100-24146150	-0.965367770920314	1.0120963652619	-1.97746413618222	0.0467285943415897	ZFX	plus	test
chrX:24146150-24146200	-1.15761282295235	0.911441354032599	-2.06905417698495	-0.246171468919754	ZFX	plus	test
chrX:24146200-24146250	-1.30047206950358	0.873162477535109	-2.17363454703869	-0.427309591968472	ZFX	plus	test
chrX:24146250-24146300	-1.43476493201699	0.627355583820063	-2.06212051583705	-0.807409348196928	ZFX	plus	test
chrX:24146300-24146350	-1.34430479758435	0.524173459847062	-1.86847825743142	-0.820131337737291	ZFX	plus	test
chrX:24146350-24146400	-1.16450856357927	0.465892446873085	-1.63040101045235	-0.698616116706182	ZFX	plus	test
chrX:24146400-24146450	-1.12228585506999	0.452703695256012	-1.57498955032601	-0.669582159813981	ZFX	plus	test
chrX:24146450-24146500	-1.43132171817256	0.402117899549091	-1.83343961772165	-1.02920381862347	ZFX	plus	test
chrX:24146500-24146550	-1.29710197780237	0.370371888370779	-1.66747386617315	-0.926730089431594	ZFX	plus	test
chrX:24146550-24146600	-1.06172729607735	0.731945169385189	-1.79367246546254	-0.329782126692159	ZFX	plus	test
chrX:24146600-24146650	-0.669843231643868	1.02004498145369	-1.68988821309756	0.350201749809825	ZFX	plus	test
chrX:24146650-24146700	-0.308726993893459	0.657999411127112	-0.966726405020572	0.349272417233653	ZFX	plus	test
chrX:24146700-24146750	-0.512289327185633	1.03108728085615	-1.54337660804178	0.518797953670516	ZFX	plus	test
chrX:24146750-24146800	-0.840690106654836	1.05375984637451	-1.89444995302935	0.213069739719675	ZFX	plus	test
chrX:24146800-24146850	-1.44477700930769	0.754905723800015	-2.19968273310771	-0.689871285507677	ZFX	plus	test
chrX:24146850-24146900	-1.77820502243951	0.289469111775481	-2.06767413421499	-1.48873591066403	ZFX	plus	test
chrX:24146900-24146950	-1.28306177769932	0.894395349991797	-2.17745712769112	-0.388666427707524	ZFX	plus	test
chrX:24146950-24147000	-1.31472043245024	0.901526198265486	-2.21624663071573	-0.413194234184755	ZFX	plus	test
chrX:24147000-24147050	-1.25088446743986	0.842484231402703	-2.09336869884257	-0.40840023603716	ZFX	plus	test
chrX:24147050-24147100	-1.29233820084223	0.877381795385967	-2.1697199962282	-0.414956405456263	ZFX	plus	test
chrX:24147100-24147150	-1.09719976425398	1.26319693852979	-2.36039670278377	0.165997174275805	ZFX	plus	test
chrX:24147150-24147200	-1.1259708644511	1.27708583598607	-2.40305670043717	0.151114971534971	ZFX	plus	test
chrX:24147200-24147250	-0.911569753405469	1.20511862926538	-2.11668838267085	0.293548875859913	ZFX	plus	test
chrX:24147250-24147300	-0.805707974301765	1.10400237707067	-1.90971035137244	0.298294402768907	ZFX	plus	test
chrX:24147300-24147350	-1.36456416405715	0.317948180738923	-1.68251234479607	-1.04661598331823	ZFX	plus	test
chrX:24147350-24147400	-1.1090204466438	0.426744496516865	-1.53576494316066	-0.682275950126931	ZFX	plus	test
chrX:24147400-24147450	-1.15017390897537	0.407690935384598	-1.55786484435997	-0.742482973590772	ZFX	plus	test
chrX:24147450-24147500	-1.06607684913279	0.349107629129361	-1.41518447826215	-0.716969220003428	ZFX	plus	test
chrX:24147500-24147550	-0.887937971761424	0.255117294171729	-1.14305526593315	-0.632820677589694	ZFX	plus	test
chrX:24147550-24147600	-0.684960062408988	0.618103134047324	-1.30306319645631	-0.0668569283616643	ZFX	plus	test
chrX:24147600-24147650	-0.692016773375222	0.624051605499628	-1.31606837887485	-0.0679651678755943	ZFX	plus	test
chrX:24147650-24147700	-0.631058567892587	0.576079169782039	-1.20713773767463	-0.0549793981105476	ZFX	plus	test
chrX:24147700-24147750	-0.781748776664517	0.683072002500433	-1.46482077916495	-0.0986767741640838	ZFX	plus	test
chrX:24147750-24147800	-0.908169337769552	0.444778641047317	-1.35294797881687	-0.463390696722235	ZFX	plus	test
chrX:24147800-24147850	-0.810942026668429	0.432590099449775	-1.2435321261182	-0.378351927218654	ZFX	plus	test
chrX:24147850-24147900	-0.641390045511177	0.51445459233041	-1.15584463784159	-0.126935453180766	ZFX	plus	test
chrX:24147900-24147950	-0.578588788061136	0.40365069505925	-0.982239483120386	-0.174938093001886	ZFX	plus	test
chrX:24147950-24148000	-0.850033734828218	0.506386569458254	-1.35642030428647	-0.343647165369964	ZFX	plus	test
chrX:24148000-24148050	-1.0177025702857	0.551936374495413	-1.56963894478111	-0.465766195790284	ZFX	plus	test
chrX:24148050-24148100	-1.31918349824659	0.152770141754315	-1.47195364000091	-1.16641335649228	ZFX	plus	test
chrX:24148100-24148150	-1.43454831109778	0.0814496587025568	-1.51599796980034	-1.35309865239523	ZFX	plus	test
chrX:24148150-24148200	-1.28951389350841	0.330772500836596	-1.62028639434501	-0.958741392671817	ZFX	plus	test
chrX:24148200-24148250	-0.645171895205099	1.27269659052244	-1.91786848572754	0.627524695317339	ZFX	plus	test
chrX:24148250-24148300	-0.64508586097885	1.27262662604421	-1.91771248702306	0.627540765065358	ZFX	plus	test
chrX:24148300-24148350	-0.374808343402485	1.12124699827258	-1.49605534167507	0.746438654870098	ZFX	plus	test
chrX:24148350-24148400	-0.666370516593024	1.39019939968033	-2.05656991627336	0.723828883087309	ZFX	plus	test
chrX:24148400-24148450	-1.41039117985934	0.66577234147739	-2.07616352133673	-0.744618838381952	ZFX	plus	test
chrX:24148450-24148500	-1.58106752359631	0.751451877997765	-2.33251940159407	-0.829615645598541	ZFX	plus	test
chrX:24148500-24148550	-1.55472261417194	0.803342081449666	-2.35806469562161	-0.751380532722278	ZFX	plus	test
chrX:24148550-24148600	-1.52361510747589	0.783948603673813	-2.3075637111497	-0.739666503802078	ZFX	plus	test
chrX:24148600-24148650	-1.39800994400064	0.770217294516291	-2.16822723851693	-0.627792649484351	ZFX	plus	test
chrX:24148650-24148700	-0.969401761516009	0.721999310560617	-1.69140107207663	-0.247402450955392	ZFX	plus	test
chrX:24148700-24148750	-1.11425095869781	0.610284298348535	-1.72453525704635	-0.503966660349275	ZFX	plus	test
chrX:24148750-24148800	-0.727892210054394	0.462082982585234	-1.18997519263963	-0.26580922746916	ZFX	plus	test
chrX:24148800-24148850	-0.791661077546877	0.567922558548995	-1.35958363609587	-0.223738518997883	ZFX	plus	test
chrX:24148850-24148900	-0.861289887675265	0.516958334080242	-1.37824822175551	-0.344331553595024	ZFX	plus	test
chrX:24148900-24148950	-1.0638993401935	0.69088798501993	-1.75478732521343	-0.373011355173571	ZFX	plus	test
chrX:24148950-24149000	-1.37254535711848	0.481445953542991	-1.85399131066147	-0.891099403575491	ZFX	plus	test
chrX:24149000-24149050	-1.47590102755166	0.563447701994352	-2.03934872954601	-0.912453325557309	ZFX	plus	test
chrX:24149050-24149100	-1.50321563226498	0.51147617292151	-2.01469180518649	-0.991739459343466	ZFX	plus	test
chrX:24149100-24149150	-1.06421616304504	0.857795911107088	-1.92201207415213	-0.206420251937955	ZFX	plus	test
chrX:24149150-24149200	-0.906557535070394	0.977027778427496	-1.88358531349789	0.0704702433571014	ZFX	plus	test
chrX:24149200-24149250	-0.388929257627179	0.549119620834068	-0.938048878461247	0.16019036320689	ZFX	plus	test
chrX:24149250-24149300	-0.000643050052823149	0	-0.000643050052823149	-0.000643050052823149	ZFX	plus	test
chrX:24149450-24149500	0.433338705438731	0	0.433338705438731	0.433338705438731	ZFX	plus	test
chrX:24149500-24149550	0.825579539462119	0.55471230719241	0.270867232269709	1.38029184665453	ZFX	plus	test
chrX:24149550-24149600	1.04666333864521	0.548166955095846	0.498496383549364	1.59483029374106	ZFX	plus	test
chrX:24149600-24149650	1.08015214261732	0.452560132732249	0.627592009885072	1.53271227534957	ZFX	plus	test
chrX:24149650-24149700	1.29575662167685	0.168238706202699	1.12751791547415	1.46399532787955	ZFX	plus	test
chrX:24149700-24149750	1.33472474577252	0.217939065695671	1.11678568007685	1.55266381146819	ZFX	plus	test
chrX:24149750-24149800	1.18061855453365	0	1.18061855453365	1.18061855453365	ZFX	plus	test
chrX:24150400-24150450	0.844124290951378	0	0.844124290951378	0.844124290951378	ZFX	plus	test
chrX:24150450-24150500	0.692935097529912	0.213813807820887	0.479121289709025	0.906748905350799	ZFX	plus	test
chrX:24150500-24150550	0.569737799659539	0.261516528760837	0.308221270898702	0.831254328420376	ZFX	plus	test
chrX:24150550-24150600	0.296498405696802	0.586713725362923	-0.290215319666121	0.883212131059726	ZFX	plus	test
chrX:24150600-24150650	-0.0893511345472149	0.613418788609202	-0.702769923156417	0.524067654061988	ZFX	plus	test
chrX:24150650-24150700	-0.61574456669983	0.773797063409355	-1.38954163010918	0.158052496709525	ZFX	plus	test
chrX:24150700-24150750	-0.910896930628078	0.45616988711753	-1.36706681774561	-0.454727043510548	ZFX	plus	test
chrX:24150750-24150800	-1.06322103014863	0.378718842785065	-1.44193987293369	-0.684502187363563	ZFX	plus	test
chrX:24150800-24150850	-1.35875397150824	0.453833126798136	-1.81258709830638	-0.904920844710106	ZFX	plus	test
chrX:24150850-24150900	-1.3853166395453	0.472560011842695	-1.85787665138799	-0.912756627702601	ZFX	plus	test
chrX:24150900-24150950	-1.4724991768361	0.361872100383357	-1.83437127721946	-1.11062707645274	ZFX	plus	test
chrX:24150950-24151000	-1.35583134116268	0.53960217020627	-1.89543351136895	-0.816229170956413	ZFX	plus	test
chrX:24151000-24151050	-1.16848424712864	0.411088058733757	-1.57957230586239	-0.757396188394879	ZFX	plus	test
chrX:24151050-24151100	-0.868255598669823	0.357716537450488	-1.22597213612031	-0.510539061219335	ZFX	plus	test
chrX:24151100-24151150	-0.689241816064032	0.308086842404417	-0.997328658468449	-0.381154973659614	ZFX	plus	test
chrX:24151150-24151200	-0.518230676267667	0.471769501090302	-0.990000177357969	-0.0464611751773653	ZFX	plus	test
chrX:24151200-24151250	-0.15991499453135	0.386844523557342	-0.546759518088693	0.226929529025992	ZFX	plus	test
chrX:24151250-24151300	-0.149350351397218	0.376009114068817	-0.525359465466035	0.226658762671599	ZFX	plus	test
chrX:24151300-24151350	-0.363512950516502	0.720664202838204	-1.08417715335471	0.357151252321702	ZFX	plus	test
chrX:24151350-24151400	-0.738497048549732	0.836727373079851	-1.57522442162958	0.0982303245301193	ZFX	plus	test
chrX:24151400-24151450	-1.3100560131911	0.649692399793786	-1.95974841298489	-0.660363613397318	ZFX	plus	test
chrX:24151450-24151500	-1.93052740893694	0.707662768854678	-2.63819017779162	-1.22286464008226	ZFX	plus	test
chrX:24151500-24151550	-1.76571979744511	0.930626098937083	-2.6963458963822	-0.835093698508031	ZFX	plus	test
chrX:24151550-24151600	-1.60020744052381	1.04927731206343	-2.64948475258724	-0.550930128460375	ZFX	plus	test
chrX:24151600-24151650	-1.12343497674947	1.23329654409918	-2.35673152084864	0.109861567349711	ZFX	plus	test
chrX:24151650-24151700	-0.545811903795287	0.324930664936065	-0.870742568731353	-0.220881238859222	ZFX	plus	test
chrX:24151700-24151750	-0.738912957259689	0.572381746581594	-1.31129470384128	-0.166531210678095	ZFX	plus	test
chrX:24151750-24151800	-0.853651222546181	0.636391973410336	-1.49004319595652	-0.217259249135845	ZFX	plus	test
chrX:24151800-24151850	-1.2144026644904	0.423421789441635	-1.63782445393203	-0.790980875048761	ZFX	plus	test
chrX:24151850-24151900	-1.43801010822238	0.109145011985079	-1.54715512020746	-1.32886509623731	ZFX	plus	test
chrX:24151900-24151950	-1.50328141228879	0.180943828189869	-1.68422524047866	-1.32233758409892	ZFX	plus	test
chrX:24151950-24152000	-1.4915663249948	0.200767235237306	-1.69233356023211	-1.2907990897575	ZFX	plus	test
chrX:24152000-24152050	-1.21655509629599	0.566846825450881	-1.78340192174688	-0.649708270845114	ZFX	plus	test
chrX:24152050-24152100	-0.69457446944461	1.01328745015397	-1.70786191959858	0.318712980709356	ZFX	plus	test
chrX:24152100-24152150	-0.4299651119973	0.763320261845079	-1.19328537384238	0.333355149847778	ZFX	plus	test
chrX:24152150-24152200	-0.380443329094545	0.697553808676314	-1.07799713777086	0.317110479581769	ZFX	plus	test
chrX:24152200-24152250	-0.392297113325554	0.698871220869028	-1.09116833419458	0.306574107543474	ZFX	plus	test
chrX:24152250-24152300	-0.963178622239433	0.53734144176318	-1.50052006400261	-0.425837180476253	ZFX	plus	test
chrX:24152300-24152350	-1.31437341624994	0.707399682212131	-2.02177309846207	-0.60697373403781	ZFX	plus	test
chrX:24152350-24152400	-1.00850432258819	1.05051192666352	-2.05901624925171	0.0420076040753263	ZFX	plus	test
chrX:24152400-24152450	-1.36155789322811	1.04572988673626	-2.40728777996437	-0.315828006491856	ZFX	plus	test
chrX:24152450-24152500	-1.37720134604618	1.05269251486708	-2.42989386091326	-0.324508831179109	ZFX	plus	test
chrX:24152500-24152550	-1.05414098277411	0.964992313387451	-2.01913329616156	-0.0891486693866593	ZFX	plus	test
chrX:24152550-24152600	-1.42540214383973	0.501026193140801	-1.92642833698053	-0.924375950698929	ZFX	plus	test
chrX:24152600-24152650	-1.19551596249198	0.428293066769333	-1.62380902926132	-0.76722289572265	ZFX	plus	test
chrX:24152650-24152700	-1.32470943500722	0.664484301449373	-1.98919373645659	-0.660225133557848	ZFX	plus	test
chrX:24152700-24152750	-1.81386654512817	0.825543882276941	-2.63941042740511	-0.988322662851232	ZFX	plus	test
chrX:24152750-24152800	-2.01308167958284	0.751508636763964	-2.76459031634681	-1.26157304281888	ZFX	plus	test
chrX:24152800-24152850	-1.95762169121066	0.855962779714278	-2.81358447092494	-1.10165891149639	ZFX	plus	test
chrX:24152850-24152900	-1.8670315082128	0.831021494998231	-2.69805300321103	-1.03601001321457	ZFX	plus	test
chrX:24152900-24152950	-1.5273345695658	0.607465818241394	-2.1348003878072	-0.91986875132441	ZFX	plus	test
chrX:24152950-24153000	-1.23423438309583	0.520776107825693	-1.75501049092152	-0.713458275270134	ZFX	plus	test
chrX:24153000-24153050	-1.41945275329403	0.404820377408851	-1.82427313070288	-1.01463237588518	ZFX	plus	test
chrX:24153050-24153100	-1.32426232970802	0.277112964278552	-1.60137529398657	-1.04714936542947	ZFX	plus	test
chrX:24153100-24153150	-1.3906888277482	0.3209951154889	-1.7116839432371	-1.0696937122593	ZFX	plus	test
chrX:24153150-24153200	-1.4160860907308	0.271516401746264	-1.68760249247707	-1.14456968898454	ZFX	plus	test
chrX:24153200-24153250	-1.00506042106777	0.824292357036513	-1.82935277810428	-0.180768064031256	ZFX	plus	test
chrX:24153250-24153300	-0.674138316871251	0.811825761581096	-1.48596407845235	0.137687444709845	ZFX	plus	test
chrX:24153300-24153350	-0.242880100710792	0.542182010918394	-0.785062111629186	0.299301910207603	ZFX	plus	test
chrX:24153350-24153400	0.173160240260732	0.350282308810684	-0.177122068549952	0.523442549071415	ZFX	plus	test
chrX:24153400-24153450	-0.236278891731506	0.896173215328442	-1.13245210705995	0.659894323596936	ZFX	plus	test
chrX:24153450-24153500	-0.248082261363789	1.09720268437519	-1.34528494573898	0.8491204230114	ZFX	plus	test
chrX:24153500-24153550	-0.415391013172411	1.49658081993913	-1.91197183311154	1.08118980676672	ZFX	plus	test
chrX:24153550-24153600	-1.47363345954509	0	-1.47363345954509	-1.47363345954509	ZFX	plus	test
chrX:41083351-41083401	-1.01342570046028	0	-1.01342570046028	-1.01342570046028	USP9X	plus	test
chrX:41083401-41083451	-0.946883923654131	0.0941042832236528	-1.04098820687778	-0.852779640430479	USP9X	plus	test
chrX:41083451-41083501	-0.861180659422048	0.162674388151982	-1.02385504757403	-0.698506271270066	USP9X	plus	test
chrX:41083501-41083551	-0.893154396343532	0.147415231408805	-1.04056962775234	-0.745739164934727	USP9X	plus	test
chrX:41083551-41083601	-1.16972732796596	0.645294528822721	-1.81502185678868	-0.524432799143242	USP9X	plus	test
chrX:41083601-41083651	-1.47247742273978	0.74121868058296	-2.21369610332274	-0.731258742156821	USP9X	plus	test
chrX:41083651-41083701	-1.85446020841937	0.579457248914429	-2.4339174573338	-1.27500295950494	USP9X	plus	test
chrX:41083701-41083751	-1.86015925405847	0.568110003639795	-2.42826925769827	-1.29204925041868	USP9X	plus	test
chrX:41083751-41083801	-1.69995570588856	0.560824372042857	-2.26078007793142	-1.1391313338457	USP9X	plus	test
chrX:41083801-41083851	-1.36468441286579	0.643606475542116	-2.00829088840791	-0.721077937323678	USP9X	plus	test
chrX:41083851-41083901	-1.01806775144357	0.326105945261163	-1.34417369670474	-0.691961806182409	USP9X	plus	test
chrX:41083901-41083951	-0.721087258407854	0.68120600403525	-1.4022932624431	-0.039881254372604	USP9X	plus	test
chrX:41083951-41084001	-0.43919770767191	0.460688703920249	-0.899886411592159	0.0214909962483393	USP9X	plus	test
chrX:41084001-41084051	-0.61505309523043	0.694121932329433	-1.30917502755986	0.0790688370990034	USP9X	plus	test
chrX:41084051-41084101	0.0410472391015895	1.35108750676294	-1.31004026766135	1.39213474586453	USP9X	plus	test
chrX:41084101-41084151	0.026103747322648	1.3494261403964	-1.32332239307375	1.37552988771905	USP9X	plus	test
chrX:41084151-41084201	-0.0753503907710114	1.4015132244459	-1.47686361521691	1.32616283367489	USP9X	plus	test
chrX:41084201-41084251	0.330936124447675	1.06357454467806	-0.73263842023039	1.39451066912574	USP9X	plus	test
chrX:41084251-41084301	-0.22246875074326	0.445357287719205	-0.667826038462466	0.222888536975945	USP9X	plus	test
chrX:41084301-41084351	-0.296522531015237	0.391643599606689	-0.688166130621926	0.0951210685914523	USP9X	plus	test
chrX:41084351-41084401	0.186711276701391	0.702747506833709	-0.516036230132318	0.8894587835351	USP9X	plus	test
chrX:41084401-41084451	0.397048026444914	0.813799640680176	-0.416751614235262	1.21084766712509	USP9X	plus	test
chrX:41084451-41084501	0.962493095257133	0.841727297821353	0.12076579743578	1.80422039307849	USP9X	plus	test
chrX:41084501-41084551	1.62709182899935	0.671252899305618	0.955838929693735	2.29834472830497	USP9X	plus	test
chrX:41084551-41084601	1.77753122294404	0.734900411441327	1.04263081150271	2.51243163438537	USP9X	plus	test
chrX:41084601-41084651	2.22288581281084	0.336734286087224	1.88615152672361	2.55962009889806	USP9X	plus	test
chrX:41084651-41084701	2.19509865498267	0.384075455890566	1.8110231990921	2.57917411087323	USP9X	plus	test
chrX:41084701-41084751	1.82402638836609	0.495135988981552	1.32889039938454	2.31916237734765	USP9X	plus	test
chrX:41084751-41084801	1.58112634866977	0.632013830698658	0.949112517971113	2.21314017936843	USP9X	plus	test
chrX:41084801-41084851	0.879293085761757	0.965832083453715	-0.0865389976919581	1.84512516921547	USP9X	plus	test
chrX:41084851-41084901	0.341370242434231	0.910966149159123	-0.569595906724892	1.25233639159335	USP9X	plus	test
chrX:41084901-41084951	-0.083946145590381	0.62624815609999	-0.710194301690371	0.542302010509608	USP9X	plus	test
chrX:41084951-41085001	-0.23866174454712	0.318764257099811	-0.557426001646932	0.0801025125526911	USP9X	plus	test
chrX:41085001-41085051	0.0931683129966671	0.589546095413238	-0.496377782416571	0.682714408409905	USP9X	plus	test
chrX:41085051-41085101	0.513117270320903	0.712554546726378	-0.199437276405474	1.22567181704728	USP9X	plus	test
chrX:41085101-41085151	1.05199356209339	0.670121142147661	0.381872419945725	1.72211470424105	USP9X	plus	test
chrX:41085151-41085201	1.35053974504565	0.39244207404441	0.958097671001236	1.74298181909006	USP9X	plus	test
chrX:41085201-41085251	1.72035970714859	0.475454455099246	1.24490525204934	2.19581416224783	USP9X	plus	test
chrX:41085251-41085301	1.86512412075539	0.461892839984611	1.40323128077078	2.32701696074	USP9X	plus	test
chrX:41085301-41085351	1.88794675894035	0.65081852645401	1.23712823248634	2.53876528539436	USP9X	plus	test
chrX:41085351-41085401	2.34814495231782	0	2.34814495231782	2.34814495231782	USP9X	plus	test
chrX:41085401-41085451	0.565673663692298	0	0.565673663692298	0.565673663692298	USP9X	plus	test
chrX:41085451-41085501	0.760406163006868	0.275393341565474	0.485012821441394	1.03579950457234	USP9X	plus	test
chrX:41085501-41085551	0.760406163006868	0.275393341565474	0.485012821441394	1.03579950457234	USP9X	plus	test
chrX:41085551-41085601	0.855475046645176	0.255019654532746	0.600455392112429	1.11049470117792	USP9X	plus	test
chrX:41085601-41085651	1.22227797129815	0.386998961617669	0.835279009680483	1.60927693291582	USP9X	plus	test
chrX:41085651-41085701	1.25938697447513	0.352362895672888	0.907024078802244	1.61174987014802	USP9X	plus	test
chrX:41085701-41085751	1.19962184105054	0.311545435195295	0.888076405855244	1.51116727624583	USP9X	plus	test
chrX:41085751-41085801	1.19368529921968	0.315657426743522	0.878027872476161	1.5093427259632	USP9X	plus	test
chrX:41085801-41085851	0.801524172605456	0.469878236627991	0.331645935977465	1.27140240923345	USP9X	plus	test
chrX:41085851-41085901	0.415095940489802	0.738293305161253	-0.323197364671451	1.15338924565106	USP9X	plus	test
chrX:41085901-41085951	0.117992581427422	0.647031108936166	-0.529038527508744	0.765023690363588	USP9X	plus	test
chrX:41085951-41086001	-0.153544281894024	0.24307334801791	-0.396617629911934	0.0895290661238854	USP9X	plus	test
chrX:41086001-41086051	-0.177413032717333	0.213045777160672	-0.390458809878005	0.0356327444433396	USP9X	plus	test
chrX:41086051-41086101	0.104011542941391	0.368336107329328	-0.264324564387937	0.47234765027072	USP9X	plus	test
chrX:41086101-41086151	0.519632911543787	0.724612124498687	-0.2049792129549	1.24424503604247	USP9X	plus	test
chrX:41086151-41086201	0.682067791708272	0.614552855785362	0.0675149359229104	1.29662064749363	USP9X	plus	test
chrX:41086201-41086251	0.551672044673861	0.825938759235165	-0.274266714561304	1.37761080390903	USP9X	plus	test
chrX:41086251-41086301	0.634869110911838	0.854920698625485	-0.220051587713647	1.48978980953732	USP9X	plus	test
