gene	orientation	type	log2	coords
ZFX	plus	test	-0.340742289478665	chrX:24147800-24147999
ZFX	plus	test	-0.536375009857176	chrX:24147850-24148049
ZFX	plus	test	-1.05943347765563	chrX:24147900-24148099
ZFX	plus	test	-1.12974433549447	chrX:24147950-24148149
ZFX	plus	test	-0.564451186922983	chrX:24148000-24148199
ZFX	plus	test	-0.70397109187925	chrX:24148050-24148249
ZFX	plus	test	-0.615298180787411	chrX:24148100-24148299
ZFX	plus	test	-0.316093893294941	chrX:24148150-24148349
ZFX	plus	test	0.376532960616437	chrX:24148200-24148399
ZFX	plus	test	-1.11179878607014	chrX:24148250-24148449
ZFX	plus	test	-1.38148204449673	chrX:24148300-24148499
ZFX	plus	test	-1.57638365867778	chrX:24148350-24148549
ZFX	plus	test	-0.501027925940809	chrX:24148400-24148599
ZFX	plus	test	-2.32867406683772	chrX:24148450-24148649
ZFX	plus	test	-0.652912192254168	chrX:24148500-24148699
ZFX	plus	test	-1.35145010968927	chrX:24148550-24148749
ZFX	plus	test	-0.957257289144376	chrX:24148600-24148799
ZFX	plus	test	0.945485338003514	chrX:24148650-24148849
ZFX	plus	test	0.513802642765776	chrX:24148700-24148899
ZFX	plus	test	0.911731211968093	chrX:24148750-24148949
ZFX	plus	test	-1.30884260236863	chrX:24148800-24148999
ZFX	plus	test	-1.03434346243001	chrX:24148850-24149049
ZFX	plus	test	-1.93922272323973	chrX:24148900-24149099
ZFX	plus	test	-1.19191199861708	chrX:24148950-24149149
ZFX	plus	test	-1.87814875189807	chrX:24149000-24149199
ZFX	plus	test	-0.907903300887215	chrX:24149050-24149249
ZFX	plus	test	-0.529127801570474	chrX:24149100-24149299
ZFX	plus	test	-1.52086751350447	chrX:24149400-24149599
ZFX	plus	test	-0.598299553062777	chrX:24149450-24149649
ZFX	plus	test	0.5560900785024	chrX:24149500-24149699
ZFX	plus	test	1.28949136196355	chrX:24149550-24149749
ZFX	plus	test	1.17640748527293	chrX:24149600-24149799
ZFX	plus	test	-1.14276517489313	chrX:24150050-24150249
ZFX	plus	test	0.770900451419338	chrX:24150400-24150599
ZFX	plus	test	0.222782932032451	chrX:24150450-24150649
ZFX	plus	test	0.108938882398224	chrX:24150500-24150699
ZFX	plus	test	-0.387206035366873	chrX:24150550-24150749
ZFX	plus	test	-1.1259608604179	chrX:24150600-24150799
ZFX	plus	test	-1.07925185089134	chrX:24150650-24150849
ZFX	plus	test	-0.0632516393548226	chrX:24150700-24150899
ZFX	plus	test	-0.319772134432808	chrX:24150750-24150949
ZFX	plus	test	-0.804225581553773	chrX:24150800-24150999
ZFX	plus	test	-0.917176735707803	chrX:24150850-24151049
ZFX	plus	test	-1.13307424392264	chrX:24150900-24151099
ZFX	plus	test	-0.485437414540114	chrX:24150950-24151149
ZFX	plus	test	-1.17123080833373	chrX:24151000-24151199
ZFX	plus	test	-0.924370876886825	chrX:24151050-24151249
ZFX	plus	test	-0.518904923312409	chrX:24151100-24151299
ZFX	plus	test	-0.351769643849929	chrX:24151150-24151349
ZFX	plus	test	-1.18040454385944	chrX:24151200-24151399
ZFX	plus	test	-1.78404559546008	chrX:24151250-24151449
ZFX	plus	test	-1.25679712455743	chrX:24151300-24151499
ZFX	plus	test	-1.92879059658186	chrX:24151350-24151549
ZFX	plus	test	-1.97169361861716	chrX:24151400-24151599
ZFX	plus	test	-2.12549443361596	chrX:24151450-24151649
ZFX	plus	test	0.0155287497624816	chrX:24151500-24151699
ZFX	plus	test	0.0615686048978542	chrX:24151550-24151749
ZFX	plus	test	-0.320842738144882	chrX:24151600-24151799
ZFX	plus	test	-0.383440097370556	chrX:24151650-24151849
ZFX	plus	test	-1.06726146530764	chrX:24151700-24151899
ZFX	plus	test	-0.836072914762249	chrX:24151750-24151949
ZFX	plus	test	-0.947337159761542	chrX:24151800-24151999
ZFX	plus	test	-1.04540784234417	chrX:24151850-24152049
ZFX	plus	test	-1.4989354898555	chrX:24151900-24152099
ZFX	plus	test	-0.751658790270375	chrX:24151950-24152149
ZFX	plus	test	-0.276595643870181	chrX:24152000-24152199
ZFX	plus	test	-0.941541532464746	chrX:24152050-24152249
ZFX	plus	test	-0.68502610112403	chrX:24152100-24152299
ZFX	plus	test	-0.594661562256652	chrX:24152150-24152349
ZFX	plus	test	-0.274486810755812	chrX:24152200-24152399
ZFX	plus	test	-1.02324090278399	chrX:24152250-24152449
ZFX	plus	test	-1.88095652412835	chrX:24152300-24152499
ZFX	plus	test	-0.226317379494576	chrX:24152350-24152549
ZFX	plus	test	-1.59401848076141	chrX:24152400-24152599
ZFX	plus	test	-1.61489183441634	chrX:24152450-24152649
ZFX	plus	test	-1.53964153238766	chrX:24152500-24152699
ZFX	plus	test	-0.494786608314872	chrX:24152550-24152749
ZFX	plus	test	0.154966643640726	chrX:24152600-24152799
ZFX	plus	test	-1.55563160765078	chrX:24152650-24152849
ZFX	plus	test	-1.91273673927711	chrX:24152700-24152899
ZFX	plus	test	-1.02056219759835	chrX:24152750-24152949
ZFX	plus	test	-0.523076688261646	chrX:24152800-24152999
ZFX	plus	test	-1.48310934411908	chrX:24152850-24153049
ZFX	plus	test	-0.851866803875371	chrX:24152900-24153099
ZFX	plus	test	-1.10057393872187	chrX:24152950-24153149
ZFX	plus	test	-1.62337648388281	chrX:24153000-24153199
ZFX	plus	test	-1.50730607167885	chrX:24153050-24153249
ZFX	plus	test	-1.16572947592672	chrX:24153100-24153299
ZFX	plus	test	-0.515318807121075	chrX:24153150-24153349
ZFX	plus	test	-0.456776863205211	chrX:24153200-24153399
ZFX	plus	test	-0.239499991301244	chrX:24153250-24153449
ZFX	plus	test	-0.223022054650398	chrX:24153300-24153499
ZFX	plus	test	0.12455994514114	chrX:24153350-24153549
ZFX	plus	test	-0.512856055443319	chrX:24153400-24153599
USP9X	plus	test	0.250391389607311	chrX:41083351-41083550
USP9X	plus	test	0.569102183356449	chrX:41083401-41083600
USP9X	plus	test	-0.616968832972938	chrX:41083451-41083650
USP9X	plus	test	-1.08875424771924	chrX:41083501-41083700
USP9X	plus	test	-1.67673772070532	chrX:41083551-41083750
USP9X	plus	test	-2.06300173630223	chrX:41083601-41083800
USP9X	plus	test	-1.71155373840881	chrX:41083651-41083850
USP9X	plus	test	-1.26502448744036	chrX:41083701-41083900
USP9X	plus	test	-1.51019367078251	chrX:41083751-41083950
USP9X	plus	test	-0.774517513015671	chrX:41083801-41084000
USP9X	plus	test	-0.628891796830347	chrX:41083851-41084050
USP9X	plus	test	-1.36171396697736	chrX:41083901-41084100
USP9X	plus	test	-1.40039120178552	chrX:41083951-41084150
USP9X	plus	test	-1.68205351649444	chrX:41084001-41084200
USP9X	plus	test	-0.0329792258360639	chrX:41084051-41084250
USP9X	plus	test	-0.512932993695252	chrX:41084101-41084300
USP9X	plus	test	-0.983932602351391	chrX:41084151-41084350
USP9X	plus	test	0.016939288866022	chrX:41084201-41084400
USP9X	plus	test	-0.0315152840043694	chrX:41084251-41084450
USP9X	plus	test	0.0637533622164344	chrX:41084301-41084500
USP9X	plus	test	1.40197133365029	chrX:41084351-41084550
USP9X	plus	test	0.315525623783813	chrX:41084401-41084600
USP9X	plus	test	0.0892436459887034	chrX:41084451-41084650
USP9X	plus	test	0.628967820681925	chrX:41084501-41084700
USP9X	plus	test	-0.479047337809839	chrX:41084551-41084750
USP9X	plus	test	2.22709499014009	chrX:41084601-41084800
USP9X	plus	test	1.58511571444612	chrX:41084651-41084850
USP9X	plus	test	1.16643976718413	chrX:41084701-41084900
USP9X	plus	test	0.690791846018103	chrX:41084751-41084950
USP9X	plus	test	-0.153932024486043	chrX:41084801-41085000
USP9X	plus	test	-0.436472167019802	chrX:41084851-41085050
USP9X	plus	test	-0.189617715628415	chrX:41084901-41085100
USP9X	plus	test	0.226032947921988	chrX:41084951-41085150
USP9X	plus	test	0.909929088876603	chrX:41085001-41085200
USP9X	plus	test	0.273287681990303	chrX:41085051-41085250
USP9X	plus	test	1.47675408842428	chrX:41085101-41085300
USP9X	plus	test	1.55656038241945	chrX:41085151-41085350
USP9X	plus	test	0.815208843428867	chrX:41085201-41085400
USP9X	plus	test	-1.68248569582624	chrX:41085301-41085500
USP9X	plus	test	0.0678996569422352	chrX:41085401-41085600
USP9X	plus	test	0.0231038368814361	chrX:41085451-41085650
USP9X	plus	test	2.4673231842059	chrX:41085501-41085700
USP9X	plus	test	0.613682509714586	chrX:41085551-41085750
USP9X	plus	test	1.58648264801356	chrX:41085601-41085800
USP9X	plus	test	0.40626379157246	chrX:41085651-41085850
USP9X	plus	test	1.01166059655115	chrX:41085701-41085900
USP9X	plus	test	1.12131159685395	chrX:41085751-41085950
USP9X	plus	test	-0.0475696461900136	chrX:41085801-41086000
USP9X	plus	test	0.0521973030334712	chrX:41085851-41086050
USP9X	plus	test	-0.0595281808962367	chrX:41085901-41086100
USP9X	plus	test	-0.283850286655539	chrX:41085951-41086150
USP9X	plus	test	0.140290494996818	chrX:41086001-41086200
USP9X	plus	test	0.266100992333063	chrX:41086051-41086250
USP9X	plus	test	-0.512236432142705	chrX:41086101-41086300
USP9X	plus	test	-1.06019580616927	chrX:41086151-41086350
USP9X	plus	test	-0.363217809563105	chrX:41086201-41086400
USP9X	plus	test	1.0161464937218	chrX:41086251-41086450
USP9X	plus	test	1.04065437007088	chrX:41086301-41086500
USP9X	plus	test	0.04894028140774	chrX:41086451-41086650
USP9X	plus	test	-0.322739331180726	chrX:41086501-41086700
USP9X	plus	test	-0.55983231381354	chrX:41086551-41086750
USP9X	plus	test	-0.981016102796018	chrX:41086601-41086800
USP9X	plus	test	-1.24432552876207	chrX:41086651-41086850
USP9X	plus	test	-0.943435497047936	chrX:41086701-41086900
USP9X	plus	test	-1.74965129583501	chrX:41086751-41086950
USP9X	plus	test	-1.4369350378254	chrX:41086801-41087000
USP9X	plus	test	-1.85314560554529	chrX:41086851-41087050
USP9X	plus	test	-1.8262058943048	chrX:41086901-41087100
USP9X	plus	test	-1.798666179437	chrX:41086951-41087150
USP9X	plus	test	-0.439376907151615	chrX:41087001-41087200
USP9X	plus	test	-2.14257195420654	chrX:41087051-41087250
USP9X	plus	test	-0.588066206186776	chrX:41087101-41087300
USP9X	plus	test	-1.07319279464808	chrX:41087151-41087350
USP9X	plus	test	-0.729680600278422	chrX:41087201-41087400
USP9X	plus	test	-1.69978445489363	chrX:41087251-41087450
USP9X	plus	test	-1.05651362521384	chrX:41087301-41087500
USP9X	plus	test	-1.31438258330573	chrX:41087351-41087550
USP9X	plus	test	-1.02120965991574	chrX:41087401-41087600
USP9X	plus	test	-0.0310893935626908	chrX:41087451-41087650
USP9X	plus	test	-0.544746409863708	chrX:41087501-41087700
USP9X	plus	test	0.449491212559686	chrX:41087551-41087750
USP9X	plus	test	-1.07312399339289	chrX:41087601-41087800
USP9X	plus	test	-0.474724826023311	chrX:41087651-41087850
USP9X	plus	test	-0.810612385151321	chrX:41087701-41087900
USP9X	plus	test	-0.925444324895372	chrX:41087751-41087950
USP9X	plus	test	-2.18557091072812	chrX:41087801-41088000
USP9X	plus	test	0.0405809306166052	chrX:41087851-41088050
USP9X	plus	test	0.174466352639059	chrX:41087901-41088100
USP9X	plus	test	-0.140482950291063	chrX:41087951-41088150
USP9X	plus	test	-0.395863716167422	chrX:41088001-41088200
USP9X	plus	test	-0.322663787306804	chrX:41088051-41088250
USP9X	plus	test	-0.617458982832418	chrX:41088101-41088300
USP9X	plus	test	-1.04044810706798	chrX:41088151-41088350
USP9X	plus	test	-0.148310976478894	chrX:41088201-41088400
USP9X	plus	test	-1.22783514437769	chrX:41088251-41088450
USP9X	plus	test	-1.96983324272315	chrX:41088301-41088500
USP9X	plus	test	-2.07832226727212	chrX:41088351-41088550
USP9X	plus	test	-1.5692471612767	chrX:41088401-41088600
USP9X	plus	test	-1.79586846625376	chrX:41088451-41088650
DDX3X	plus	test	-0.250471573681773	chrX:41330524-41330723
DDX3X	plus	test	-0.57940247930957	chrX:41330574-41330773
DDX3X	plus	test	-0.788670346728357	chrX:41330624-41330823
DDX3X	plus	test	-0.792532346102396	chrX:41330674-41330873
DDX3X	plus	test	0.783193728802112	chrX:41330724-41330923
DDX3X	plus	test	-0.866843712891156	chrX:41330774-41330973
DDX3X	plus	test	-1.13285483932509	chrX:41330824-41331023
DDX3X	plus	test	0.406127422372604	chrX:41330874-41331073
DDX3X	plus	test	0.168906372470735	chrX:41330924-41331123
DDX3X	plus	test	0.449573511784682	chrX:41330974-41331173
DDX3X	plus	test	-0.255221894214134	chrX:41331024-41331223
DDX3X	plus	test	-0.782540282243309	chrX:41331074-41331273
DDX3X	plus	test	-0.476216361191529	chrX:41331124-41331323
DDX3X	plus	test	-1.29350508551305	chrX:41331174-41331373
DDX3X	plus	test	-0.833475003488319	chrX:41331224-41331423
DDX3X	plus	test	-0.547883874739472	chrX:41331274-41331473
DDX3X	plus	test	-1.33478725837436	chrX:41331324-41331523
DDX3X	plus	test	-0.57098543134036	chrX:41331374-41331573
DDX3X	plus	test	-1.69815194678191	chrX:41331424-41331623
DDX3X	plus	test	-1.21963270606484	chrX:41331474-41331673
DDX3X	plus	test	-0.293219996462871	chrX:41331524-41331723
DDX3X	plus	test	0.659349945026429	chrX:41331574-41331773
DDX3X	plus	test	-0.62488873910571	chrX:41331624-41331823
DDX3X	plus	test	-0.769114657485192	chrX:41331674-41331873
DDX3X	plus	test	-0.611756707823579	chrX:41331724-41331923
DDX3X	plus	test	-1.39687056427078	chrX:41331774-41331973
DDX3X	plus	test	-1.18246590154912	chrX:41331824-41332023
DDX3X	plus	test	-0.676191209703538	chrX:41331874-41332073
DDX3X	plus	test	-1.21369655395957	chrX:41331924-41332123
DDX3X	plus	test	-1.34666119932086	chrX:41331974-41332173
DDX3X	plus	test	-1.03095490526713	chrX:41332024-41332223
DDX3X	plus	test	-1.31473698723833	chrX:41332074-41332273
DDX3X	plus	test	-0.14836440785494	chrX:41332124-41332323
DDX3X	plus	test	-0.245583911060412	chrX:41332174-41332373
DDX3X	plus	test	-0.757852436245338	chrX:41332224-41332423
DDX3X	plus	test	-1.44373693423058	chrX:41332274-41332473
DDX3X	plus	test	-1.13360637195255	chrX:41332324-41332523
DDX3X	plus	test	-2.09164675114987	chrX:41332374-41332573
DDX3X	plus	test	-1.65313159677565	chrX:41332424-41332623
DDX3X	plus	test	0.061575387023096	chrX:41332474-41332673
DDX3X	plus	test	-0.731621753002812	chrX:41332524-41332723
DDX3X	plus	test	-0.471665833306043	chrX:41332574-41332773
DDX3X	plus	test	0.211679043594977	chrX:41332624-41332823
DDX3X	plus	test	-0.127989121310562	chrX:41332674-41332873
DDX3X	plus	test	-0.0447624011173063	chrX:41332724-41332923
DDX3X	plus	test	-0.14122132599723	chrX:41332774-41332973
DDX3X	plus	test	-0.389485512840595	chrX:41332824-41333023
DDX3X	plus	test	-1.11887709251299	chrX:41332874-41333073
DDX3X	plus	test	-0.54703499623122	chrX:41332924-41333123
DDX3X	plus	test	-0.355817883779797	chrX:41332974-41333173
DDX3X	plus	test	0.741111325420361	chrX:41333024-41333223
DDX3X	plus	test	0.910536726373699	chrX:41333074-41333273
DDX3X	plus	test	0.691614164529561	chrX:41333124-41333323
DDX3X	plus	test	-0.893269245738365	chrX:41333174-41333373
DDX3X	plus	test	-1.39048712618379	chrX:41333224-41333423
DDX3X	plus	test	0.274129674896104	chrX:41333274-41333473
DDX3X	plus	test	1.20022685044166	chrX:41333324-41333523
DDX3X	plus	test	0.890011869715771	chrX:41333374-41333573
DDX3X	plus	test	0.862265278243137	chrX:41333424-41333623
DDX3X	plus	test	0.287179524791622	chrX:41333474-41333673
DDX3X	plus	test	-0.221141192600066	chrX:41333524-41333723
DDX3X	plus	test	-0.450250523463173	chrX:41333574-41333773
DDX3X	plus	test	-0.455741028364133	chrX:41333624-41333823
DDX3X	plus	test	1.09462396511523	chrX:41333674-41333873
DDX3X	plus	test	1.09992994046472	chrX:41333724-41333923
DDX3X	plus	test	0.78133015628421	chrX:41333774-41333973
DDX3X	plus	test	0.868557497963553	chrX:41333824-41334023
DDX3X	plus	test	0.0627958526147096	chrX:41333874-41334073
DDX3X	plus	test	1.46719777935365	chrX:41333924-41334123
DDX3X	plus	test	1.42301389920129	chrX:41333974-41334173
DDX3X	plus	test	1.21749131596161	chrX:41334024-41334223
DDX3X	plus	test	1.80650581915829	chrX:41334074-41334273
DDX3X	plus	test	-0.227534046627959	chrX:41334124-41334323
DDX3X	plus	test	-0.64355465019152	chrX:41334174-41334373
DDX3X	plus	test	-0.3954511541696	chrX:41334224-41334423
DDX3X	plus	test	-1.00435889039849	chrX:41334274-41334473
DDX3X	plus	test	-1.63944993659162	chrX:41334324-41334523
DDX3X	plus	test	0.679998715166231	chrX:41334374-41334573
DDX3X	plus	test	1.81992489907694	chrX:41334424-41334623
DDX3X	plus	test	1.27059276424137	chrX:41334474-41334673
DDX3X	plus	test	0.868664706035705	chrX:41334524-41334723
DDX3X	plus	test	0.336972263275065	chrX:41334574-41334773
DDX3X	plus	test	-0.0989007923522968	chrX:41334624-41334823
DDX3X	plus	test	0.567466056743206	chrX:41334674-41334873
DDX3X	plus	test	-0.347471915747179	chrX:41334724-41334923
DDX3X	plus	test	-1.12386457139283	chrX:41334774-41334973
DDX3X	plus	test	-1.03152916888049	chrX:41334824-41335023
DDX3X	plus	test	1.03302760577406	chrX:41334874-41335073
DDX3X	plus	test	-0.713130511001202	chrX:41335074-41335273
DDX3X	plus	test	-1.78801307047674	chrX:41335124-41335323
DDX3X	plus	test	-1.04524921208318	chrX:41335174-41335373
DDX3X	plus	test	-2.05051154416065	chrX:41335224-41335423
DDX3X	plus	test	-1.23741336738352	chrX:41335274-41335473
DDX3X	plus	test	-1.55966484679366	chrX:41335324-41335523
DDX3X	plus	test	-1.88811181546502	chrX:41335374-41335573
DDX3X	plus	test	-1.39396594854211	chrX:41335424-41335623
DDX3X	plus	test	-0.473481820423799	chrX:41335474-41335673
DDX3X	plus	test	-0.0292638749540672	chrX:41335524-41335723
DDX3X	plus	test	-0.574021054187688	chrX:41335574-41335773
DDX3X	plus	test	-0.334058446948491	chrX:41335624-41335823
DDX3X	plus	test	-1.56306688440691	chrX:41335674-41335873
DDX3X	plus	test	-0.921158999355255	chrX:41335724-41335923
DDX3X	plus	test	-1.47429123426371	chrX:41335774-41335973
DDX3X	plus	test	-2.31898554649685	chrX:41335824-41336023
DDX3X	plus	test	-1.77657829546706	chrX:41335874-41336073
DDX3X	plus	test	0.217102320558541	chrX:41335924-41336123
DDX3X	plus	test	-0.0199574065956169	chrX:41335974-41336173
DDX3X	plus	test	0.58776339060582	chrX:41336024-41336223
DDX3X	plus	test	-0.465863392503647	chrX:41336074-41336273
DDX3X	plus	test	-1.96329201974437	chrX:41336124-41336323
DDX3X	plus	test	-2.04112139116634	chrX:41336174-41336373
DDX3X	plus	test	-2.08390199475256	chrX:41336224-41336423
DDX3X	plus	test	-0.848649242898422	chrX:41336274-41336473
DDX3X	plus	test	-1.98085519776391	chrX:41336324-41336523
DDX3X	plus	test	-1.64057258857152	chrX:41336374-41336573
DDX3X	plus	test	-1.40807399896416	chrX:41336424-41336623
DDX3X	plus	test	-1.61764996187555	chrX:41336474-41336673
DDX3X	plus	test	-0.108827160828129	chrX:41336524-41336723
DDX3X	plus	test	-0.674439133899982	chrX:41336574-41336773
DDX3X	plus	test	-0.964474164980081	chrX:41336624-41336823
DDX3X	plus	test	-1.15274041471664	chrX:41336674-41336873
DDX3X	plus	test	-1.59848375947668	chrX:41336724-41336923
DDX3X	plus	test	-1.11362837369884	chrX:41336774-41336973
DDX3X	plus	test	-0.531685282619416	chrX:41336824-41337023
DDX3X	plus	test	-0.779525692400601	chrX:41336874-41337073
DDX3X	plus	test	-2.00185431188254	chrX:41336924-41337123
DDX3X	plus	test	-0.442191432720205	chrX:41336974-41337173
DDX3X	plus	test	-1.81658261813292	chrX:41337024-41337223
DDX3X	plus	test	-1.24291172900308	chrX:41337074-41337273
DDX3X	plus	test	-0.344395464458625	chrX:41337124-41337323
DDX3X	plus	test	-1.81907582029291	chrX:41337174-41337373
DDX3X	plus	test	0.0634075803944469	chrX:41337224-41337423
DDX3X	plus	test	-0.0821798416632161	chrX:41337274-41337473
KDM6A	plus	test	-1.67847402212498	chrX:44871315-44871514
KDM6A	plus	test	-1.16006401680844	chrX:44871365-44871564
KDM6A	plus	test	-1.96466102010114	chrX:44871415-44871614
KDM6A	plus	test	-1.95725271649813	chrX:44871465-44871664
KDM6A	plus	test	-1.27275675517799	chrX:44871515-44871714
KDM6A	plus	test	-0.987719122416884	chrX:44871565-44871764
KDM6A	plus	test	-0.983347391706219	chrX:44871615-44871814
KDM6A	plus	test	-0.315188495427764	chrX:44871665-44871864
KDM6A	plus	test	-0.421045067518308	chrX:44871715-44871914
KDM6A	plus	test	-1.54160222731263	chrX:44871765-44871964
KDM6A	plus	test	-1.34544884107776	chrX:44871815-44872014
KDM6A	plus	test	-1.44375775103059	chrX:44871865-44872064
KDM6A	plus	test	-2.59511496840807	chrX:44871915-44872114
KDM6A	plus	test	-0.205142367778164	chrX:44871965-44872164
KDM6A	plus	test	-0.545375195944298	chrX:44872015-44872214
KDM6A	plus	test	-0.252164792036192	chrX:44872065-44872264
KDM6A	plus	test	-0.630584092321323	chrX:44872115-44872314
KDM6A	plus	test	0.0320099038307618	chrX:44872165-44872364
KDM6A	plus	test	-0.586190730507291	chrX:44872215-44872414
KDM6A	plus	test	-0.548615436636666	chrX:44872265-44872464
KDM6A	plus	test	-1.44579955898826	chrX:44872315-44872514
KDM6A	plus	test	-0.576722359021852	chrX:44872365-44872564
KDM6A	plus	test	-0.907750824606477	chrX:44872415-44872614
KDM6A	plus	test	-0.500918564009735	chrX:44872465-44872664
KDM6A	plus	test	-0.143576804836403	chrX:44872515-44872714
KDM6A	plus	test	-0.697087543818608	chrX:44872565-44872764
KDM6A	plus	test	-0.361808556816802	chrX:44872715-44872914
KDM6A	plus	test	-0.215535342860165	chrX:44872765-44872964
KDM6A	plus	test	0.740337739411052	chrX:44872815-44873014
KDM6A	plus	test	1.52947067087533	chrX:44872865-44873064
KDM6A	plus	test	1.94042103681456	chrX:44872915-44873114
KDM6A	plus	test	2.18598098480845	chrX:44872965-44873164
KDM6A	plus	test	1.2663758885053	chrX:44873015-44873214
KDM6A	plus	test	0.606980137971781	chrX:44873065-44873264
KDM6A	plus	test	0.144421222734328	chrX:44873115-44873314
KDM6A	plus	test	-0.323221068155293	chrX:44873165-44873364
KDM6A	plus	test	0.0465275167666125	chrX:44873365-44873564
KDM6A	plus	test	0.0198409781972215	chrX:44873415-44873614
KDM6A	plus	test	-0.0321810319605759	chrX:44873465-44873664
KDM6A	plus	test	0.192422956436531	chrX:44873515-44873714
KDM6A	plus	test	0.0603336444172849	chrX:44873565-44873764
KDM6A	plus	test	-0.114211071499127	chrX:44873615-44873814
KDM6A	plus	test	-2.97073877857983	chrX:44873715-44873914
KDM6A	plus	test	0.486431070498606	chrX:44873765-44873964
KDM6A	plus	test	-0.222598958976172	chrX:44873815-44874014
KDM6A	plus	test	-0.0981995985694187	chrX:44873865-44874064
KDM6A	plus	test	-0.472013751652441	chrX:44873915-44874114
KDM6A	plus	test	-1.71643595031172	chrX:44873965-44874164
KDM6A	plus	test	-0.0715649185460384	chrX:44874015-44874214
KDM6A	plus	test	-0.302000420532337	chrX:44874065-44874264
KDM6A	plus	test	-0.145748132506993	chrX:44874115-44874314
KDM6A	plus	test	-0.995759850031696	chrX:44874165-44874364
KDM6A	plus	test	-0.0610737240281791	chrX:44874215-44874414
KDM6A	plus	test	-1.314277560986	chrX:44874265-44874464
KDM6A	plus	test	-0.949638767706828	chrX:44874315-44874514
KDM6A	plus	test	-2.16506642315809	chrX:44874365-44874564
KDM6A	plus	test	-1.69813098781139	chrX:44874415-44874614
KDM6A	plus	test	-0.530537887460569	chrX:44874465-44874664
KDM6A	plus	test	-0.449863984902936	chrX:44874515-44874714
KDM6A	plus	test	-0.944800881976465	chrX:44874565-44874764
KDM6A	plus	test	0.628998848129372	chrX:44874615-44874814
KDM6A	plus	test	-0.265686593921749	chrX:44874665-44874864
KDM6A	plus	test	-1.41829583415299	chrX:44874715-44874914
KDM6A	plus	test	-1.36375196124566	chrX:44874765-44874964
KDM6A	plus	test	-1.42349462887975	chrX:44874815-44875014
KDM6A	plus	test	-1.87975865581742	chrX:44874865-44875064
KDM6A	plus	test	-1.31957616432594	chrX:44874915-44875114
KDM6A	plus	test	-1.82087415076555	chrX:44874965-44875164
KDM6A	plus	test	-0.363250531738101	chrX:44875015-44875214
KDM6A	plus	test	-1.44433619628349	chrX:44875065-44875264
KDM6A	plus	test	0.577615473516932	chrX:44875115-44875314
KDM6A	plus	test	-1.26212921552441	chrX:44875165-44875364
KDM6A	plus	test	-0.521497007387287	chrX:44875215-44875414
KDM6A	plus	test	-0.178836033321189	chrX:44875265-44875464
KDM6A	plus	test	-1.64130937382654	chrX:44875315-44875514
KDM6A	plus	test	-0.720436303324587	chrX:44875365-44875564
KDM6A	plus	test	-0.759639118826084	chrX:44875415-44875614
KDM6A	plus	test	-0.180489666557437	chrX:44875465-44875664
KDM6A	plus	test	-2.18903715398604	chrX:44875515-44875714
KDM6A	plus	test	-1.74397727392282	chrX:44875565-44875764
KDM6A	plus	test	-2.32982149302329	chrX:44875615-44875814
KDM6A	plus	test	-2.17486316953382	chrX:44875665-44875864
KDM6A	plus	test	-1.46262137105348	chrX:44875715-44875914
KDM6A	plus	test	-1.57410953478145	chrX:44875765-44875964
KDM6A	plus	test	-1.67510651667071	chrX:44875815-44876014
KDM6A	plus	test	-1.81211573465202	chrX:44875865-44876064
KDM6A	plus	test	-1.96042794140953	chrX:44875915-44876114
KDM6A	plus	test	-1.24695929113042	chrX:44875965-44876164
KDM6A	plus	test	-1.3037280431862	chrX:44876015-44876214
KDM6A	plus	test	-1.28439386918541	chrX:44876065-44876264
KDM6A	plus	test	-1.06292711052974	chrX:44876115-44876314
KDM6A	plus	test	-1.10115776578165	chrX:44876165-44876364
KDM6A	plus	test	0.16229254664946	chrX:44876215-44876414
KDM6A	plus	test	-0.630621907734188	chrX:44876265-44876464
KDM6A	plus	test	-0.599355328348186	chrX:44876315-44876514
KDM6A	plus	test	-0.557406839948436	chrX:44876365-44876564
KDM6A	plus	test	0.00504594544853532	chrX:44876415-44876614
KDM5C	minus	test	-1.36159072741006	chrX:53222460-53222659
KDM5C	minus	negative ctl	0.872691232339674	chrX:53222460-53222659_shuff
KDM5C	minus	test	-0.638306247257688	chrX:53222510-53222709
KDM5C	minus	negative ctl	-1.53750582693084	chrX:53222510-53222709_shuff
KDM5C	minus	test	-0.505881444558224	chrX:53222560-53222759
KDM5C	minus	negative ctl	0.317762974262561	chrX:53222560-53222759_shuff
KDM5C	minus	test	-2.2896139052012	chrX:53222610-53222809
KDM5C	minus	negative ctl	-1.37100135070879	chrX:53222610-53222809_shuff
KDM5C	minus	test	-1.24623989314839	chrX:53222660-53222859
KDM5C	minus	negative ctl	-1.55917230397685	chrX:53222660-53222859_shuff
KDM5C	minus	test	-1.21744110078034	chrX:53222710-53222909
KDM5C	minus	negative ctl	-2.00997643159538	chrX:53222710-53222909_shuff
KDM5C	minus	test	-1.23211966556111	chrX:53222760-53222959
KDM5C	minus	negative ctl	-1.28400583066965	chrX:53222760-53222959_shuff
KDM5C	minus	test	-0.673755130824676	chrX:53222810-53223009
KDM5C	minus	negative ctl	-2.05692605634747	chrX:53222810-53223009_shuff
KDM5C	minus	test	-1.54756389074567	chrX:53222860-53223059
KDM5C	minus	negative ctl	-1.07470395328156	chrX:53222860-53223059_shuff
KDM5C	minus	test	-1.08708110649095	chrX:53222910-53223109
