coords	log2	sd	lower_val	upper_val	gene	orientation	type
chrX:20140411-20140461	-0.516698315670554	0.63707969775029	-1.15377801342084	0.120381382079735	EIF1AX	minus	test
chrX:20140461-20140511	-0.525447158583451	0.646758175443661	-1.17220533402711	0.12131101686021	EIF1AX	minus	test
chrX:20140511-20140561	-0.743367877568375	0.585194641690374	-1.32856251925875	-0.158173235878001	EIF1AX	minus	test
chrX:20140561-20140611	-0.862078639077876	0.35040405074436	-1.21248268982224	-0.511674588333516	EIF1AX	minus	test
chrX:20140611-20140661	-0.556364898373484	0.556638876565122	-1.11300377493861	0.00027397819163788	EIF1AX	minus	test
chrX:20140661-20140711	-0.440012369041349	0.451961573086438	-0.891973942127787	0.0119492040450892	EIF1AX	minus	test
chrX:20140711-20140761	-0.281142062018783	0.305807054167041	-0.586949116185824	0.0246649921482588	EIF1AX	minus	test
chrX:20140761-20140811	-0.42375362558217	0.446788234187835	-0.870541859770005	0.0230346086056649	EIF1AX	minus	test
chrX:20140811-20140861	-0.762600425494039	0.396253158737079	-1.15885358423112	-0.36634726675696	EIF1AX	minus	test
chrX:20140861-20140911	-0.658325911132902	0.494087225806448	-1.15241313693935	-0.164238685326454	EIF1AX	minus	test
chrX:20140911-20140961	-0.636144397681321	0.516753097169428	-1.15289749485075	-0.119391300511894	EIF1AX	minus	test
chrX:20140961-20141011	-0.465249069602638	0.50597853351503	-0.971227603117669	0.0407294639123923	EIF1AX	minus	test
chrX:20141011-20141061	-0.251000391090752	0.0792849773762728	-0.330285368467024	-0.171715413714479	EIF1AX	minus	test
chrX:20141061-20141111	-0.425711355149472	0.315177464313965	-0.740888819463437	-0.110533890835506	EIF1AX	minus	test
chrX:20141111-20141161	-0.694224513221565	0.487069459136843	-1.18129397235841	-0.207155054084721	EIF1AX	minus	test
chrX:20141161-20141211	-0.891240715592181	0.387591355079757	-1.27883207067194	-0.503649360512424	EIF1AX	minus	test
chrX:20141211-20141261	-1.16941067824151	0.265827202162065	-1.43523788040358	-0.903583476079445	EIF1AX	minus	test
chrX:20141261-20141311	-1.11776373879704	0.346640499792124	-1.46440423858917	-0.771123239004917	EIF1AX	minus	test
chrX:20141311-20141361	-0.719314547482334	0.756732486642965	-1.4760470341253	0.0374179391606314	EIF1AX	minus	test
chrX:20141361-20141411	-0.432796217261245	0.818777803311741	-1.25157402057299	0.385981586050496	EIF1AX	minus	test
chrX:20141411-20141461	0.086606708067972	0.547613663299664	-0.461006955231692	0.634220371367636	EIF1AX	minus	test
chrX:20141461-20141511	0.170172954467478	0.395950824664443	-0.225777870196965	0.566123779131922	EIF1AX	minus	test
chrX:20141511-20141561	-0.0253517595357506	0.489701527320464	-0.515053286856215	0.464349767784713	EIF1AX	minus	test
chrX:20141561-20141611	-0.122437557113695	0.488472083694774	-0.610909640808469	0.366034526581078	EIF1AX	minus	test
chrX:20141611-20141661	-0.317442440521959	0.126369575238342	-0.443812015760301	-0.191072865283617	EIF1AX	minus	test
chrX:20141661-20141711	-0.197720952090908	0.252938118594091	-0.450659070684998	0.0552171665031832	EIF1AX	minus	test
chrX:20141711-20141761	0.326822982392661	0.879019293026059	-0.552196310633398	1.20584227541872	EIF1AX	minus	test
chrX:20141761-20141811	0.848563495033994	1.01995893781513	-0.171395442781132	1.86852243284912	EIF1AX	minus	test
chrX:20141811-20141861	1.38954422241595	0.851185772306701	0.538358450109245	2.24072999472265	EIF1AX	minus	test
chrX:20141861-20141911	1.83414079317353	0.156618182820901	1.67752261035262	1.99075897599443	EIF1AX	minus	test
chrX:20141911-20141961	1.88403180340399	0.0776826631339055	1.80634914027009	1.9617144665379	EIF1AX	minus	test
chrX:20141961-20142011	1.83993047107315	0.144665978522107	1.69526449255104	1.98459644959525	EIF1AX	minus	test
chrX:20142011-20142061	1.81072346884342	0.115182009057809	1.69554145978561	1.92590547790123	EIF1AX	minus	test
chrX:20142061-20142111	1.32053552264816	0.918595922247955	0.401939600400204	2.23913144489611	EIF1AX	minus	test
chrX:20142111-20142161	0.613811241376206	1.37863632119548	-0.764825079819277	1.99244756257169	EIF1AX	minus	test
chrX:20142161-20142211	0.180568895032406	1.20731968332425	-1.02675078829185	1.38788857835666	EIF1AX	minus	test
chrX:20142211-20142261	-0.456534550068199	0.467970811246716	-0.924505361314914	0.0114362611785169	EIF1AX	minus	test
chrX:20142261-20142311	-0.484726572673598	0.437747393660834	-0.922473966334433	-0.0469791790127641	EIF1AX	minus	test
chrX:20142311-20142361	-0.286839369365835	0.2695085263265	-0.556347895692334	-0.0173308430393349	EIF1AX	minus	test
chrX:20142361-20142411	-0.367818076381304	0.235497881549364	-0.603315957930668	-0.13232019483194	EIF1AX	minus	test
chrX:20142411-20142461	-0.186617559721634	0.185560718526556	-0.37217827824819	-0.00105684119507818	EIF1AX	minus	test
chrX:20142461-20142511	-0.287709780943049	0.262520005238077	-0.550229786181126	-0.0251897757049713	EIF1AX	minus	test
chrX:20142511-20142561	-0.421678466255652	0.338980440986031	-0.760658907241683	-0.082698025269621	EIF1AX	minus	test
chrX:20142561-20142611	-0.426000043018691	0.338887829754888	-0.764887872773579	-0.0871122132638039	EIF1AX	minus	test
chrX:20142611-20142661	-0.563422484451283	0.137851393174345	-0.701273877625628	-0.425571091276938	EIF1AX	minus	test
chrX:20142661-20142711	-0.505347709149411	0.178601554524327	-0.683949263673737	-0.326746154625084	EIF1AX	minus	test
chrX:20142711-20142761	-0.43067229408794	0.072202030406237	-0.502874324494176	-0.358470263681702	EIF1AX	minus	test
chrX:20142761-20142811	-0.496560134468253	0.148117755684931	-0.644677890153184	-0.348442378783322	EIF1AX	minus	test
chrX:20142811-20142861	-0.759936435867325	0.554487958439596	-1.31442439430692	-0.205448477427729	EIF1AX	minus	test
chrX:20142861-20142911	-1.2209775309738	0.797004710430298	-2.0179822414041	-0.423972820543501	EIF1AX	minus	test
chrX:20142911-20142961	-1.47708136239313	0.747856756248257	-2.22493811864139	-0.729224606144872	EIF1AX	minus	test
chrX:20142961-20143011	-1.8703289135198	0.436712304531928	-2.30704121805173	-1.43361660898787	EIF1AX	minus	test
chrX:20143011-20143061	-2.17913114548193	0	-2.17913114548193	-2.17913114548193	EIF1AX	minus	test
chrX:24146000-24146050	-0.317854219361187	0	-0.317854219361187	-0.317854219361187	ZFX	plus	test
chrX:24146050-24146100	-1.09669076368973	1.10144120386122	-2.19813196755095	0.00475044017148973	ZFX	plus	test
chrX:24146100-24146150	-1.06337373762889	0.780971469042397	-1.84434520667129	-0.282402268586498	ZFX	plus	test
chrX:24146150-24146200	-1.13540408458848	0.653731168374764	-1.78913525296325	-0.481672916213718	ZFX	plus	test
chrX:24146200-24146250	-1.113557209271	0.690581405488419	-1.80413861475942	-0.422975803782586	ZFX	plus	test
chrX:24146250-24146300	-0.763883453497186	0.5054507192636	-1.26933417276079	-0.258432734233586	ZFX	plus	test
chrX:24146300-24146350	-0.667405429600235	0.482498126083286	-1.14990355568352	-0.184907303516949	ZFX	plus	test
chrX:24146350-24146400	-0.389675838346605	0.186263632525541	-0.575939470872146	-0.203412205821065	ZFX	plus	test
chrX:24146400-24146450	-0.456090097988222	0.155373337706476	-0.611463435694698	-0.300716760281746	ZFX	plus	test
chrX:24146450-24146500	-0.63748013218464	0.407165062457777	-1.04464519464242	-0.230315069726862	ZFX	plus	test
chrX:24146500-24146550	-0.520249412661078	0.47863090759441	-0.998880320255488	-0.0416185050666675	ZFX	plus	test
chrX:24146550-24146600	-0.357561802188276	0.67549091885065	-1.03305272103893	0.317929116662375	ZFX	plus	test
chrX:24146600-24146650	-0.183077744964089	0.71665551071443	-0.89973325567852	0.533577765750341	ZFX	plus	test
chrX:24146650-24146700	0.00969040768038781	0.371828290838672	-0.362137883158284	0.38151869851906	ZFX	plus	test
chrX:24146700-24146750	-0.211145284434553	0.650079629390306	-0.861224913824859	0.438934344955753	ZFX	plus	test
chrX:24146750-24146800	-0.774008078074916	0.87021955778145	-1.64422763585637	0.0962114797065339	ZFX	plus	test
chrX:24146800-24146850	-1.15669102753491	0.589282621278444	-1.74597364881335	-0.567408406256464	ZFX	plus	test
chrX:24146850-24146900	-1.4296971243906	0.342492751150168	-1.77218987554077	-1.08720437324043	ZFX	plus	test
chrX:24146900-24146950	-1.24341849402671	0.67602347034589	-1.9194419643726	-0.567395023680823	ZFX	plus	test
chrX:24146950-24147000	-1.09521622268835	0.555505074469632	-1.65072129715799	-0.539711148218721	ZFX	plus	test
chrX:24147000-24147050	-1.06575163784377	0.541937230427909	-1.60768886827168	-0.523814407415865	ZFX	plus	test
chrX:24147050-24147100	-1.02689490753709	0.50231518169319	-1.52921008923028	-0.524579725843902	ZFX	plus	test
chrX:24147100-24147150	-1.22963135654737	0.11404606155701	-1.34367741810437	-1.11558529499036	ZFX	plus	test
chrX:24147150-24147200	-1.47429746878411	0.514531468069991	-1.9888289368541	-0.95976600071412	ZFX	plus	test
chrX:24147200-24147250	-1.17384542396439	0.91473212570547	-2.08857754966986	-0.259113298258922	ZFX	plus	test
chrX:24147250-24147300	-1.16159198681537	0.911588717203096	-2.07318070401846	-0.250003269612272	ZFX	plus	test
chrX:24147300-24147350	-1.17495993992816	0.910601532580397	-2.08556147250855	-0.264358407347759	ZFX	plus	test
chrX:24147350-24147400	-0.679079407942907	0.649188968815993	-1.3282683767589	-0.0298904391269141	ZFX	plus	test
chrX:24147400-24147450	-0.719014763430148	0.597070301752966	-1.31608506518311	-0.121944461677182	ZFX	plus	test
chrX:24147450-24147500	-0.427310701431706	0.479810391877038	-0.907121093308744	0.0524996904453322	ZFX	plus	test
chrX:24147500-24147550	-0.212563690801956	0.0628448950931352	-0.275408585895091	-0.14971879570882	ZFX	plus	test
chrX:24147550-24147600	-0.520754994468119	0.639838108495049	-1.16059310296317	0.119083114026929	ZFX	plus	test
chrX:24147600-24147650	-0.523641032213841	0.637745196516259	-1.1613862287301	0.114104164302418	ZFX	plus	test
chrX:24147650-24147700	-0.588159348390074	0.599536483513518	-1.18769583190359	0.0113771351234437	ZFX	plus	test
chrX:24147700-24147750	-0.70867829687619	0.565944809019889	-1.27462310589608	-0.142733487856301	ZFX	plus	test
chrX:24147750-24147800	-0.539698734450935	0.297617199126999	-0.837315933577934	-0.242081535323936	ZFX	plus	test
chrX:24147800-24147850	-0.584030310207118	0.232331874134915	-0.816362184342033	-0.351698436072202	ZFX	plus	test
chrX:24147850-24147900	-0.631192033985694	0.202505189184452	-0.833697223170146	-0.428686844801242	ZFX	plus	test
chrX:24147900-24147950	-0.730353823663013	0.341205628938566	-1.07155945260158	-0.389148194724447	ZFX	plus	test
chrX:24147950-24148000	-0.829019356450761	0.416900138927753	-1.24591949537851	-0.412119217523009	ZFX	plus	test
chrX:24148000-24148050	-0.818041141432632	0.433683037281843	-1.25172417871447	-0.384358104150788	ZFX	plus	test
chrX:24148050-24148100	-0.800955765346998	0.446359859765944	-1.24731562511294	-0.354595905581054	ZFX	plus	test
chrX:24148100-24148150	-0.69647202509798	0.376393950903228	-1.07286597600121	-0.320078074194752	ZFX	plus	test
chrX:24148150-24148200	-0.465668640265626	0.218740979227769	-0.684409619493396	-0.246927661037857	ZFX	plus	test
chrX:24148200-24148250	-0.316005403898007	0.444965653765929	-0.760971057663935	0.128960249867922	ZFX	plus	test
chrX:24148250-24148300	-0.469402474037581	0.616314900886776	-1.08571737492436	0.146912426849195	ZFX	plus	test
chrX:24148300-24148350	-0.594338219117014	0.73112815478885	-1.32546637390586	0.136789935671835	ZFX	plus	test
chrX:24148350-24148400	-0.915022217800298	0.818639881401823	-1.73366209920212	-0.0963823363984753	ZFX	plus	test
chrX:24148400-24148450	-1.0803426467247	0.50059087721099	-1.58093352393569	-0.579751769513707	ZFX	plus	test
chrX:24148450-24148500	-1.3179583860765	0.71889255772783	-2.03685094380433	-0.599065828348671	ZFX	plus	test
chrX:24148500-24148550	-1.12860525179045	0.83457325991732	-1.96317851170777	-0.294031991873133	ZFX	plus	test
chrX:24148550-24148600	-1.15681286115878	0.855419097642421	-2.0122319588012	-0.301393763516359	ZFX	plus	test
chrX:24148600-24148650	-1.32140639597238	0.705442740979171	-2.02684913695155	-0.615963654993206	ZFX	plus	test
chrX:24148650-24148700	-0.637178389299584	0.979641361265827	-1.61681975056541	0.342462971966244	ZFX	plus	test
chrX:24148700-24148750	-0.393347398704846	1.13757057170249	-1.53091797040734	0.744223172997645	ZFX	plus	test
chrX:24148750-24148800	0.242187173983658	0.866226531607798	-0.62403935762414	1.10841370559146	ZFX	plus	test
chrX:24148800-24148850	0.244011091685552	0.862641277018335	-0.618630185332783	1.10665236870389	ZFX	plus	test
chrX:24148850-24148900	-0.188768573247523	1.01664967004379	-1.20541824329131	0.827881096796268	ZFX	plus	test
chrX:24148900-24148950	-0.793602410244299	1.18638429676588	-1.97998670701018	0.392781886521582	ZFX	plus	test
chrX:24148950-24149000	-1.29779714872892	0.425838621391184	-1.7236357701201	-0.871958527337736	ZFX	plus	test
chrX:24149000-24149050	-1.51211517093724	0.45899836074622	-1.97111353168346	-1.05311681019102	ZFX	plus	test
chrX:24149050-24149100	-1.45814390344595	0.532228336473453	-1.99037223991941	-0.925915566972501	ZFX	plus	test
chrX:24149100-24149150	-1.10068263388533	0.584831089428736	-1.68551372331407	-0.515851544456594	ZFX	plus	test
chrX:24149150-24149200	-1.08687238486322	0.715469612824533	-1.80234199768775	-0.371402772038689	ZFX	plus	test
chrX:24149200-24149250	-0.687843002127312	0.261623477598944	-0.949466479726256	-0.426219524528367	ZFX	plus	test
chrX:24149250-24149300	-0.502847266999491	0	-0.502847266999491	-0.502847266999491	ZFX	plus	test
chrX:24149450-24149500	-0.665301908782911	0	-0.665301908782911	-0.665301908782911	ZFX	plus	test
chrX:24149500-24149550	-0.069952177906531	0.841951663760548	-0.911903841667079	0.771999485854017	ZFX	plus	test
chrX:24149550-24149600	0.375886290258263	0.975067752077345	-0.599181461819082	1.35095404233561	ZFX	plus	test
chrX:24149600-24149650	0.593932106134134	0.907752164439544	-0.313820058305409	1.50168427057368	ZFX	plus	test
chrX:24149650-24149700	1.01367677777315	0.422974528607748	0.590702249165401	1.4366513063809	ZFX	plus	test
chrX:24149700-24149750	1.2578163901748	0.0137841082455678	1.24403228192923	1.27160049842037	ZFX	plus	test
chrX:24149750-24149800	1.24806955376175	0	1.24806955376175	1.24806955376175	ZFX	plus	test
chrX:24150050-24150100	-1.49161093080383	0	-1.49161093080383	-1.49161093080383	ZFX	plus	test
chrX:24150100-24150150	-1.49161093080383	0	-1.49161093080383	-1.49161093080383	ZFX	plus	test
chrX:24150150-24150200	-1.49161093080383	0	-1.49161093080383	-1.49161093080383	ZFX	plus	test
chrX:24150200-24150250	-1.49161093080383	0	-1.49161093080383	-1.49161093080383	ZFX	plus	test
chrX:24150400-24150450	0.757779027473704	0	0.757779027473704	0.757779027473704	ZFX	plus	test
chrX:24150450-24150500	0.518329685379379	0.33863250709111	0.179697178288269	0.856962192470489	ZFX	plus	test
chrX:24150500-24150550	0.317133498428004	0.42281876065369	-0.105685262225686	0.739952259081695	ZFX	plus	test
chrX:24150550-24150600	0.142431504990009	0.491189320885527	-0.348757815895518	0.633620825875536	ZFX	plus	test
chrX:24150600-24150650	-0.31952715970931	0.580387681653242	-0.899914841362552	0.260860521943932	ZFX	plus	test
chrX:24150650-24150700	-0.67361255043308	0.522802803503761	-1.19641535393684	-0.150809746929319	ZFX	plus	test
chrX:24150700-24150750	-0.742964262261378	0.428663643239357	-1.17162790550073	-0.314300619022021	ZFX	plus	test
chrX:24150750-24150800	-0.744419776825576	0.42703476790663	-1.17145454473221	-0.317385008918946	ZFX	plus	test
chrX:24150800-24150850	-0.651651654929545	0.362323639688303	-1.01397529461785	-0.289328015241242	ZFX	plus	test
chrX:24150850-24150900	-0.576362694638648	0.237520254531283	-0.81388294916993	-0.338842440107365	ZFX	plus	test
chrX:24150900-24150950	-0.740162425650902	0.265319797248414	-1.00548222289932	-0.474842628402488	ZFX	plus	test
chrX:24150950-24151000	-0.755093279390819	0.239258664996833	-0.994351944387652	-0.515834614393985	ZFX	plus	test
chrX:24151000-24151050	-0.865508986739158	0.308834722851284	-1.17434370959044	-0.556674263887874	ZFX	plus	test
chrX:24151050-24151100	-0.880952018411743	0.30843182221264	-1.18938384062438	-0.572520196199104	ZFX	plus	test
chrX:24151100-24151150	-0.816505577442088	0.297008663677031	-1.11351424111912	-0.519496913765057	ZFX	plus	test
chrX:24151150-24151200	-0.844817239057802	0.252071632000959	-1.09688887105876	-0.592745607056842	ZFX	plus	test
chrX:24151200-24151250	-0.790770983965745	0.172353718299351	-0.963124702265096	-0.618417265666394	ZFX	plus	test
chrX:24151250-24151300	-1.01857784531428	0.549978878347806	-1.56855672366209	-0.468598966966479	ZFX	plus	test
chrX:24151300-24151350	-1.14326629543626	0.527933750647293	-1.67120004608355	-0.615332544788969	ZFX	plus	test
chrX:24151350-24151400	-1.44035911978864	0.412369986917417	-1.85272910670605	-1.02798913287122	ZFX	plus	test
chrX:24151400-24151450	-1.69805587134828	0.308062565902707	-2.00611843725099	-1.38999330544557	ZFX	plus	test
chrX:24151450-24151500	-1.78943205361446	0.394219500130275	-2.18365155374473	-1.39521255348418	ZFX	plus	test
chrX:24151500-24151550	-1.48925606550152	0.969824735159672	-2.45908080066119	-0.519431330341849	ZFX	plus	test
chrX:24151550-24151600	-1.05339756553192	1.18268396302031	-2.23608152855223	0.129286397488394	ZFX	plus	test
chrX:24151600-24151650	-0.622977756980982	1.04004763501624	-1.66302539199723	0.417069878035262	ZFX	plus	test
chrX:24151650-24151700	-0.107576861500057	0.106817204680474	-0.214394066180531	-0.000759656819582913	ZFX	plus	test
chrX:24151700-24151750	-0.305886549042088	0.377580978176736	-0.683467527218824	0.0716944291346489	ZFX	plus	test
chrX:24151750-24151800	-0.532731041878604	0.408207702782337	-0.940938744660941	-0.124523339096267	ZFX	plus	test
chrX:24151800-24151850	-0.753423849355762	0.444031322136177	-1.19745517149194	-0.309392527219586	ZFX	plus	test
chrX:24151850-24151900	-0.995818370791743	0.135487378386812	-1.13130574917855	-0.86033099240493	ZFX	plus	test
chrX:24151900-24151950	-1.15212713599622	0.236381138939105	-1.38850827493533	-0.915745997057116	ZFX	plus	test
chrX:24151950-24152000	-1.20166642885969	0.184591316824272	-1.38625774568396	-1.01707511203542	ZFX	plus	test
chrX:24152000-24152050	-0.920426580824934	0.632020925159009	-1.55244750598394	-0.288405655665926	ZFX	plus	test
chrX:24152050-24152100	-0.805374201592941	0.634496892927497	-1.43987109452044	-0.170877308665444	ZFX	plus	test
chrX:24152100-24152150	-0.570382470811601	0.450387761887439	-1.02077023269904	-0.119994708924162	ZFX	plus	test
chrX:24152150-24152200	-0.478319425942336	0.322558724838795	-0.800878150781131	-0.155760701103541	ZFX	plus	test
chrX:24152200-24152250	-0.570231368551749	0.152935706687418	-0.723167075239166	-0.417295661864331	ZFX	plus	test
chrX:24152250-24152300	-0.625638044331458	0.20833317298288	-0.833971217314338	-0.417304871348578	ZFX	plus	test
chrX:24152300-24152350	-0.903122202244556	0.534354290374263	-1.43747649261882	-0.368767911870293	ZFX	plus	test
chrX:24152350-24152400	-0.788360734172846	0.622345087720051	-1.4107058218929	-0.166015646452795	ZFX	plus	test
chrX:24152400-24152450	-1.07918028883487	0.638883779777033	-1.7180640686119	-0.440296509057832	ZFX	plus	test
chrX:24152450-24152500	-1.23624931935958	0.639088498851031	-1.87533781821062	-0.597160820508553	ZFX	plus	test
chrX:24152500-24152550	-1.23382531598316	0.637028477708601	-1.87085379369176	-0.596796838274562	ZFX	plus	test
chrX:24152550-24152600	-1.27392672938099	0.557339946163172	-1.83126667554416	-0.716586783217814	ZFX	plus	test
chrX:24152600-24152650	-0.858740876677622	0.838453916705196	-1.69719479338282	-0.0202869599724267	ZFX	plus	test
chrX:24152650-24152700	-0.920161978477779	0.904775582700287	-1.82493756117807	-0.015386395777492	ZFX	plus	test
chrX:24152700-24152750	-0.959131481840612	0.948247510080577	-1.90737899192119	-0.0108839717600351	ZFX	plus	test
chrX:24152750-24152800	-1.04673566009841	0.899745380518216	-1.94648104061662	-0.146990279580192	ZFX	plus	test
chrX:24152800-24152850	-1.14918302796099	0.730210003091711	-1.87939303105271	-0.418973024869284	ZFX	plus	test
chrX:24152850-24152900	-1.10075004668418	0.684911246299542	-1.78566129298373	-0.415838800384642	ZFX	plus	test
chrX:24152900-24152950	-0.802385190437868	0.524026531453729	-1.3264117218916	-0.278358658984139	ZFX	plus	test
chrX:24152950-24153000	-0.859288130766974	0.535120093809916	-1.39440822457689	-0.324168036957058	ZFX	plus	test
chrX:24153000-24153050	-1.19809440210006	0.482070498079187	-1.68016490017925	-0.716023904020872	ZFX	plus	test
chrX:24153050-24153100	-1.15347525477959	0.448917139885843	-1.60239239466543	-0.704558114893745	ZFX	plus	test
chrX:24153100-24153150	-1.30472153317849	0.263655846540482	-1.56837737971897	-1.041065686638	ZFX	plus	test
chrX:24153150-24153200	-1.19400137183844	0.44944703990797	-1.64344841174641	-0.744554331930469	ZFX	plus	test
chrX:24153200-24153250	-0.846774250810177	0.514986669986873	-1.36176092079705	-0.331787580823304	ZFX	plus	test
chrX:24153250-24153300	-0.5001220766555	0.533327389448927	-1.03344946610443	0.0332053127934269	ZFX	plus	test
chrX:24153300-24153350	-0.198873280759421	0.285954945160864	-0.484828225920285	0.0870816644014434	ZFX	plus	test
chrX:24153350-24153400	-0.0162535147285724	0.17308679151248	-0.189340306241052	0.156833276783908	ZFX	plus	test
chrX:24153400-24153450	-0.110290421658544	0.354780812779937	-0.465071234438481	0.244490391121393	ZFX	plus	test
chrX:24153450-24153500	-0.160605666245258	0.41667060689262	-0.577276273137878	0.256064940647362	ZFX	plus	test
chrX:24153500-24153550	-0.241266121628279	0.555150551581236	-0.796416673209515	0.313884429952957	ZFX	plus	test
chrX:24153550-24153600	-0.633816841230823	0	-0.633816841230823	-0.633816841230823	ZFX	plus	test
chrX:41083351-41083401	0.164147062728869	0	0.164147062728869	0.164147062728869	USP9X	plus	test
chrX:41083401-41083451	0.172241193612661	0.0114468296714808	0.16079436394118	0.183688023284142	USP9X	plus	test
chrX:41083451-41083501	0.0983939440515305	0.128163035848857	-0.0297690917973268	0.226556979900388	USP9X	plus	test
chrX:41083501-41083551	-0.188179623587744	0.582621787998015	-0.770801411585758	0.394442164410271	USP9X	plus	test
chrX:41083551-41083601	-0.68518341745541	0.92765584472095	-1.61283926217636	0.24247242726554	USP9X	plus	test
chrX:41083601-41083651	-1.26481495646938	0.930923030729414	-2.19573798719879	-0.333891925739966	USP9X	plus	test
chrX:41083651-41083701	-1.71673327565213	0.467657022543521	-2.18439029819565	-1.2490762531086	USP9X	plus	test
chrX:41083701-41083751	-1.85758354619595	0.2164350880847	-2.07401863428065	-1.64114845811125	USP9X	plus	test
chrX:41083751-41083801	-1.68315220626495	0.42922262138829	-2.11237482765324	-1.25392958487666	USP9X	plus	test
chrX:41083801-41083851	-1.18906952183567	0.749109453669795	-1.93817897550547	-0.439960068165878	USP9X	plus	test
chrX:41083851-41083901	-0.921651265926698	0.609033868344364	-1.53068513427106	-0.312617397582334	USP9X	plus	test
chrX:41083901-41083951	-0.874216877252769	0.541005837847267	-1.41522271510004	-0.333211039405502	USP9X	plus	test
chrX:41083951-41084001	-0.838470389809596	0.523243717876483	-1.36171410768608	-0.315226671933112	USP9X	plus	test
chrX:41084001-41084051	-1.17401624423726	0.344564445339105	-1.51858068957636	-0.829451798898151	USP9X	plus	test
chrX:41084051-41084101	-1.00977826566189	0.629277423263615	-1.63905568892551	-0.380500842398279	USP9X	plus	test
chrX:41084101-41084151	-0.800118776100758	0.58445912175059	-1.38457789785135	-0.215659654350168	USP9X	plus	test
chrX:41084151-41084201	-0.707066621104436	0.575159448793545	-1.28222606989798	-0.131907172310891	USP9X	plus	test
chrX:41084201-41084251	-0.322518226562002	0.324111769752479	-0.646629996314481	0.00159354319047755	USP9X	plus	test
chrX:41084251-41084301	-0.271571165131506	0.376216363759434	-0.64778752889094	0.104645198627928	USP9X	plus	test
chrX:41084301-41084351	-0.147542870516532	0.316374304371831	-0.463917174888362	0.168831433855299	USP9X	plus	test
chrX:41084351-41084401	0.326149305914136	0.64207934822123	-0.315930042307094	0.968228654135366	USP9X	plus	test
chrX:41084401-41084451	0.390274200484475	0.615452768294472	-0.225178567809997	1.00572696877895	USP9X	plus	test
chrX:41084451-41084501	0.404302914582536	0.60639637855488	-0.202093463972344	1.01069929313742	USP9X	plus	test
chrX:41084501-41084551	0.599213619414366	0.51421213080036	0.0850014886140061	1.11342575021473	USP9X	plus	test
chrX:41084551-41084601	0.0908681860273333	0.608300627292292	-0.517432441264959	0.699168813319625	USP9X	plus	test
chrX:41084601-41084651	0.541900641766945	1.19333086346643	-0.651430221699482	1.73523150523337	USP9X	plus	test
chrX:41084651-41084701	0.904570379422699	1.24553912416868	-0.340968744745983	2.15010950359138	USP9X	plus	test
chrX:41084701-41084751	1.01077649277299	1.23956378032244	-0.228787287549446	2.25034027309543	USP9X	plus	test
chrX:41084751-41084801	1.35455975484575	0.628861714099867	0.725698040745887	1.98342146894562	USP9X	plus	test
chrX:41084801-41084851	0.783972382944657	0.755945409988491	0.0280269729561664	1.53991779293315	USP9X	plus	test
chrX:41084851-41084901	0.300463327190227	0.692757318108771	-0.392293990918544	0.993220645298998	USP9X	plus	test
chrX:41084901-41084951	-0.0747964563173069	0.474799936673607	-0.549596392990914	0.4000034803563	USP9X	plus	test
chrX:41084951-41085001	-0.221573531933389	0.193600085134553	-0.415173617067942	-0.0279734467988363	USP9X	plus	test
chrX:41085001-41085051	0.0150849707549952	0.531948526290753	-0.516863555535757	0.547033497045748	USP9X	plus	test
chrX:41085051-41085101	0.164569754090112	0.474661607701848	-0.310091853611735	0.63923136179196	USP9X	plus	test
chrX:41085101-41085151	0.598602503546225	0.58704998424146	0.0115525193047654	1.18565248778768	USP9X	plus	test
chrX:41085151-41085201	0.963946626562241	0.57690298088478	0.387043645677461	1.54084960744702	USP9X	plus	test
chrX:41085201-41085251	1.10454856847637	0.578856012468178	0.525692556008189	1.68340458094455	USP9X	plus	test
chrX:41085251-41085301	1.39135273490328	0.0952451861083197	1.29610754879496	1.4865979210116	USP9X	plus	test
chrX:41085301-41085351	0.430027807610371	1.70083748011653	-1.27080967250616	2.1308652877269	USP9X	plus	test
chrX:41085351-41085401	-0.104878301987209	2.01716360046213	-2.12204190244934	1.91228529847493	USP9X	plus	test
chrX:41085401-41085451	-0.715486480028425	1.15363323378032	-1.86911971380875	0.438146753751895	USP9X	plus	test
chrX:41085451-41085501	-0.387044542521843	0.994513518249226	-1.38155806077107	0.607468975727383	USP9X	plus	test
chrX:41085501-41085551	0.21103578056193	0.0959993237265014	0.115036456835429	0.307035104288432	USP9X	plus	test
chrX:41085551-41085601	0.337759980412011	0.265292300581584	0.0724676798304264	0.603052280993595	USP9X	plus	test
chrX:41085601-41085651	0.732689715172014	0.666431541769149	0.0662581734028651	1.39912125694116	USP9X	plus	test
chrX:41085651-41085701	0.757391582062062	0.645044969487857	0.112346612574205	1.40243655154992	USP9X	plus	test
chrX:41085701-41085751	0.911018125813996	0.554936798477659	0.356081327336337	1.46595492429165	USP9X	plus	test
chrX:41085751-41085801	1.00754465572086	0.543620572609947	0.463924083110916	1.55116522833081	USP9X	plus	test
chrX:41085801-41085851	0.612526197090607	0.459734658366293	0.152791538724314	1.0722608554569	USP9X	plus	test
chrX:41085851-41085901	0.566785586994912	0.499471670379592	0.0673139166153203	1.0662572573745	USP9X	plus	test
chrX:41085901-41085951	0.33566214926698	0.52118153487167	-0.18551938560469	0.85684368413865	USP9X	plus	test
