gene	orientation	type	log2	coords
ZFX	plus	test	-0.374987076322026	chrX:24147800-24147999
ZFX	plus	test	-0.661239871255185	chrX:24147850-24148049
ZFX	plus	test	-1.26913747725711	chrX:24147900-24148099
ZFX	plus	test	-1.26049531428583	chrX:24147950-24148149
ZFX	plus	test	-0.0634524587326721	chrX:24148000-24148199
ZFX	plus	test	-0.356960780548046	chrX:24148050-24148249
ZFX	plus	test	-0.877402852133172	chrX:24148100-24148299
ZFX	plus	test	-0.227718677826535	chrX:24148150-24148349
ZFX	plus	test	0.192869284668867	chrX:24148200-24148399
ZFX	plus	test	-1.17630964747375	chrX:24148250-24148449
ZFX	plus	test	-1.11070494905932	chrX:24148300-24148499
ZFX	plus	test	-1.53290090190996	chrX:24148350-24148549
ZFX	plus	test	-0.252133260169084	chrX:24148400-24148599
ZFX	plus	test	-1.8603602815206	chrX:24148450-24148649
ZFX	plus	test	-0.324449727013506	chrX:24148500-24148699
ZFX	plus	test	-1.9834953258451	chrX:24148550-24148749
ZFX	plus	test	-1.11265217547429	chrX:24148600-24148799
ZFX	plus	test	0.33930436702052	chrX:24148650-24148849
ZFX	plus	test	0.459483362724454	chrX:24148700-24148899
ZFX	plus	test	0.837599934005572	chrX:24148750-24148949
ZFX	plus	test	-0.746475520634884	chrX:24148800-24148999
ZFX	plus	test	-1.14310415201055	chrX:24148850-24149049
ZFX	plus	test	-1.92616196724424	chrX:24148900-24149099
ZFX	plus	test	-1.09231476328623	chrX:24148950-24149149
ZFX	plus	test	-1.89171354877202	chrX:24149000-24149199
ZFX	plus	test	-0.83777417362305	chrX:24149050-24149249
ZFX	plus	test	-0.476566732428509	chrX:24149100-24149299
ZFX	plus	test	-0.732304264503044	chrX:24149450-24149649
ZFX	plus	test	0.494705027437297	chrX:24149500-24149699
ZFX	plus	test	1.24563509121215	chrX:24149550-24149749
ZFX	plus	test	1.31973162225057	chrX:24149600-24149799
ZFX	plus	test	-1.84045668671453	chrX:24150050-24150249
ZFX	plus	test	0.74465760352807	chrX:24150400-24150599
ZFX	plus	test	0.334977754537656	chrX:24150450-24150649
ZFX	plus	test	-0.279456633347715	chrX:24150500-24150699
ZFX	plus	test	-0.376142915281077	chrX:24150550-24150749
ZFX	plus	test	-1.05415040222924	chrX:24150600-24150799
ZFX	plus	test	-1.19567058832871	chrX:24150650-24150849
ZFX	plus	test	-0.662079806221051	chrX:24150700-24150899
ZFX	plus	test	-0.455220932728728	chrX:24150750-24150949
ZFX	plus	test	-0.633740705925128	chrX:24150800-24150999
ZFX	plus	test	-0.755434021185071	chrX:24150850-24151049
ZFX	plus	test	-0.90265504975126	chrX:24150900-24151099
ZFX	plus	test	-0.409002482540756	chrX:24150950-24151149
ZFX	plus	test	-1.15006113793188	chrX:24151000-24151199
ZFX	plus	test	-0.871784133386728	chrX:24151050-24151249
ZFX	plus	test	-1.00125284260425	chrX:24151100-24151299
ZFX	plus	test	-0.769163546156652	chrX:24151150-24151349
ZFX	plus	test	-0.708517361669731	chrX:24151200-24151399
ZFX	plus	test	-1.83456430560178	chrX:24151250-24151449
ZFX	plus	test	-1.26086824233505	chrX:24151300-24151499
ZFX	plus	test	-1.56888518824372	chrX:24151350-24151549
ZFX	plus	test	-1.97880229938913	chrX:24151400-24151599
ZFX	plus	test	-2.22412492557534	chrX:24151450-24151649
ZFX	plus	test	-0.131786211751476	chrX:24151500-24151699
ZFX	plus	test	-0.0723763899666128	chrX:24151550-24151749
ZFX	plus	test	-0.18629471145393	chrX:24151600-24151799
ZFX	plus	test	0.157027902026664	chrX:24151650-24151849
ZFX	plus	test	-0.635473497017595	chrX:24151700-24151899
ZFX	plus	test	-0.989490812998642	chrX:24151750-24151949
ZFX	plus	test	-1.32534274965454	chrX:24151800-24151999
ZFX	plus	test	-1.12016052448757	chrX:24151850-24152049
ZFX	plus	test	-1.45426959410557	chrX:24151900-24152099
ZFX	plus	test	-1.47021928039826	chrX:24151950-24152149
ZFX	plus	test	0.253834518732139	chrX:24152000-24152199
ZFX	plus	test	-0.303607800511043	chrX:24152050-24152249
ZFX	plus	test	-0.388245136586307	chrX:24152100-24152299
ZFX	plus	test	-0.890712149457865	chrX:24152150-24152349
ZFX	plus	test	-0.483569855257535	chrX:24152200-24152399
ZFX	plus	test	-0.665161836429476	chrX:24152250-24152449
ZFX	plus	test	-1.41218797688677	chrX:24152300-24152499
ZFX	plus	test	-0.340964587646259	chrX:24152350-24152549
ZFX	plus	test	-1.49059462254809	chrX:24152400-24152599
ZFX	plus	test	-1.33006314899488	chrX:24152450-24152649
ZFX	plus	test	-1.73411094161609	chrX:24152500-24152699
ZFX	plus	test	-0.393306666008553	chrX:24152550-24152749
ZFX	plus	test	0.0819070746766809	chrX:24152600-24152799
ZFX	plus	test	-1.88069219016169	chrX:24152650-24152849
ZFX	plus	test	-1.67277176162929	chrX:24152700-24152899
ZFX	plus	test	-0.568364502787446	chrX:24152750-24152949
ZFX	plus	test	-0.0596285363216422	chrX:24152800-24152999
ZFX	plus	test	-1.56575060347891	chrX:24152850-24153049
ZFX	plus	test	-0.346722847060505	chrX:24152900-24153099
ZFX	plus	test	-0.943576284296769	chrX:24152950-24153149
ZFX	plus	test	-1.66977891136516	chrX:24153000-24153199
ZFX	plus	test	-1.18460069735537	chrX:24153050-24153249
ZFX	plus	test	-1.24283040220034	chrX:24153100-24153299
ZFX	plus	test	-0.64307012517718	chrX:24153150-24153349
ZFX	plus	test	-0.0585615638166604	chrX:24153200-24153399
ZFX	plus	test	0.320810615504437	chrX:24153250-24153449
ZFX	plus	test	0.224452543691967	chrX:24153300-24153499
ZFX	plus	test	0.178009250807391	chrX:24153350-24153549
ZFX	plus	test	-0.754777627018328	chrX:24153400-24153599
USP9X	plus	test	0.077902735850428	chrX:41083351-41083550
USP9X	plus	test	-0.208431534363544	chrX:41083401-41083600
USP9X	plus	test	0.518367722831478	chrX:41083451-41083650
USP9X	plus	test	-1.0070464052919	chrX:41083501-41083700
USP9X	plus	test	-1.97099850477828	chrX:41083551-41083750
USP9X	plus	test	-2.21337992681662	chrX:41083601-41083800
USP9X	plus	test	-2.00239392519463	chrX:41083651-41083850
USP9X	plus	test	-1.95757832992139	chrX:41083701-41083900
USP9X	plus	test	-0.742091835253048	chrX:41083751-41083950
USP9X	plus	test	0.450797325331037	chrX:41083801-41084000
USP9X	plus	test	-0.945709819501287	chrX:41083851-41084050
USP9X	plus	test	-1.48141374099296	chrX:41083901-41084100
USP9X	plus	test	-0.565922404704661	chrX:41083951-41084150
USP9X	plus	test	-1.32603350661147	chrX:41084001-41084200
USP9X	plus	test	-0.227718561892678	chrX:41084051-41084250
USP9X	plus	test	-0.652918797785979	chrX:41084101-41084300
USP9X	plus	test	-0.237963764168213	chrX:41084151-41084350
USP9X	plus	test	0.0513608443675411	chrX:41084201-41084400
USP9X	plus	test	0.178393987719592	chrX:41084251-41084450
USP9X	plus	test	-0.237378796777869	chrX:41084301-41084500
USP9X	plus	test	1.16566971127545	chrX:41084351-41084550
USP9X	plus	test	0.265773666012468	chrX:41084401-41084600
USP9X	plus	test	0.169864770511001	chrX:41084451-41084650
USP9X	plus	test	0.756692383411285	chrX:41084501-41084700
USP9X	plus	test	-1.02007508436069	chrX:41084551-41084750
USP9X	plus	test	1.96246394557309	chrX:41084601-41084800
USP9X	plus	test	1.57535060329962	chrX:41084651-41084850
USP9X	plus	test	1.0688693437114	chrX:41084701-41084900
USP9X	plus	test	0.560351828393487	chrX:41084751-41084950
USP9X	plus	test	-0.221208015009563	chrX:41084801-41085000
USP9X	plus	test	-0.271133961269902	chrX:41084851-41085050
USP9X	plus	test	-0.57715144153632	chrX:41084901-41085100
USP9X	plus	test	-0.149105878439056	chrX:41084951-41085150
USP9X	plus	test	0.608198893134865	chrX:41085001-41085200
USP9X	plus	test	0.214984456400931	chrX:41085051-41085250
USP9X	plus	test	1.22873875005989	chrX:41085101-41085300
USP9X	plus	test	1.44311967119161	chrX:41085151-41085350
USP9X	plus	test	1.82773467389561	chrX:41085201-41085400
USP9X	plus	test	-1.37997102944707	chrX:41085301-41085500
USP9X	plus	test	0.132611148217375	chrX:41085401-41085600
USP9X	plus	test	0.516574828101207	chrX:41085451-41085650
USP9X	plus	test	-1.94129797097657	chrX:41085501-41085700
USP9X	plus	test	0.822182650209918	chrX:41085551-41085750
USP9X	plus	test	1.77346603522608	chrX:41085601-41085800
USP9X	plus	test	0.331029808530563	chrX:41085651-41085850
USP9X	plus	test	0.743376966693652	chrX:41085701-41085900
USP9X	plus	test	1.08676580232549	chrX:41085751-41085950
USP9X	plus	test	0.247370660387601	chrX:41085801-41086000
USP9X	plus	test	0.319171416303997	chrX:41085851-41086050
USP9X	plus	test	-0.034421757682425	chrX:41085901-41086100
USP9X	plus	test	-0.445922781199555	chrX:41085951-41086150
USP9X	plus	test	-0.0530616008187802	chrX:41086001-41086200
USP9X	plus	test	-0.531418034335322	chrX:41086051-41086250
USP9X	plus	test	-0.87540212080485	chrX:41086101-41086300
USP9X	plus	test	-1.27372111718743	chrX:41086151-41086350
USP9X	plus	test	-0.49453607032628	chrX:41086201-41086400
USP9X	plus	test	1.10186643026149	chrX:41086251-41086450
USP9X	plus	test	1.3382827437371	chrX:41086301-41086500
USP9X	plus	test	0.136791337586704	chrX:41086451-41086650
USP9X	plus	test	-0.293875133403097	chrX:41086501-41086700
USP9X	plus	test	-0.78150588478192	chrX:41086551-41086750
USP9X	plus	test	-0.993318388794507	chrX:41086601-41086800
USP9X	plus	test	-1.18523621774281	chrX:41086651-41086850
USP9X	plus	test	-0.898531482526438	chrX:41086701-41086900
USP9X	plus	test	-1.72988922217074	chrX:41086751-41086950
USP9X	plus	test	-1.0348446670041	chrX:41086801-41087000
USP9X	plus	test	-1.96597607225852	chrX:41086851-41087050
USP9X	plus	test	-1.95562058514331	chrX:41086901-41087100
USP9X	plus	test	-1.19615616079741	chrX:41086951-41087150
USP9X	plus	test	-0.833359179953897	chrX:41087001-41087200
USP9X	plus	test	-1.86844622832177	chrX:41087051-41087250
USP9X	plus	test	-0.506878166298113	chrX:41087101-41087300
USP9X	plus	test	-0.865705938272945	chrX:41087151-41087350
USP9X	plus	test	-0.944413834566201	chrX:41087201-41087400
USP9X	plus	test	-0.997930897841445	chrX:41087251-41087450
USP9X	plus	test	-0.404434541175349	chrX:41087301-41087500
USP9X	plus	test	-1.1773755397386	chrX:41087351-41087550
USP9X	plus	test	-1.09910714838648	chrX:41087401-41087600
USP9X	plus	test	-0.025227112122837	chrX:41087451-41087650
USP9X	plus	test	-0.268818643145636	chrX:41087501-41087700
USP9X	plus	test	-0.175528426066393	chrX:41087551-41087750
USP9X	plus	test	-0.600356210328147	chrX:41087601-41087800
USP9X	plus	test	-0.562491651184736	chrX:41087651-41087850
USP9X	plus	test	-0.615693874703241	chrX:41087701-41087900
USP9X	plus	test	-1.24800138114944	chrX:41087751-41087950
USP9X	plus	test	-1.92496552549011	chrX:41087801-41088000
USP9X	plus	test	0.137451250972133	chrX:41087851-41088050
USP9X	plus	test	0.0360394713311793	chrX:41087901-41088100
USP9X	plus	test	-0.0460847611509186	chrX:41087951-41088150
USP9X	plus	test	-0.384214626060767	chrX:41088001-41088200
USP9X	plus	test	-0.540351203098886	chrX:41088051-41088250
USP9X	plus	test	-0.767406093307774	chrX:41088101-41088300
USP9X	plus	test	-1.17256401022955	chrX:41088151-41088350
USP9X	plus	test	-0.720480610517256	chrX:41088201-41088400
USP9X	plus	test	-1.10591349011364	chrX:41088251-41088450
USP9X	plus	test	-2.08530880229369	chrX:41088301-41088500
USP9X	plus	test	-1.90491969278686	chrX:41088351-41088550
USP9X	plus	test	-1.88473429898976	chrX:41088401-41088600
USP9X	plus	test	-1.82167361579166	chrX:41088451-41088650
DDX3X	plus	test	-0.124095565901794	chrX:41330524-41330723
DDX3X	plus	test	-0.338272180762835	chrX:41330574-41330773
DDX3X	plus	test	-1.23054328993452	chrX:41330624-41330823
DDX3X	plus	test	-0.543309302999439	chrX:41330674-41330873
DDX3X	plus	test	0.941482359142405	chrX:41330724-41330923
DDX3X	plus	test	-0.752408735507387	chrX:41330774-41330973
DDX3X	plus	test	-0.732007293041135	chrX:41330824-41331023
DDX3X	plus	test	0.58656132498848	chrX:41330874-41331073
DDX3X	plus	test	0.379644526970304	chrX:41330924-41331123
DDX3X	plus	test	0.324056652946883	chrX:41330974-41331173
DDX3X	plus	test	0.0459433758903935	chrX:41331024-41331223
DDX3X	plus	test	-0.430682811715498	chrX:41331074-41331273
DDX3X	plus	test	-0.443238600153922	chrX:41331124-41331323
DDX3X	plus	test	-1.11626340537983	chrX:41331174-41331373
DDX3X	plus	test	-1.21122707819199	chrX:41331224-41331423
DDX3X	plus	test	-0.620205218733804	chrX:41331274-41331473
DDX3X	plus	test	-1.417150861201	chrX:41331324-41331523
DDX3X	plus	test	-0.689439003345969	chrX:41331374-41331573
DDX3X	plus	test	-0.80242139731705	chrX:41331424-41331623
DDX3X	plus	test	-1.26282096444454	chrX:41331474-41331673
DDX3X	plus	test	-0.480020482130598	chrX:41331524-41331723
DDX3X	plus	test	0.186258017275748	chrX:41331574-41331773
DDX3X	plus	test	-0.670090324854664	chrX:41331624-41331823
DDX3X	plus	test	-0.687692066455753	chrX:41331674-41331873
DDX3X	plus	test	-0.900600713598716	chrX:41331724-41331923
DDX3X	plus	test	-0.874349019193403	chrX:41331774-41331973
DDX3X	plus	test	-0.917417998553787	chrX:41331824-41332023
DDX3X	plus	test	-0.465545781594109	chrX:41331874-41332073
DDX3X	plus	test	-1.4808293331848	chrX:41331924-41332123
DDX3X	plus	test	-1.25761695061797	chrX:41331974-41332173
DDX3X	plus	test	-0.693942023052414	chrX:41332024-41332223
DDX3X	plus	test	-1.01772570696027	chrX:41332074-41332273
DDX3X	plus	test	-0.0802609739009416	chrX:41332124-41332323
DDX3X	plus	test	-0.150655776559568	chrX:41332174-41332373
DDX3X	plus	test	-1.34320839960742	chrX:41332224-41332423
DDX3X	plus	test	-1.17464516015781	chrX:41332274-41332473
DDX3X	plus	test	-1.14036184122208	chrX:41332324-41332523
DDX3X	plus	test	-1.94761174490878	chrX:41332374-41332573
DDX3X	plus	test	-1.6332749433987	chrX:41332424-41332623
DDX3X	plus	test	-0.0302675269129348	chrX:41332474-41332673
DDX3X	plus	test	-0.863379718925732	chrX:41332524-41332723
DDX3X	plus	test	-0.424851762772096	chrX:41332574-41332773
DDX3X	plus	test	0.129358457462588	chrX:41332624-41332823
DDX3X	plus	test	0.0021542891776869	chrX:41332674-41332873
DDX3X	plus	test	-0.0523174502684953	chrX:41332724-41332923
DDX3X	plus	test	-0.307798394726771	chrX:41332774-41332973
DDX3X	plus	test	-0.554434502480943	chrX:41332824-41333023
DDX3X	plus	test	-1.09538619250724	chrX:41332874-41333073
DDX3X	plus	test	-0.300926212268364	chrX:41332924-41333123
DDX3X	plus	test	-0.224103154994303	chrX:41332974-41333173
DDX3X	plus	test	1.10595062755757	chrX:41333024-41333223
DDX3X	plus	test	0.63338325958179	chrX:41333074-41333273
DDX3X	plus	test	0.819485472237758	chrX:41333124-41333323
DDX3X	plus	test	-0.418223387790815	chrX:41333174-41333373
DDX3X	plus	test	-1.40118137317448	chrX:41333224-41333423
DDX3X	plus	test	0.186160384087073	chrX:41333274-41333473
DDX3X	plus	test	1.06442705589214	chrX:41333324-41333523
DDX3X	plus	test	0.878343919177954	chrX:41333374-41333573
DDX3X	plus	test	0.967111229911546	chrX:41333424-41333623
DDX3X	plus	test	0.355821971099286	chrX:41333474-41333673
DDX3X	plus	test	-0.879322303705297	chrX:41333524-41333723
DDX3X	plus	test	0.135898662594439	chrX:41333574-41333773
DDX3X	plus	test	-0.747507567178622	chrX:41333624-41333823
DDX3X	plus	test	0.938831249211533	chrX:41333674-41333873
DDX3X	plus	test	0.905280578975041	chrX:41333724-41333923
DDX3X	plus	test	0.848397104528894	chrX:41333774-41333973
DDX3X	plus	test	0.847230785401429	chrX:41333824-41334023
DDX3X	plus	test	-0.322874275441767	chrX:41333874-41334073
DDX3X	plus	test	1.79904493505301	chrX:41333924-41334123
DDX3X	plus	test	1.54174664904405	chrX:41333974-41334173
DDX3X	plus	test	1.47802714834462	chrX:41334024-41334223
DDX3X	plus	test	1.48731575434066	chrX:41334074-41334273
DDX3X	plus	test	-0.0778669750355302	chrX:41334124-41334323
DDX3X	plus	test	-0.0672870876010438	chrX:41334174-41334373
DDX3X	plus	test	-0.38182041864102	chrX:41334224-41334423
DDX3X	plus	test	-0.784161892413542	chrX:41334274-41334473
DDX3X	plus	test	-1.28522321282298	chrX:41334324-41334523
DDX3X	plus	test	0.33496414317485	chrX:41334374-41334573
DDX3X	plus	test	2.14791359174956	chrX:41334424-41334623
DDX3X	plus	test	1.41847484797696	chrX:41334474-41334673
DDX3X	plus	test	1.08563978869406	chrX:41334524-41334723
DDX3X	plus	test	0.334184478236683	chrX:41334574-41334773
DDX3X	plus	test	-0.413338677717397	chrX:41334624-41334823
DDX3X	plus	test	0.808288865224519	chrX:41334674-41334873
DDX3X	plus	test	-0.00834579177858366	chrX:41334724-41334923
DDX3X	plus	test	-0.77075845182927	chrX:41334774-41334973
DDX3X	plus	test	-1.15143749697797	chrX:41334824-41335023
DDX3X	plus	test	1.21144337121811	chrX:41334874-41335073
DDX3X	plus	test	-0.742790053735402	chrX:41335074-41335273
DDX3X	plus	test	-1.47006532694431	chrX:41335124-41335323
DDX3X	plus	test	-0.907181913931074	chrX:41335174-41335373
DDX3X	plus	test	-1.99902467169991	chrX:41335224-41335423
DDX3X	plus	test	-1.13828817008369	chrX:41335274-41335473
DDX3X	plus	test	-1.65926541044661	chrX:41335324-41335523
DDX3X	plus	test	-1.51216831198847	chrX:41335374-41335573
DDX3X	plus	test	-1.48214239372158	chrX:41335424-41335623
DDX3X	plus	test	-0.0656222479088129	chrX:41335474-41335673
DDX3X	plus	test	-0.370183063366474	chrX:41335524-41335723
DDX3X	plus	test	-0.386460616027046	chrX:41335574-41335773
DDX3X	plus	test	-0.60686755054966	chrX:41335624-41335823
DDX3X	plus	test	-1.74536251044459	chrX:41335674-41335873
DDX3X	plus	test	-1.48009069312334	chrX:41335724-41335923
DDX3X	plus	test	-1.30042992124341	chrX:41335774-41335973
DDX3X	plus	test	-1.83414803970264	chrX:41335824-41336023
DDX3X	plus	test	-1.91668780284996	chrX:41335874-41336073
DDX3X	plus	test	-0.00414062140506594	chrX:41335924-41336123
DDX3X	plus	test	-0.463507822866305	chrX:41335974-41336173
DDX3X	plus	test	0.443569996382838	chrX:41336024-41336223
DDX3X	plus	test	-0.503239458639958	chrX:41336074-41336273
DDX3X	plus	test	-1.64557647977541	chrX:41336124-41336323
DDX3X	plus	test	-2.10031819608001	chrX:41336174-41336373
DDX3X	plus	test	-2.10625299747312	chrX:41336224-41336423
DDX3X	plus	test	-1.91487996007665	chrX:41336274-41336473
DDX3X	plus	test	-1.63040438882961	chrX:41336324-41336523
DDX3X	plus	test	-1.25633738086078	chrX:41336374-41336573
DDX3X	plus	test	-1.413864991803	chrX:41336424-41336623
DDX3X	plus	test	-1.42900184207354	chrX:41336474-41336673
DDX3X	plus	test	-0.0546478795090438	chrX:41336524-41336723
DDX3X	plus	test	-0.107103995727168	chrX:41336574-41336773
DDX3X	plus	test	-0.630613457963862	chrX:41336624-41336823
DDX3X	plus	test	-0.609556043531301	chrX:41336674-41336873
DDX3X	plus	test	-1.7330149742123	chrX:41336724-41336923
DDX3X	plus	test	-1.04052647822475	chrX:41336774-41336973
DDX3X	plus	test	-0.67744461647008	chrX:41336824-41337023
DDX3X	plus	test	-0.77934024728188	chrX:41336874-41337073
DDX3X	plus	test	-1.80141602073973	chrX:41336924-41337123
DDX3X	plus	test	-0.958088983068071	chrX:41336974-41337173
DDX3X	plus	test	-1.29304505318116	chrX:41337024-41337223
DDX3X	plus	test	-0.933232223799261	chrX:41337074-41337273
DDX3X	plus	test	-0.728426006004368	chrX:41337124-41337323
DDX3X	plus	test	-1.55174840226645	chrX:41337174-41337373
DDX3X	plus	test	-0.273484444864604	chrX:41337224-41337423
DDX3X	plus	test	0.208001239020872	chrX:41337274-41337473
KDM6A	plus	test	-1.79411156117246	chrX:44871315-44871514
KDM6A	plus	test	-1.03910843549963	chrX:44871365-44871564
KDM6A	plus	test	-2.160357761954	chrX:44871415-44871614
KDM6A	plus	test	-1.16982629314283	chrX:44871465-44871664
KDM6A	plus	test	-1.3660549169781	chrX:44871515-44871714
KDM6A	plus	test	-1.29839104681971	chrX:44871565-44871764
KDM6A	plus	test	-0.826781801216765	chrX:44871615-44871814
KDM6A	plus	test	-0.535380606046383	chrX:44871665-44871864
KDM6A	plus	test	-0.0710277227382117	chrX:44871715-44871914
KDM6A	plus	test	-1.40717798914007	chrX:44871765-44871964
KDM6A	plus	test	-2.09653588933232	chrX:44871815-44872014
KDM6A	plus	test	-2.07152665002003	chrX:44871865-44872064
KDM6A	plus	test	-2.36447410906155	chrX:44871915-44872114
KDM6A	plus	test	-0.0799892128485387	chrX:44871965-44872164
KDM6A	plus	test	-0.310491417068369	chrX:44872015-44872214
KDM6A	plus	test	-0.131902045901474	chrX:44872065-44872264
KDM6A	plus	test	-0.113885427970679	chrX:44872115-44872314
KDM6A	plus	test	-0.774805180890146	chrX:44872165-44872364
KDM6A	plus	test	-0.719470077769281	chrX:44872215-44872414
KDM6A	plus	test	-0.589184339597034	chrX:44872265-44872464
KDM6A	plus	test	-1.13351309252417	chrX:44872315-44872514
KDM6A	plus	test	-0.888596574830577	chrX:44872365-44872564
KDM6A	plus	test	-0.679930696923401	chrX:44872415-44872614
KDM6A	plus	test	-0.419068843744537	chrX:44872465-44872664
KDM6A	plus	test	0.0831875463639522	chrX:44872515-44872714
KDM6A	plus	test	-0.384995198434536	chrX:44872565-44872764
KDM6A	plus	test	-0.84838076895889	chrX:44872715-44872914
KDM6A	plus	test	-0.10033054890875	chrX:44872765-44872964
KDM6A	plus	test	0.74848050076198	chrX:44872815-44873014
KDM6A	plus	test	1.51781894340711	chrX:44872865-44873064
KDM6A	plus	test	1.91996436192061	chrX:44872915-44873114
KDM6A	plus	test	2.28914685737853	chrX:44872965-44873164
KDM6A	plus	test	1.63536627903782	chrX:44873015-44873214
KDM6A	plus	test	0.86060193875226	chrX:44873065-44873264
KDM6A	plus	test	0.700592932323048	chrX:44873115-44873314
KDM6A	plus	test	-0.652583710376682	chrX:44873165-44873364
KDM6A	plus	test	0.275534409675254	chrX:44873365-44873564
KDM6A	plus	test	0.0723155018690778	chrX:44873415-44873614
KDM6A	plus	test	-0.141435001604666	chrX:44873465-44873664
KDM6A	plus	test	-0.221942567149268	chrX:44873515-44873714
KDM6A	plus	test	0.117735700354744	chrX:44873565-44873764
KDM6A	plus	test	0.133476935698185	chrX:44873615-44873814
KDM6A	plus	test	-1.55649040249915	chrX:44873715-44873914
KDM6A	plus	test	0.706091329752669	chrX:44873765-44873964
KDM6A	plus	test	-0.462867783158538	chrX:44873815-44874014
KDM6A	plus	test	-0.418994120267203	chrX:44873865-44874064
KDM6A	plus	test	-0.530634675411327	chrX:44873915-44874114
KDM6A	plus	test	-1.49502017466472	chrX:44873965-44874164
KDM6A	plus	test	-0.477951623411946	chrX:44874015-44874214
KDM6A	plus	test	-0.546064611655424	chrX:44874065-44874264
KDM6A	plus	test	-0.413383967577652	chrX:44874115-44874314
KDM6A	plus	test	-0.72566557284939	chrX:44874165-44874364
KDM6A	plus	test	0.131128627142475	chrX:44874215-44874414
KDM6A	plus	test	-1.18579641197005	chrX:44874265-44874464
KDM6A	plus	test	-0.933314400827784	chrX:44874315-44874514
KDM6A	plus	test	-1.91954702263372	chrX:44874365-44874564
KDM6A	plus	test	-1.84984939901286	chrX:44874415-44874614
KDM6A	plus	test	-0.161265076008588	chrX:44874465-44874664
KDM6A	plus	test	-0.696197695692078	chrX:44874515-44874714
KDM6A	plus	test	-1.17258330296458	chrX:44874565-44874764
KDM6A	plus	test	0.500679505425567	chrX:44874615-44874814
KDM6A	plus	test	-0.0339444467309661	chrX:44874665-44874864
KDM6A	plus	test	-1.25807341379148	chrX:44874715-44874914
KDM6A	plus	test	-1.71817308841365	chrX:44874765-44874964
KDM6A	plus	test	-1.67461921124646	chrX:44874815-44875014
KDM6A	plus	test	-1.77748525878662	chrX:44874865-44875064
KDM6A	plus	test	-1.23939687268456	chrX:44874915-44875114
KDM6A	plus	test	-1.4464500111294	chrX:44874965-44875164
KDM6A	plus	test	0.0543522755036192	chrX:44875015-44875214
KDM6A	plus	test	-1.2394892470717	chrX:44875065-44875264
KDM6A	plus	test	0.334483298971115	chrX:44875115-44875314
KDM6A	plus	test	-1.05703231302966	chrX:44875165-44875364
KDM6A	plus	test	-0.554368012302737	chrX:44875215-44875414
KDM6A	plus	test	-0.240540993064911	chrX:44875265-44875464
KDM6A	plus	test	-1.58368763453517	chrX:44875315-44875514
KDM6A	plus	test	-0.797874789134981	chrX:44875365-44875564
KDM6A	plus	test	-0.938819022921607	chrX:44875415-44875614
KDM6A	plus	test	-1.19519603408871	chrX:44875465-44875664
KDM6A	plus	test	-1.07161022955945	chrX:44875515-44875714
KDM6A	plus	test	-1.59574755125397	chrX:44875565-44875764
KDM6A	plus	test	-2.31850870574252	chrX:44875615-44875814
KDM6A	plus	test	-1.53143033082243	chrX:44875665-44875864
KDM6A	plus	test	-1.60208529323239	chrX:44875715-44875914
KDM6A	plus	test	-1.4363091121215	chrX:44875765-44875964
KDM6A	plus	test	-1.69412758838947	chrX:44875815-44876014
KDM6A	plus	test	-1.83781727493692	chrX:44875865-44876064
KDM6A	plus	test	-1.78120183496408	chrX:44875915-44876114
KDM6A	plus	test	-1.2607123606464	chrX:44875965-44876164
KDM6A	plus	test	-1.3612664612332	chrX:44876015-44876214
KDM6A	plus	test	-1.72349586896986	chrX:44876065-44876264
KDM6A	plus	test	-0.626486887088428	chrX:44876115-44876314
KDM6A	plus	test	-1.11525896267508	chrX:44876165-44876364
KDM6A	plus	test	-0.203482510874241	chrX:44876215-44876414
KDM6A	plus	test	-0.380053194205224	chrX:44876265-44876464
KDM6A	plus	test	-0.484685654297895	chrX:44876315-44876514
KDM6A	plus	test	-0.772164431987278	chrX:44876365-44876564
KDM6A	plus	test	-0.610881968925772	chrX:44876415-44876614
KDM5C	minus	test	-1.46323441406726	chrX:53222460-53222659
KDM5C	minus	negative ctl	0.943828151738528	chrX:53222460-53222659_shuff
KDM5C	minus	test	-0.595163906243302	chrX:53222510-53222709
KDM5C	minus	negative ctl	-0.93764733755153	chrX:53222510-53222709_shuff
KDM5C	minus	test	-0.633639007209813	chrX:53222560-53222759
KDM5C	minus	negative ctl	0.213895650385534	chrX:53222560-53222759_shuff
KDM5C	minus	test	-2.08371044605906	chrX:53222610-53222809
KDM5C	minus	negative ctl	-1.47573376068556	chrX:53222610-53222809_shuff
KDM5C	minus	test	-1.13477264825714	chrX:53222660-53222859
KDM5C	minus	negative ctl	-1.50189618616152	chrX:53222660-53222859_shuff
KDM5C	minus	test	-1.0575756920692	chrX:53222710-53222909
KDM5C	minus	negative ctl	-1.46938597266808	chrX:53222710-53222909_shuff
KDM5C	minus	test	-1.00797999528886	chrX:53222760-53222959
KDM5C	minus	negative ctl	-1.27638866651924	chrX:53222760-53222959_shuff
KDM5C	minus	test	-0.367450646766449	chrX:53222810-53223009
KDM5C	minus	negative ctl	-1.95943965975229	chrX:53222810-53223009_shuff
KDM5C	minus	test	-1.50900131887263	chrX:53222860-53223059
KDM5C	minus	negative ctl	-0.935269161824709	chrX:53222860-53223059_shuff
KDM5C	minus	test	-1.04349031824339	chrX:53222910-53223109
KDM5C	minus	negative ctl	-1.18081545645436	chrX:53222910-53223109_shuff
