,pair,region,percent,end_nums,start_nums
442,EIF1AX_EIF1AY,promoter,45.45454545454545,493,443
443,EIF1AX_EIF1AY,promoter,43.956043956043956,494,444
444,EIF1AX_EIF1AY,promoter,43.01075268817204,495,445
445,EIF1AX_EIF1AY,promoter,43.01075268817204,496,446
446,EIF1AX_EIF1AY,promoter,42.10526315789473,497,447
447,EIF1AX_EIF1AY,promoter,42.10526315789473,498,448
448,EIF1AX_EIF1AY,promoter,44.9438202247191,499,449
449,KDM5C_KDM5D,promoter,44.0,51,1
450,KDM5C_KDM5D,promoter,44.0,52,2
451,KDM5C_KDM5D,promoter,45.20547945205479,53,3
452,KDM5C_KDM5D,promoter,43.83561643835616,54,4
453,KDM5C_KDM5D,promoter,42.465753424657535,55,5
454,KDM5C_KDM5D,promoter,41.0958904109589,56,6
455,KDM5C_KDM5D,promoter,43.47826086956522,57,7
456,KDM5C_KDM5D,promoter,42.64705882352941,58,8
457,KDM5C_KDM5D,promoter,42.64705882352941,59,9
458,KDM5C_KDM5D,promoter,42.64705882352941,60,10
459,KDM5C_KDM5D,promoter,47.61904761904761,61,11
460,KDM5C_KDM5D,promoter,50.877192982456144,62,12
461,KDM5C_KDM5D,promoter,49.122807017543856,63,13
462,KDM5C_KDM5D,promoter,50.90909090909091,64,14
463,KDM5C_KDM5D,promoter,50.90909090909091,65,15
464,KDM5C_KDM5D,promoter,49.09090909090909,66,16
465,KDM5C_KDM5D,promoter,47.27272727272727,67,17
466,KDM5C_KDM5D,promoter,49.09090909090909,68,18
467,KDM5C_KDM5D,promoter,49.09090909090909,69,19
468,KDM5C_KDM5D,promoter,49.09090909090909,70,20
469,KDM5C_KDM5D,promoter,49.09090909090909,71,21
470,KDM5C_KDM5D,promoter,47.368421052631575,72,22
471,KDM5C_KDM5D,promoter,48.275862068965516,73,23
472,KDM5C_KDM5D,promoter,49.152542372881356,74,24
473,KDM5C_KDM5D,promoter,50.847457627118644,75,25
474,KDM5C_KDM5D,promoter,50.0,76,26
475,KDM5C_KDM5D,promoter,48.275862068965516,77,27
476,KDM5C_KDM5D,promoter,48.275862068965516,78,28
477,KDM5C_KDM5D,promoter,50.0,79,29
478,KDM5C_KDM5D,promoter,48.275862068965516,80,30
479,KDM5C_KDM5D,promoter,50.0,81,31
480,KDM5C_KDM5D,promoter,50.0,82,32
481,KDM5C_KDM5D,promoter,48.333333333333336,83,33
482,KDM5C_KDM5D,promoter,48.333333333333336,84,34
483,KDM5C_KDM5D,promoter,48.333333333333336,85,35
484,KDM5C_KDM5D,promoter,50.0,86,36
485,KDM5C_KDM5D,promoter,51.724137931034484,87,37
486,KDM5C_KDM5D,promoter,50.0,88,38
487,KDM5C_KDM5D,promoter,50.0,89,39
488,KDM5C_KDM5D,promoter,50.0,90,40
489,KDM5C_KDM5D,promoter,48.38709677419355,91,41
490,KDM5C_KDM5D,promoter,48.38709677419355,92,42
491,KDM5C_KDM5D,promoter,49.18032786885246,93,43
492,KDM5C_KDM5D,promoter,47.540983606557376,94,44
493,KDM5C_KDM5D,promoter,45.90163934426229,95,45
494,KDM5C_KDM5D,promoter,47.540983606557376,96,46
495,KDM5C_KDM5D,promoter,49.18032786885246,97,47
496,KDM5C_KDM5D,promoter,49.18032786885246,98,48
497,KDM5C_KDM5D,promoter,50.81967213114754,99,49
498,KDM5C_KDM5D,promoter,50.81967213114754,100,50
499,KDM5C_KDM5D,promoter,49.18032786885246,101,51
500,KDM5C_KDM5D,promoter,46.774193548387096,102,52
501,KDM5C_KDM5D,promoter,46.774193548387096,103,53
502,KDM5C_KDM5D,promoter,46.774193548387096,104,54
503,KDM5C_KDM5D,promoter,45.3125,105,55
504,KDM5C_KDM5D,promoter,46.875,106,56
505,KDM5C_KDM5D,promoter,47.69230769230769,107,57
506,KDM5C_KDM5D,promoter,49.23076923076923,108,58
507,KDM5C_KDM5D,promoter,47.69230769230769,109,59
508,KDM5C_KDM5D,promoter,49.23076923076923,110,60
509,KDM5C_KDM5D,promoter,49.23076923076923,111,61
510,KDM5C_KDM5D,promoter,50.76923076923077,112,62
511,KDM5C_KDM5D,promoter,52.307692307692314,113,63
512,KDM5C_KDM5D,promoter,52.307692307692314,114,64
513,KDM5C_KDM5D,promoter,52.307692307692314,115,65
514,KDM5C_KDM5D,promoter,52.307692307692314,116,66
515,KDM5C_KDM5D,promoter,52.307692307692314,117,67
516,KDM5C_KDM5D,promoter,52.307692307692314,118,68
517,KDM5C_KDM5D,promoter,50.0,119,69
518,KDM5C_KDM5D,promoter,50.76923076923077,120,70
519,KDM5C_KDM5D,promoter,46.3768115942029,121,71
520,KDM5C_KDM5D,promoter,45.714285714285715,122,72
521,KDM5C_KDM5D,promoter,46.3768115942029,123,73
522,KDM5C_KDM5D,promoter,47.05882352941176,124,74
523,KDM5C_KDM5D,promoter,44.927536231884055,125,75
524,KDM5C_KDM5D,promoter,46.3768115942029,126,76
525,KDM5C_KDM5D,promoter,47.82608695652174,127,77
526,KDM5C_KDM5D,promoter,47.14285714285714,128,78
527,KDM5C_KDM5D,promoter,47.14285714285714,129,79
528,KDM5C_KDM5D,promoter,48.57142857142857,130,80
529,KDM5C_KDM5D,promoter,47.14285714285714,131,81
530,KDM5C_KDM5D,promoter,47.14285714285714,132,82
531,KDM5C_KDM5D,promoter,48.529411764705884,133,83
532,KDM5C_KDM5D,promoter,47.05882352941176,134,84
533,KDM5C_KDM5D,promoter,47.05882352941176,135,85
534,KDM5C_KDM5D,promoter,47.05882352941176,136,86
535,KDM5C_KDM5D,promoter,47.05882352941176,137,87
536,KDM5C_KDM5D,promoter,47.05882352941176,138,88
537,KDM5C_KDM5D,promoter,47.05882352941176,139,89
538,KDM5C_KDM5D,promoter,46.26865671641791,140,90
539,KDM5C_KDM5D,promoter,47.69230769230769,141,91
540,KDM5C_KDM5D,promoter,47.69230769230769,142,92
541,KDM5C_KDM5D,promoter,47.69230769230769,143,93
542,KDM5C_KDM5D,promoter,47.69230769230769,144,94
543,KDM5C_KDM5D,promoter,48.484848484848484,145,95
544,KDM5C_KDM5D,promoter,47.76119402985074,146,96
545,KDM5C_KDM5D,promoter,47.76119402985074,147,97
546,KDM5C_KDM5D,promoter,44.927536231884055,148,98
547,KDM5C_KDM5D,promoter,44.927536231884055,149,99
548,KDM5C_KDM5D,promoter,43.66197183098591,150,100
549,KDM5C_KDM5D,promoter,45.07042253521127,151,101
550,KDM5C_KDM5D,promoter,47.14285714285714,152,102
551,KDM5C_KDM5D,promoter,41.77215189873418,153,103
552,KDM5C_KDM5D,promoter,42.5,154,104
553,KDM5C_KDM5D,promoter,44.871794871794876,155,105
554,KDM5C_KDM5D,promoter,44.871794871794876,156,106
555,KDM5C_KDM5D,promoter,44.15584415584416,157,107
556,KDM5C_KDM5D,promoter,44.15584415584416,158,108
557,KDM5C_KDM5D,promoter,44.15584415584416,159,109
558,KDM5C_KDM5D,promoter,44.15584415584416,160,110
559,KDM5C_KDM5D,promoter,44.15584415584416,161,111
560,KDM5C_KDM5D,promoter,44.15584415584416,162,112
561,KDM5C_KDM5D,promoter,44.15584415584416,163,113
562,KDM5C_KDM5D,promoter,42.857142857142854,164,114
563,KDM5C_KDM5D,promoter,41.55844155844156,165,115
564,KDM5C_KDM5D,promoter,42.857142857142854,166,116
565,KDM5C_KDM5D,promoter,44.15584415584416,167,117
566,KDM5C_KDM5D,promoter,42.857142857142854,168,118
567,KDM5C_KDM5D,promoter,43.42105263157895,169,119
568,KDM5C_KDM5D,promoter,43.42105263157895,170,120
569,KDM5C_KDM5D,promoter,45.33333333333333,171,121
570,KDM5C_KDM5D,promoter,47.22222222222222,172,122
571,KDM5C_KDM5D,promoter,45.33333333333333,173,123
572,KDM5C_KDM5D,promoter,45.33333333333333,174,124
573,KDM5C_KDM5D,promoter,46.666666666666664,175,125
574,KDM5C_KDM5D,promoter,46.666666666666664,176,126
575,KDM5C_KDM5D,promoter,46.666666666666664,177,127
576,KDM5C_KDM5D,promoter,46.05263157894737,178,128
577,KDM5C_KDM5D,promoter,46.05263157894737,179,129
578,KDM5C_KDM5D,promoter,46.05263157894737,180,130
579,KDM5C_KDM5D,promoter,47.368421052631575,181,131
580,KDM5C_KDM5D,promoter,44.871794871794876,182,132
581,KDM5C_KDM5D,promoter,44.871794871794876,183,133
582,KDM5C_KDM5D,promoter,44.871794871794876,184,134
583,KDM5C_KDM5D,promoter,44.871794871794876,185,135
584,KDM5C_KDM5D,promoter,44.871794871794876,186,136
585,KDM5C_KDM5D,promoter,44.871794871794876,187,137
586,KDM5C_KDM5D,promoter,44.871794871794876,188,138
587,KDM5C_KDM5D,promoter,44.871794871794876,189,139
588,KDM5C_KDM5D,promoter,45.45454545454545,190,140
589,KDM5C_KDM5D,promoter,44.15584415584416,191,141
590,KDM5C_KDM5D,promoter,44.15584415584416,192,142
591,KDM5C_KDM5D,promoter,42.857142857142854,193,143
592,KDM5C_KDM5D,promoter,44.15584415584416,194,144
593,KDM5C_KDM5D,promoter,44.73684210526316,195,145
594,KDM5C_KDM5D,promoter,44.73684210526316,196,146
595,KDM5C_KDM5D,promoter,44.15584415584416,197,147
596,KDM5C_KDM5D,promoter,46.05263157894737,198,148
597,KDM5C_KDM5D,promoter,44.303797468354425,199,149
598,KDM5C_KDM5D,promoter,45.45454545454545,200,150
599,KDM5C_KDM5D,promoter,45.45454545454545,201,151
600,KDM5C_KDM5D,promoter,44.15584415584416,202,152
601,KDM5C_KDM5D,promoter,48.57142857142857,203,153
602,KDM5C_KDM5D,promoter,46.57534246575342,204,154
603,KDM5C_KDM5D,promoter,46.57534246575342,205,155
604,KDM5C_KDM5D,promoter,45.94594594594595,206,156
605,KDM5C_KDM5D,promoter,46.05263157894737,207,157
606,KDM5C_KDM5D,promoter,46.05263157894737,208,158
607,KDM5C_KDM5D,promoter,47.368421052631575,209,159
608,KDM5C_KDM5D,promoter,46.05263157894737,210,160
609,KDM5C_KDM5D,promoter,46.05263157894737,211,161
610,KDM5C_KDM5D,promoter,44.15584415584416,212,162
611,KDM5C_KDM5D,promoter,44.15584415584416,213,163
612,KDM5C_KDM5D,promoter,45.45454545454545,214,164
613,KDM5C_KDM5D,promoter,45.45454545454545,215,165
614,KDM5C_KDM5D,promoter,45.45454545454545,216,166
615,KDM5C_KDM5D,promoter,45.45454545454545,217,167
616,KDM5C_KDM5D,promoter,45.45454545454545,218,168
617,KDM5C_KDM5D,promoter,46.75324675324675,219,169
618,KDM5C_KDM5D,promoter,45.45454545454545,220,170
619,KDM5C_KDM5D,promoter,47.2972972972973,221,171
620,KDM5C_KDM5D,promoter,44.15584415584416,222,172
621,KDM5C_KDM5D,promoter,45.94594594594595,223,173
622,KDM5C_KDM5D,promoter,45.94594594594595,224,174
623,KDM5C_KDM5D,promoter,45.20547945205479,225,175
624,KDM5C_KDM5D,promoter,45.20547945205479,226,176
625,KDM5C_KDM5D,promoter,44.5945945945946,227,177
626,KDM5C_KDM5D,promoter,47.22222222222222,228,178
627,KDM5C_KDM5D,promoter,47.22222222222222,229,179
628,KDM5C_KDM5D,promoter,47.22222222222222,230,180
629,KDM5C_KDM5D,promoter,45.33333333333333,231,181
630,KDM5C_KDM5D,promoter,46.666666666666664,232,182
631,KDM5C_KDM5D,promoter,46.666666666666664,233,183
632,KDM5C_KDM5D,promoter,47.368421052631575,234,184
633,KDM5C_KDM5D,promoter,48.68421052631579,235,185
634,KDM5C_KDM5D,promoter,48.68421052631579,236,186
635,KDM5C_KDM5D,promoter,48.68421052631579,237,187
636,KDM5C_KDM5D,promoter,48.68421052631579,238,188
637,KDM5C_KDM5D,promoter,48.68421052631579,239,189
638,KDM5C_KDM5D,promoter,50.0,240,190
639,KDM5C_KDM5D,promoter,50.0,241,191
640,KDM5C_KDM5D,promoter,47.5609756097561,242,192
641,KDM5C_KDM5D,promoter,47.61904761904761,243,193
642,KDM5C_KDM5D,promoter,47.61904761904761,244,194
643,KDM5C_KDM5D,promoter,47.05882352941176,245,195
644,KDM5C_KDM5D,promoter,47.05882352941176,246,196
645,KDM5C_KDM5D,promoter,47.05882352941176,247,197
646,KDM5C_KDM5D,promoter,47.05882352941176,248,198
647,KDM5C_KDM5D,promoter,48.78048780487805,249,199
648,KDM5C_KDM5D,promoter,48.78048780487805,250,200
649,KDM5C_KDM5D,promoter,48.19277108433735,251,201
650,KDM5C_KDM5D,promoter,49.39759036144578,252,202
651,KDM5C_KDM5D,promoter,50.617283950617285,253,203
652,KDM5C_KDM5D,promoter,51.94805194805194,254,204
653,KDM5C_KDM5D,promoter,50.649350649350644,255,205
654,KDM5C_KDM5D,promoter,50.0,256,206
655,KDM5C_KDM5D,promoter,48.05194805194805,257,207
656,KDM5C_KDM5D,promoter,48.05194805194805,258,208
657,KDM5C_KDM5D,promoter,48.05194805194805,259,209
658,KDM5C_KDM5D,promoter,49.35064935064935,260,210
659,KDM5C_KDM5D,promoter,48.05194805194805,261,211
660,KDM5C_KDM5D,promoter,50.0,262,212
661,KDM5C_KDM5D,promoter,47.43589743589743,263,213
662,KDM5C_KDM5D,promoter,47.43589743589743,264,214
663,KDM5C_KDM5D,promoter,48.717948717948715,265,215
664,KDM5C_KDM5D,promoter,48.717948717948715,266,216
665,KDM5C_KDM5D,promoter,48.717948717948715,267,217
666,KDM5C_KDM5D,promoter,50.0,268,218
667,KDM5C_KDM5D,promoter,50.0,269,219
668,KDM5C_KDM5D,promoter,51.28205128205128,270,220
669,KDM5C_KDM5D,promoter,51.28205128205128,271,221
670,KDM5C_KDM5D,promoter,52.63157894736842,272,222
671,KDM5C_KDM5D,promoter,51.94805194805194,273,223
672,KDM5C_KDM5D,promoter,51.94805194805194,274,224
673,KDM5C_KDM5D,promoter,53.246753246753244,275,225
674,KDM5C_KDM5D,promoter,53.246753246753244,276,226
675,KDM5C_KDM5D,promoter,52.63157894736842,277,227
676,KDM5C_KDM5D,promoter,52.63157894736842,278,228
677,KDM5C_KDM5D,promoter,52.63157894736842,279,229
678,KDM5C_KDM5D,promoter,52.63157894736842,280,230
679,KDM5C_KDM5D,promoter,53.42465753424658,281,231
680,KDM5C_KDM5D,promoter,53.52112676056338,282,232
681,KDM5C_KDM5D,promoter,50.0,283,233
682,KDM5C_KDM5D,promoter,50.68493150684932,284,234
683,KDM5C_KDM5D,promoter,50.68493150684932,285,235
684,KDM5C_KDM5D,promoter,50.68493150684932,286,236
685,KDM5C_KDM5D,promoter,52.054794520547944,287,237
686,KDM5C_KDM5D,promoter,53.42465753424658,288,238
687,KDM5C_KDM5D,promoter,52.702702702702695,289,239
688,KDM5C_KDM5D,promoter,52.702702702702695,290,240
689,KDM5C_KDM5D,promoter,54.166666666666664,291,241
690,KDM5C_KDM5D,promoter,55.88235294117647,292,242
691,KDM5C_KDM5D,promoter,56.060606060606055,293,243
692,KDM5C_KDM5D,promoter,56.060606060606055,294,244
693,KDM5C_KDM5D,promoter,53.73134328358209,295,245
694,KDM5C_KDM5D,promoter,54.54545454545454,296,246
695,KDM5C_KDM5D,promoter,55.38461538461539,297,247
696,KDM5C_KDM5D,promoter,53.03030303030303,298,248
697,KDM5C_KDM5D,promoter,53.03030303030303,299,249
698,KDM5C_KDM5D,promoter,51.515151515151516,300,250
699,KDM5C_KDM5D,promoter,51.515151515151516,301,251
700,KDM5C_KDM5D,promoter,50.74626865671642,302,252
701,KDM5C_KDM5D,promoter,50.74626865671642,303,253
702,KDM5C_KDM5D,promoter,52.23880597014925,304,254
703,KDM5C_KDM5D,promoter,52.23880597014925,305,255
704,KDM5C_KDM5D,promoter,53.73134328358209,306,256
705,KDM5C_KDM5D,promoter,56.25,307,257
706,KDM5C_KDM5D,promoter,56.25,308,258
707,KDM5C_KDM5D,promoter,54.6875,309,259
708,KDM5C_KDM5D,promoter,53.125,310,260
709,KDM5C_KDM5D,promoter,53.125,311,261
710,KDM5C_KDM5D,promoter,53.125,312,262
711,KDM5C_KDM5D,promoter,55.55555555555556,313,263
712,KDM5C_KDM5D,promoter,54.6875,314,264
713,KDM5C_KDM5D,promoter,54.6875,315,265
714,KDM5C_KDM5D,promoter,54.6875,316,266
715,KDM5C_KDM5D,promoter,54.6875,317,267
716,KDM5C_KDM5D,promoter,51.515151515151516,318,268
717,KDM5C_KDM5D,promoter,51.515151515151516,319,269
718,KDM5C_KDM5D,promoter,49.25373134328358,320,270
719,KDM5C_KDM5D,promoter,49.25373134328358,321,271
720,KDM5C_KDM5D,promoter,49.25373134328358,322,272
721,KDM5C_KDM5D,promoter,50.0,323,273
722,KDM5C_KDM5D,promoter,50.0,324,274
723,KDM5C_KDM5D,promoter,50.0,325,275
724,KDM5C_KDM5D,promoter,50.0,326,276
725,KDM5C_KDM5D,promoter,50.74626865671642,327,277
726,KDM5C_KDM5D,promoter,50.0,328,278
727,KDM5C_KDM5D,promoter,48.57142857142857,329,279
728,KDM5C_KDM5D,promoter,48.57142857142857,330,280
729,KDM5C_KDM5D,promoter,49.29577464788733,331,281
730,KDM5C_KDM5D,promoter,50.70422535211267,332,282
731,KDM5C_KDM5D,promoter,51.42857142857142,333,283
732,KDM5C_KDM5D,promoter,51.42857142857142,334,284
733,KDM5C_KDM5D,promoter,50.70422535211267,335,285
734,KDM5C_KDM5D,promoter,50.70422535211267,336,286
735,KDM5C_KDM5D,promoter,50.70422535211267,337,287
736,KDM5C_KDM5D,promoter,50.0,338,288
737,KDM5C_KDM5D,promoter,50.70422535211267,339,289
738,KDM5C_KDM5D,promoter,50.70422535211267,340,290
739,KDM5C_KDM5D,promoter,50.70422535211267,341,291
740,KDM5C_KDM5D,promoter,50.70422535211267,342,292
741,KDM5C_KDM5D,promoter,50.70422535211267,343,293
742,KDM5C_KDM5D,promoter,49.29577464788733,344,294
743,KDM5C_KDM5D,promoter,52.17391304347826,345,295
744,KDM5C_KDM5D,promoter,50.72463768115942,346,296
745,KDM5C_KDM5D,promoter,49.275362318840585,347,297
746,KDM5C_KDM5D,promoter,50.74626865671642,348,298
747,KDM5C_KDM5D,promoter,49.25373134328358,349,299
748,KDM5C_KDM5D,promoter,50.74626865671642,350,300
749,KDM5C_KDM5D,promoter,51.515151515151516,351,301
750,KDM5C_KDM5D,promoter,50.76923076923077,352,302
751,KDM5C_KDM5D,promoter,50.76923076923077,353,303
752,KDM5C_KDM5D,promoter,49.23076923076923,354,304
753,KDM5C_KDM5D,promoter,50.76923076923077,355,305
754,KDM5C_KDM5D,promoter,49.23076923076923,356,306
755,KDM5C_KDM5D,promoter,49.23076923076923,357,307
756,KDM5C_KDM5D,promoter,47.69230769230769,358,308
757,KDM5C_KDM5D,promoter,49.23076923076923,359,309
758,KDM5C_KDM5D,promoter,49.23076923076923,360,310
759,KDM5C_KDM5D,promoter,49.25373134328358,361,311
760,KDM5C_KDM5D,promoter,49.25373134328358,362,312
761,KDM5C_KDM5D,promoter,50.0,363,313
762,KDM5C_KDM5D,promoter,50.76923076923077,364,314
763,KDM5C_KDM5D,promoter,49.23076923076923,365,315
764,KDM5C_KDM5D,promoter,47.69230769230769,366,316
765,KDM5C_KDM5D,promoter,46.15384615384615,367,317
766,KDM5C_KDM5D,promoter,49.2063492063492,368,318
767,KDM5C_KDM5D,promoter,49.2063492063492,369,319
768,KDM5C_KDM5D,promoter,50.0,370,320
769,KDM5C_KDM5D,promoter,48.38709677419355,371,321
770,KDM5C_KDM5D,promoter,50.81967213114754,372,322
771,KDM5C_KDM5D,promoter,49.18032786885246,373,323
772,KDM5C_KDM5D,promoter,49.18032786885246,374,324
773,KDM5C_KDM5D,promoter,47.540983606557376,375,325
774,KDM5C_KDM5D,promoter,47.540983606557376,376,326
775,KDM5C_KDM5D,promoter,46.666666666666664,377,327
776,KDM5C_KDM5D,promoter,45.76271186440678,378,328
777,KDM5C_KDM5D,promoter,46.55172413793103,379,329
778,KDM5C_KDM5D,promoter,46.55172413793103,380,330
779,KDM5C_KDM5D,promoter,47.368421052631575,381,331
780,KDM5C_KDM5D,promoter,45.614035087719294,382,332
781,KDM5C_KDM5D,promoter,49.09090909090909,383,333
782,KDM5C_KDM5D,promoter,47.27272727272727,384,334
783,KDM5C_KDM5D,promoter,46.2962962962963,385,335
784,KDM5C_KDM5D,promoter,46.2962962962963,386,336
785,KDM5C_KDM5D,promoter,44.44444444444444,387,337
786,KDM5C_KDM5D,promoter,45.28301886792453,388,338
787,KDM5C_KDM5D,promoter,45.28301886792453,389,339
788,KDM5C_KDM5D,promoter,45.28301886792453,390,340
789,KDM5C_KDM5D,promoter,43.39622641509434,391,341
790,KDM5C_KDM5D,promoter,44.44444444444444,392,342
791,KDM5C_KDM5D,promoter,46.2962962962963,393,343
792,KDM5C_KDM5D,promoter,47.27272727272727,394,344
793,KDM5C_KDM5D,promoter,46.42857142857143,395,345
794,KDM5C_KDM5D,promoter,48.214285714285715,396,346
795,KDM5C_KDM5D,promoter,48.214285714285715,397,347
796,KDM5C_KDM5D,promoter,50.0,398,348
797,KDM5C_KDM5D,promoter,50.0,399,349
798,KDM5C_KDM5D,promoter,50.0,400,350
799,KDM5C_KDM5D,promoter,48.214285714285715,401,351
800,KDM5C_KDM5D,promoter,48.214285714285715,402,352
801,KDM5C_KDM5D,promoter,48.214285714285715,403,353
802,KDM5C_KDM5D,promoter,48.214285714285715,404,354
803,KDM5C_KDM5D,promoter,46.42857142857143,405,355
804,KDM5C_KDM5D,promoter,46.42857142857143,406,356
805,KDM5C_KDM5D,promoter,46.42857142857143,407,357
806,KDM5C_KDM5D,promoter,48.214285714285715,408,358
807,KDM5C_KDM5D,promoter,46.42857142857143,409,359
808,KDM5C_KDM5D,promoter,48.214285714285715,410,360
809,KDM5C_KDM5D,promoter,50.0,411,361
810,KDM5C_KDM5D,promoter,48.148148148148145,412,362
811,KDM5C_KDM5D,promoter,46.2962962962963,413,363
812,KDM5C_KDM5D,promoter,44.44444444444444,414,364
813,KDM5C_KDM5D,promoter,44.44444444444444,415,365
814,KDM5C_KDM5D,promoter,46.2962962962963,416,366
815,KDM5C_KDM5D,promoter,46.2962962962963,417,367
816,KDM5C_KDM5D,promoter,44.44444444444444,418,368
817,KDM5C_KDM5D,promoter,41.81818181818181,419,369
818,KDM5C_KDM5D,promoter,43.63636363636363,420,370
819,KDM5C_KDM5D,promoter,43.63636363636363,421,371
820,KDM5C_KDM5D,promoter,43.63636363636363,422,372
821,KDM5C_KDM5D,promoter,45.45454545454545,423,373
822,KDM5C_KDM5D,promoter,45.45454545454545,424,374
823,KDM5C_KDM5D,promoter,45.45454545454545,425,375
824,KDM5C_KDM5D,promoter,45.45454545454545,426,376
825,KDM5C_KDM5D,promoter,47.27272727272727,427,377
826,KDM5C_KDM5D,promoter,46.42857142857143,428,378
827,KDM5C_KDM5D,promoter,47.27272727272727,429,379
828,KDM5C_KDM5D,promoter,47.27272727272727,430,380
829,KDM5C_KDM5D,promoter,45.45454545454545,431,381
830,KDM5C_KDM5D,promoter,46.42857142857143,432,382
831,KDM5C_KDM5D,promoter,46.42857142857143,433,383
832,KDM5C_KDM5D,promoter,45.614035087719294,434,384
833,KDM5C_KDM5D,promoter,46.55172413793103,435,385
834,KDM5C_KDM5D,promoter,46.55172413793103,436,386
835,KDM5C_KDM5D,promoter,48.275862068965516,437,387
836,KDM5C_KDM5D,promoter,46.55172413793103,438,388
837,KDM5C_KDM5D,promoter,46.55172413793103,439,389
838,KDM5C_KDM5D,promoter,46.55172413793103,440,390
839,KDM5C_KDM5D,promoter,48.275862068965516,441,391
840,KDM5C_KDM5D,promoter,47.368421052631575,442,392
841,KDM5C_KDM5D,promoter,47.368421052631575,443,393
842,KDM5C_KDM5D,promoter,44.827586206896555,444,394
843,KDM5C_KDM5D,promoter,45.614035087719294,445,395
844,KDM5C_KDM5D,promoter,45.614035087719294,446,396
845,KDM5C_KDM5D,promoter,47.368421052631575,447,397
846,KDM5C_KDM5D,promoter,47.368421052631575,448,398
847,KDM5C_KDM5D,promoter,47.368421052631575,449,399
848,KDM5C_KDM5D,promoter,45.614035087719294,450,400
849,KDM5C_KDM5D,promoter,47.368421052631575,451,401
850,KDM5C_KDM5D,promoter,46.55172413793103,452,402
851,KDM5C_KDM5D,promoter,46.55172413793103,453,403
852,KDM5C_KDM5D,promoter,46.55172413793103,454,404
853,KDM5C_KDM5D,promoter,46.55172413793103,455,405
854,KDM5C_KDM5D,promoter,45.76271186440678,456,406
855,KDM5C_KDM5D,promoter,47.45762711864407,457,407
856,KDM5C_KDM5D,promoter,47.45762711864407,458,408
857,KDM5C_KDM5D,promoter,48.333333333333336,459,409
858,KDM5C_KDM5D,promoter,48.333333333333336,460,410
859,KDM5C_KDM5D,promoter,48.333333333333336,461,411
860,KDM5C_KDM5D,promoter,50.0,462,412
861,KDM5C_KDM5D,promoter,51.66666666666667,463,413
862,KDM5C_KDM5D,promoter,51.66666666666667,464,414
863,KDM5C_KDM5D,promoter,51.66666666666667,465,415
864,KDM5C_KDM5D,promoter,50.0,466,416
865,KDM5C_KDM5D,promoter,51.61290322580645,467,417
866,KDM5C_KDM5D,promoter,51.61290322580645,468,418
867,KDM5C_KDM5D,promoter,54.09836065573771,469,419
868,KDM5C_KDM5D,promoter,52.459016393442624,470,420
869,KDM5C_KDM5D,promoter,52.459016393442624,471,421
870,KDM5C_KDM5D,promoter,50.81967213114754,472,422
871,KDM5C_KDM5D,promoter,49.18032786885246,473,423
872,KDM5C_KDM5D,promoter,47.540983606557376,474,424
873,KDM5C_KDM5D,promoter,47.540983606557376,475,425
874,KDM5C_KDM5D,promoter,45.90163934426229,476,426
875,KDM5C_KDM5D,promoter,44.26229508196721,477,427
876,KDM5C_KDM5D,promoter,45.0,478,428
877,KDM5C_KDM5D,promoter,43.333333333333336,479,429
878,KDM5C_KDM5D,promoter,41.66666666666667,480,430
879,KDM5C_KDM5D,promoter,41.66666666666667,481,431
880,KDM5C_KDM5D,promoter,40.67796610169492,482,432
881,KDM5C_KDM5D,promoter,40.0,483,433
882,KDM5C_KDM5D,promoter,42.3728813559322,484,434
883,KDM5C_KDM5D,promoter,40.0,485,435
884,KDM5C_KDM5D,promoter,39.34426229508197,486,436
885,KDM5C_KDM5D,promoter,39.34426229508197,487,437
886,KDM5C_KDM5D,promoter,40.98360655737705,488,438
887,KDM5C_KDM5D,promoter,40.98360655737705,489,439
888,KDM5C_KDM5D,promoter,39.34426229508197,490,440
889,KDM5C_KDM5D,promoter,37.704918032786885,491,441
890,KDM5C_KDM5D,promoter,38.70967741935484,492,442
891,KDM5C_KDM5D,promoter,38.70967741935484,493,443
892,KDM5C_KDM5D,promoter,41.66666666666667,494,444
893,KDM5C_KDM5D,promoter,41.66666666666667,495,445
894,KDM5C_KDM5D,promoter,41.66666666666667,496,446
895,KDM5C_KDM5D,promoter,41.66666666666667,497,447
896,KDM5C_KDM5D,promoter,40.98360655737705,498,448
897,KDM5C_KDM5D,promoter,42.62295081967213,499,449
898,KDM6A_UTY,promoter,50.0,51,1
899,KDM6A_UTY,promoter,50.74626865671642,52,2
900,KDM6A_UTY,promoter,50.72463768115942,53,3
901,KDM6A_UTY,promoter,50.72463768115942,54,4
902,KDM6A_UTY,promoter,50.72463768115942,55,5
903,KDM6A_UTY,promoter,52.94117647058824,56,6
904,KDM6A_UTY,promoter,52.94117647058824,57,7
905,KDM6A_UTY,promoter,52.94117647058824,58,8
906,KDM6A_UTY,promoter,52.94117647058824,59,9
907,KDM6A_UTY,promoter,50.0,60,10
908,KDM6A_UTY,promoter,50.0,61,11
909,KDM6A_UTY,promoter,51.388888888888886,62,12
910,KDM6A_UTY,promoter,50.68493150684932,63,13
911,KDM6A_UTY,promoter,52.054794520547944,64,14
912,KDM6A_UTY,promoter,52.054794520547944,65,15
913,KDM6A_UTY,promoter,54.166666666666664,66,16
914,KDM6A_UTY,promoter,50.66666666666667,67,17
