gene	orientation	type	log2	coords
ZFX	plus	test	-0.357864682900346	chrX:24147800-24147999
ZFX	plus	test	-0.598807440556181	chrX:24147850-24148049
ZFX	plus	test	-1.16428547745637	chrX:24147900-24148099
ZFX	plus	test	-1.19511982489015	chrX:24147950-24148149
ZFX	plus	test	-0.313951822827828	chrX:24148000-24148199
ZFX	plus	test	-0.530465936213648	chrX:24148050-24148249
ZFX	plus	test	-0.746350516460292	chrX:24148100-24148299
ZFX	plus	test	-0.271906285560738	chrX:24148150-24148349
ZFX	plus	test	0.284701122642652	chrX:24148200-24148399
ZFX	plus	test	-1.14405421677194	chrX:24148250-24148449
ZFX	plus	test	-1.24609349677803	chrX:24148300-24148499
ZFX	plus	test	-1.55464228029387	chrX:24148350-24148549
ZFX	plus	test	-0.376580593054946	chrX:24148400-24148599
ZFX	plus	test	-2.09451717417916	chrX:24148450-24148649
ZFX	plus	test	-0.488680959633837	chrX:24148500-24148699
ZFX	plus	test	-1.66747271776718	chrX:24148550-24148749
ZFX	plus	test	-1.03495473230933	chrX:24148600-24148799
ZFX	plus	test	0.642394852512017	chrX:24148650-24148849
ZFX	plus	test	0.486643002745115	chrX:24148700-24148899
ZFX	plus	test	0.874665572986833	chrX:24148750-24148949
ZFX	plus	test	-1.02765906150176	chrX:24148800-24148999
ZFX	plus	test	-1.08872380722028	chrX:24148850-24149049
ZFX	plus	test	-1.93269234524199	chrX:24148900-24149099
ZFX	plus	test	-1.14211338095165	chrX:24148950-24149149
ZFX	plus	test	-1.88493115033504	chrX:24149000-24149199
ZFX	plus	test	-0.872838737255132	chrX:24149050-24149249
ZFX	plus	test	-0.502847266999491	chrX:24149100-24149299
ZFX	plus	test	-0.665301908782911	chrX:24149450-24149649
ZFX	plus	test	0.525397552969849	chrX:24149500-24149699
ZFX	plus	test	1.26756322658785	chrX:24149550-24149749
ZFX	plus	test	1.24806955376175	chrX:24149600-24149799
ZFX	plus	test	-1.49161093080383	chrX:24150050-24150249
ZFX	plus	test	0.757779027473704	chrX:24150400-24150599
ZFX	plus	test	0.278880343285053	chrX:24150450-24150649
ZFX	plus	test	-0.0852588754747451	chrX:24150500-24150699
ZFX	plus	test	-0.381674475323975	chrX:24150550-24150749
ZFX	plus	test	-1.09005563132357	chrX:24150600-24150799
ZFX	plus	test	-1.13746121961003	chrX:24150650-24150849
ZFX	plus	test	-0.362665722787937	chrX:24150700-24150899
ZFX	plus	test	-0.387496533580768	chrX:24150750-24150949
ZFX	plus	test	-0.71898314373945	chrX:24150800-24150999
ZFX	plus	test	-0.836305378446437	chrX:24150850-24151049
ZFX	plus	test	-1.01786464683695	chrX:24150900-24151099
ZFX	plus	test	-0.447219948540435	chrX:24150950-24151149
ZFX	plus	test	-1.16064597313281	chrX:24151000-24151199
ZFX	plus	test	-0.898077505136777	chrX:24151050-24151249
ZFX	plus	test	-0.76007888295833	chrX:24151100-24151299
ZFX	plus	test	-0.560466595003291	chrX:24151150-24151349
ZFX	plus	test	-0.944460952764585	chrX:24151200-24151399
ZFX	plus	test	-1.80930495053093	chrX:24151250-24151449
ZFX	plus	test	-1.25883268344624	chrX:24151300-24151499
ZFX	plus	test	-1.74883789241279	chrX:24151350-24151549
ZFX	plus	test	-1.97524795900315	chrX:24151400-24151599
ZFX	plus	test	-2.17480967959565	chrX:24151450-24151649
ZFX	plus	test	-0.0581287309944972	chrX:24151500-24151699
ZFX	plus	test	-0.0054038925343793	chrX:24151550-24151749
ZFX	plus	test	-0.253568724799406	chrX:24151600-24151799
ZFX	plus	test	-0.113206097671946	chrX:24151650-24151849
ZFX	plus	test	-0.851367481162619	chrX:24151700-24151899
ZFX	plus	test	-0.912781863880446	chrX:24151750-24151949
ZFX	plus	test	-1.13633995470804	chrX:24151800-24151999
ZFX	plus	test	-1.08278418341587	chrX:24151850-24152049
ZFX	plus	test	-1.47660254198053	chrX:24151900-24152099
ZFX	plus	test	-1.11093903533432	chrX:24151950-24152149
ZFX	plus	test	-0.0113805625690213	chrX:24152000-24152199
ZFX	plus	test	-0.622574666487895	chrX:24152050-24152249
ZFX	plus	test	-0.536635618855169	chrX:24152100-24152299
ZFX	plus	test	-0.742686855857258	chrX:24152150-24152349
ZFX	plus	test	-0.379028333006673	chrX:24152200-24152399
ZFX	plus	test	-0.844201369606732	chrX:24152250-24152449
ZFX	plus	test	-1.64657225050756	chrX:24152300-24152499
ZFX	plus	test	-0.283640983570418	chrX:24152350-24152549
ZFX	plus	test	-1.54230655165475	chrX:24152400-24152599
ZFX	plus	test	-1.47247749170561	chrX:24152450-24152649
ZFX	plus	test	-1.63687623700187	chrX:24152500-24152699
ZFX	plus	test	-0.444046637161712	chrX:24152550-24152749
ZFX	plus	test	0.118436859158704	chrX:24152600-24152799
ZFX	plus	test	-1.71816189890624	chrX:24152650-24152849
ZFX	plus	test	-1.7927542504532	chrX:24152700-24152899
ZFX	plus	test	-0.794463350192896	chrX:24152750-24152949
ZFX	plus	test	-0.291352612291644	chrX:24152800-24152999
ZFX	plus	test	-1.52442997379899	chrX:24152850-24153049
ZFX	plus	test	-0.599294825467938	chrX:24152900-24153099
ZFX	plus	test	-1.02207511150932	chrX:24152950-24153149
ZFX	plus	test	-1.64657769762398	chrX:24153000-24153199
ZFX	plus	test	-1.34595338451711	chrX:24153050-24153249
ZFX	plus	test	-1.20427993906353	chrX:24153100-24153299
ZFX	plus	test	-0.579194466149128	chrX:24153150-24153349
ZFX	plus	test	-0.257669213510936	chrX:24153200-24153399
ZFX	plus	test	0.0406553121015961	chrX:24153250-24153449
ZFX	plus	test	0.000715244520784447	chrX:24153300-24153499
ZFX	plus	test	0.151284597974265	chrX:24153350-24153549
ZFX	plus	test	-0.633816841230823	chrX:24153400-24153599
USP9X	plus	test	0.164147062728869	chrX:41083351-41083550
USP9X	plus	test	0.180335324496452	chrX:41083401-41083600
USP9X	plus	test	-0.0493005550707299	chrX:41083451-41083650
USP9X	plus	test	-1.04790032650557	chrX:41083501-41083700
USP9X	plus	test	-1.8238681127418	chrX:41083551-41083750
USP9X	plus	test	-2.13819083155942	chrX:41083601-41083800
USP9X	plus	test	-1.85697383180172	chrX:41083651-41083850
USP9X	plus	test	-1.61130140868088	chrX:41083701-41083900
USP9X	plus	test	-1.12614275301778	chrX:41083751-41083950
USP9X	plus	test	-0.161860093842317	chrX:41083801-41084000
USP9X	plus	test	-0.787300808165817	chrX:41083851-41084050
USP9X	plus	test	-1.42156385398516	chrX:41083901-41084100
USP9X	plus	test	-0.983156803245089	chrX:41083951-41084150
USP9X	plus	test	-1.50404351155295	chrX:41084001-41084200
USP9X	plus	test	-0.130348893864371	chrX:41084051-41084250
USP9X	plus	test	-0.582925895740615	chrX:41084101-41084300
USP9X	plus	test	-0.610948183259802	chrX:41084151-41084350
USP9X	plus	test	0.0341500666167816	chrX:41084201-41084400
USP9X	plus	test	0.0734393518576111	chrX:41084251-41084450
USP9X	plus	test	-0.0868127172807175	chrX:41084301-41084500
USP9X	plus	test	1.28382052246287	chrX:41084351-41084550
USP9X	plus	test	0.29064964489814	chrX:41084401-41084600
USP9X	plus	test	0.129554208249852	chrX:41084451-41084650
USP9X	plus	test	0.692830102046605	chrX:41084501-41084700
USP9X	plus	test	-0.749561211085265	chrX:41084551-41084750
USP9X	plus	test	2.09477946785659	chrX:41084601-41084800
USP9X	plus	test	1.58023315887287	chrX:41084651-41084850
USP9X	plus	test	1.11765455544777	chrX:41084701-41084900
USP9X	plus	test	0.625571837205795	chrX:41084751-41084950
USP9X	plus	test	-0.187570019747803	chrX:41084801-41085000
USP9X	plus	test	-0.353803064144852	chrX:41084851-41085050
USP9X	plus	test	-0.383384578582368	chrX:41084901-41085100
USP9X	plus	test	0.0384635347414656	chrX:41084951-41085150
USP9X	plus	test	0.759063991005734	chrX:41085001-41085200
USP9X	plus	test	0.244136069195617	chrX:41085051-41085250
USP9X	plus	test	1.35274641924208	chrX:41085101-41085300
USP9X	plus	test	1.49984002680553	chrX:41085151-41085350
USP9X	plus	test	1.32147175866224	chrX:41085201-41085400
USP9X	plus	test	-1.53122836263666	chrX:41085301-41085500
USP9X	plus	test	0.100255402579805	chrX:41085401-41085600
USP9X	plus	test	0.269839332491322	chrX:41085451-41085650
USP9X	plus	test	0.263012606614664	chrX:41085501-41085700
USP9X	plus	test	0.717932579962252	chrX:41085551-41085750
USP9X	plus	test	1.67997434161982	chrX:41085601-41085800
USP9X	plus	test	0.368646800051512	chrX:41085651-41085850
USP9X	plus	test	0.8775187816224	chrX:41085701-41085900
USP9X	plus	test	1.10403869958972	chrX:41085751-41085950
USP9X	plus	test	0.0999005070987935	chrX:41085801-41086000
USP9X	plus	test	0.185684359668734	chrX:41085851-41086050
USP9X	plus	test	-0.0469749692893309	chrX:41085901-41086100
USP9X	plus	test	-0.364886533927547	chrX:41085951-41086150
USP9X	plus	test	0.043614447089019	chrX:41086001-41086200
USP9X	plus	test	-0.13265852100113	chrX:41086051-41086250
USP9X	plus	test	-0.693819276473778	chrX:41086101-41086300
USP9X	plus	test	-1.16695846167835	chrX:41086151-41086350
USP9X	plus	test	-0.428876939944692	chrX:41086201-41086400
USP9X	plus	test	1.05900646199164	chrX:41086251-41086450
USP9X	plus	test	1.18946855690399	chrX:41086301-41086500
USP9X	plus	test	0.0928658094972219	chrX:41086451-41086650
USP9X	plus	test	-0.308307232291911	chrX:41086501-41086700
USP9X	plus	test	-0.67066909929773	chrX:41086551-41086750
USP9X	plus	test	-0.987167245795263	chrX:41086601-41086800
USP9X	plus	test	-1.21478087325244	chrX:41086651-41086850
USP9X	plus	test	-0.920983489787187	chrX:41086701-41086900
USP9X	plus	test	-1.73977025900288	chrX:41086751-41086950
USP9X	plus	test	-1.23588985241475	chrX:41086801-41087000
USP9X	plus	test	-1.90956083890191	chrX:41086851-41087050
USP9X	plus	test	-1.89091323972406	chrX:41086901-41087100
USP9X	plus	test	-1.4974111701172	chrX:41086951-41087150
USP9X	plus	test	-0.636368043552756	chrX:41087001-41087200
USP9X	plus	test	-2.00550909126416	chrX:41087051-41087250
USP9X	plus	test	-0.547472186242445	chrX:41087101-41087300
USP9X	plus	test	-0.969449366460513	chrX:41087151-41087350
USP9X	plus	test	-0.837047217422311	chrX:41087201-41087400
USP9X	plus	test	-1.34885767636754	chrX:41087251-41087450
USP9X	plus	test	-0.730474083194596	chrX:41087301-41087500
USP9X	plus	test	-1.24587906152217	chrX:41087351-41087550
USP9X	plus	test	-1.06015840415111	chrX:41087401-41087600
USP9X	plus	test	-0.0281582528427639	chrX:41087451-41087650
USP9X	plus	test	-0.406782526504672	chrX:41087501-41087700
USP9X	plus	test	0.136981393246647	chrX:41087551-41087750
USP9X	plus	test	-0.836740101860517	chrX:41087601-41087800
USP9X	plus	test	-0.518608238604024	chrX:41087651-41087850
USP9X	plus	test	-0.713153129927281	chrX:41087701-41087900
USP9X	plus	test	-1.08672285302241	chrX:41087751-41087950
USP9X	plus	test	-2.05526821810911	chrX:41087801-41088000
USP9X	plus	test	0.0890160907943691	chrX:41087851-41088050
USP9X	plus	test	0.105252911985119	chrX:41087901-41088100
USP9X	plus	test	-0.0932838557209908	chrX:41087951-41088150
USP9X	plus	test	-0.390039171114095	chrX:41088001-41088200
USP9X	plus	test	-0.431507495202845	chrX:41088051-41088250
USP9X	plus	test	-0.692432538070096	chrX:41088101-41088300
USP9X	plus	test	-1.10650605864877	chrX:41088151-41088350
USP9X	plus	test	-0.434395793498075	chrX:41088201-41088400
USP9X	plus	test	-1.16687431724566	chrX:41088251-41088450
USP9X	plus	test	-2.02757102250842	chrX:41088301-41088500
USP9X	plus	test	-1.99162098002949	chrX:41088351-41088550
USP9X	plus	test	-1.72699073013323	chrX:41088401-41088600
USP9X	plus	test	-1.80877104102271	chrX:41088451-41088650
DDX3X	plus	test	-0.187283569791783	chrX:41330524-41330723
DDX3X	plus	test	-0.458837330036202	chrX:41330574-41330773
DDX3X	plus	test	-1.00960681833144	chrX:41330624-41330823
DDX3X	plus	test	-0.667920824550918	chrX:41330674-41330873
DDX3X	plus	test	0.862338043972258	chrX:41330724-41330923
DDX3X	plus	test	-0.809626224199272	chrX:41330774-41330973
DDX3X	plus	test	-0.932431066183113	chrX:41330824-41331023
DDX3X	plus	test	0.496344373680542	chrX:41330874-41331073
DDX3X	plus	test	0.274275449720519	chrX:41330924-41331123
DDX3X	plus	test	0.386815082365782	chrX:41330974-41331173
DDX3X	plus	test	-0.10463925916187	chrX:41331024-41331223
DDX3X	plus	test	-0.606611546979404	chrX:41331074-41331273
DDX3X	plus	test	-0.459727480672725	chrX:41331124-41331323
DDX3X	plus	test	-1.20488424544644	chrX:41331174-41331373
DDX3X	plus	test	-1.02235104084015	chrX:41331224-41331423
DDX3X	plus	test	-0.584044546736638	chrX:41331274-41331473
DDX3X	plus	test	-1.37596905978768	chrX:41331324-41331523
DDX3X	plus	test	-0.630212217343165	chrX:41331374-41331573
DDX3X	plus	test	-1.25028667204948	chrX:41331424-41331623
DDX3X	plus	test	-1.24122683525469	chrX:41331474-41331673
DDX3X	plus	test	-0.386620239296734	chrX:41331524-41331723
DDX3X	plus	test	0.422803981151088	chrX:41331574-41331773
DDX3X	plus	test	-0.647489531980187	chrX:41331624-41331823
DDX3X	plus	test	-0.728403361970473	chrX:41331674-41331873
DDX3X	plus	test	-0.756178710711147	chrX:41331724-41331923
DDX3X	plus	test	-1.13560979173209	chrX:41331774-41331973
DDX3X	plus	test	-1.04994195005145	chrX:41331824-41332023
DDX3X	plus	test	-0.570868495648824	chrX:41331874-41332073
DDX3X	plus	test	-1.34726294357218	chrX:41331924-41332123
DDX3X	plus	test	-1.30213907496942	chrX:41331974-41332173
DDX3X	plus	test	-0.862448464159771	chrX:41332024-41332223
DDX3X	plus	test	-1.1662313470993	chrX:41332074-41332273
DDX3X	plus	test	-0.114312690877941	chrX:41332124-41332323
DDX3X	plus	test	-0.19811984380999	chrX:41332174-41332373
DDX3X	plus	test	-1.05053041792638	chrX:41332224-41332423
DDX3X	plus	test	-1.30919104719419	chrX:41332274-41332473
DDX3X	plus	test	-1.13698410658731	chrX:41332324-41332523
DDX3X	plus	test	-2.01962924802932	chrX:41332374-41332573
DDX3X	plus	test	-1.64320327008717	chrX:41332424-41332623
DDX3X	plus	test	0.0156539300550806	chrX:41332474-41332673
DDX3X	plus	test	-0.797500735964272	chrX:41332524-41332723
DDX3X	plus	test	-0.448258798039069	chrX:41332574-41332773
DDX3X	plus	test	0.170518750528783	chrX:41332624-41332823
DDX3X	plus	test	-0.0629174160664373	chrX:41332674-41332873
DDX3X	plus	test	-0.0485399256929008	chrX:41332724-41332923
DDX3X	plus	test	-0.224509860362	chrX:41332774-41332973
DDX3X	plus	test	-0.471960007660769	chrX:41332824-41333023
DDX3X	plus	test	-1.10713164251011	chrX:41332874-41333073
DDX3X	plus	test	-0.423980604249792	chrX:41332924-41333123
DDX3X	plus	test	-0.28996051938705	chrX:41332974-41333173
DDX3X	plus	test	0.923530976488967	chrX:41333024-41333223
DDX3X	plus	test	0.771959992977745	chrX:41333074-41333273
DDX3X	plus	test	0.75554981838366	chrX:41333124-41333323
DDX3X	plus	test	-0.65574631676459	chrX:41333174-41333373
DDX3X	plus	test	-1.39583424967914	chrX:41333224-41333423
DDX3X	plus	test	0.230145029491588	chrX:41333274-41333473
DDX3X	plus	test	1.1323269531669	chrX:41333324-41333523
DDX3X	plus	test	0.884177894446862	chrX:41333374-41333573
DDX3X	plus	test	0.914688254077341	chrX:41333424-41333623
DDX3X	plus	test	0.321500747945454	chrX:41333474-41333673
DDX3X	plus	test	-0.550231748152681	chrX:41333524-41333723
DDX3X	plus	test	-0.157175930434367	chrX:41333574-41333773
DDX3X	plus	test	-0.601624297771378	chrX:41333624-41333823
DDX3X	plus	test	1.01672760716338	chrX:41333674-41333873
DDX3X	plus	test	1.00260525971988	chrX:41333724-41333923
DDX3X	plus	test	0.814863630406552	chrX:41333774-41333973
DDX3X	plus	test	0.857894141682491	chrX:41333824-41334023
DDX3X	plus	test	-0.130039211413529	chrX:41333874-41334073
DDX3X	plus	test	1.63312135720333	chrX:41333924-41334123
DDX3X	plus	test	1.48238027412267	chrX:41333974-41334173
DDX3X	plus	test	1.34775923215311	chrX:41334024-41334223
DDX3X	plus	test	1.64691078674948	chrX:41334074-41334273
DDX3X	plus	test	-0.152700510831745	chrX:41334124-41334323
DDX3X	plus	test	-0.355420868896282	chrX:41334174-41334373
DDX3X	plus	test	-0.38863578640531	chrX:41334224-41334423
DDX3X	plus	test	-0.894260391406017	chrX:41334274-41334473
DDX3X	plus	test	-1.4623365747073	chrX:41334324-41334523
DDX3X	plus	test	0.507481429170541	chrX:41334374-41334573
DDX3X	plus	test	1.98391924541325	chrX:41334424-41334623
DDX3X	plus	test	1.34453380610917	chrX:41334474-41334673
DDX3X	plus	test	0.977152247364885	chrX:41334524-41334723
DDX3X	plus	test	0.335578370755874	chrX:41334574-41334773
DDX3X	plus	test	-0.256119735034847	chrX:41334624-41334823
DDX3X	plus	test	0.687877460983863	chrX:41334674-41334873
DDX3X	plus	test	-0.177908853762881	chrX:41334724-41334923
DDX3X	plus	test	-0.947311511611051	chrX:41334774-41334973
DDX3X	plus	test	-1.09148333292923	chrX:41334824-41335023
DDX3X	plus	test	1.12223548849608	chrX:41334874-41335073
DDX3X	plus	test	-0.727960282368302	chrX:41335074-41335273
DDX3X	plus	test	-1.62903919871053	chrX:41335124-41335323
DDX3X	plus	test	-0.976215563007126	chrX:41335174-41335373
DDX3X	plus	test	-2.02476810793028	chrX:41335224-41335423
DDX3X	plus	test	-1.18785076873361	chrX:41335274-41335473
DDX3X	plus	test	-1.60946512862013	chrX:41335324-41335523
DDX3X	plus	test	-1.70014006372675	chrX:41335374-41335573
DDX3X	plus	test	-1.43805417113185	chrX:41335424-41335623
DDX3X	plus	test	-0.269552034166306	chrX:41335474-41335673
DDX3X	plus	test	-0.19972346916027	chrX:41335524-41335723
DDX3X	plus	test	-0.480240835107367	chrX:41335574-41335773
DDX3X	plus	test	-0.470462998749075	chrX:41335624-41335823
DDX3X	plus	test	-1.65421469742575	chrX:41335674-41335873
DDX3X	plus	test	-1.2006248462393	chrX:41335724-41335923
DDX3X	plus	test	-1.38736057775356	chrX:41335774-41335973
DDX3X	plus	test	-2.07656679309975	chrX:41335824-41336023
DDX3X	plus	test	-1.84663304915851	chrX:41335874-41336073
DDX3X	plus	test	0.106480849576738	chrX:41335924-41336123
DDX3X	plus	test	-0.241732614730961	chrX:41335974-41336173
DDX3X	plus	test	0.515666693494329	chrX:41336024-41336223
DDX3X	plus	test	-0.484551425571802	chrX:41336074-41336273
DDX3X	plus	test	-1.80443424975989	chrX:41336124-41336323
DDX3X	plus	test	-2.07071979362318	chrX:41336174-41336373
DDX3X	plus	test	-2.09507749611284	chrX:41336224-41336423
DDX3X	plus	test	-1.38176460148754	chrX:41336274-41336473
DDX3X	plus	test	-1.80562979329676	chrX:41336324-41336523
DDX3X	plus	test	-1.44845498471615	chrX:41336374-41336573
DDX3X	plus	test	-1.41096949538358	chrX:41336424-41336623
DDX3X	plus	test	-1.52332590197455	chrX:41336474-41336673
DDX3X	plus	test	-0.0817375201685863	chrX:41336524-41336723
DDX3X	plus	test	-0.390771564813575	chrX:41336574-41336773
DDX3X	plus	test	-0.797543811471971	chrX:41336624-41336823
DDX3X	plus	test	-0.881148229123969	chrX:41336674-41336873
DDX3X	plus	test	-1.66574936684449	chrX:41336724-41336923
DDX3X	plus	test	-1.0770774259618	chrX:41336774-41336973
DDX3X	plus	test	-0.604564949544748	chrX:41336824-41337023
DDX3X	plus	test	-0.77943296984124	chrX:41336874-41337073
DDX3X	plus	test	-1.90163516631114	chrX:41336924-41337123
DDX3X	plus	test	-0.700140207894138	chrX:41336974-41337173
DDX3X	plus	test	-1.55481383565704	chrX:41337024-41337223
DDX3X	plus	test	-1.08807197640117	chrX:41337074-41337273
DDX3X	plus	test	-0.536410735231497	chrX:41337124-41337323
DDX3X	plus	test	-1.68541211127968	chrX:41337174-41337373
DDX3X	plus	test	-0.105038432235079	chrX:41337224-41337423
DDX3X	plus	test	0.0629106986788278	chrX:41337274-41337473
KDM6A	plus	test	-1.73629279164872	chrX:44871315-44871514
KDM6A	plus	test	-1.09958622615403	chrX:44871365-44871564
KDM6A	plus	test	-2.06250939102757	chrX:44871415-44871614
KDM6A	plus	test	-1.56353950482048	chrX:44871465-44871664
KDM6A	plus	test	-1.31940583607805	chrX:44871515-44871714
KDM6A	plus	test	-1.1430550846183	chrX:44871565-44871764
KDM6A	plus	test	-0.905064596461492	chrX:44871615-44871814
KDM6A	plus	test	-0.425284550737073	chrX:44871665-44871864
KDM6A	plus	test	-0.24603639512826	chrX:44871715-44871914
KDM6A	plus	test	-1.47439010822635	chrX:44871765-44871964
KDM6A	plus	test	-1.72099236520504	chrX:44871815-44872014
KDM6A	plus	test	-1.75764220052531	chrX:44871865-44872064
KDM6A	plus	test	-2.47979453873481	chrX:44871915-44872114
KDM6A	plus	test	-0.142565790313351	chrX:44871965-44872164
KDM6A	plus	test	-0.427933306506333	chrX:44872015-44872214
KDM6A	plus	test	-0.192033418968833	chrX:44872065-44872264
KDM6A	plus	test	-0.372234760146001	chrX:44872115-44872314
KDM6A	plus	test	-0.371397638529692	chrX:44872165-44872364
KDM6A	plus	test	-0.652830404138286	chrX:44872215-44872414
KDM6A	plus	test	-0.56889988811685	chrX:44872265-44872464
KDM6A	plus	test	-1.28965632575621	chrX:44872315-44872514
KDM6A	plus	test	-0.732659466926215	chrX:44872365-44872564
KDM6A	plus	test	-0.793840760764939	chrX:44872415-44872614
KDM6A	plus	test	-0.459993703877136	chrX:44872465-44872664
KDM6A	plus	test	-0.0301946292362254	chrX:44872515-44872714
KDM6A	plus	test	-0.541041371126572	chrX:44872565-44872764
KDM6A	plus	test	-0.605094662887846	chrX:44872715-44872914
KDM6A	plus	test	-0.157932945884457	chrX:44872765-44872964
KDM6A	plus	test	0.744409120086516	chrX:44872815-44873014
KDM6A	plus	test	1.52364480714122	chrX:44872865-44873064
KDM6A	plus	test	1.93019269936759	chrX:44872915-44873114
KDM6A	plus	test	2.23756392109349	chrX:44872965-44873164
KDM6A	plus	test	1.45087108377156	chrX:44873015-44873214
KDM6A	plus	test	0.73379103836202	chrX:44873065-44873264
KDM6A	plus	test	0.422507077528688	chrX:44873115-44873314
KDM6A	plus	test	-0.487902389265987	chrX:44873165-44873364
KDM6A	plus	test	0.161030963220933	chrX:44873365-44873564
KDM6A	plus	test	0.0460782400331497	chrX:44873415-44873614
KDM6A	plus	test	-0.0868080167826208	chrX:44873465-44873664
KDM6A	plus	test	-0.0147598053563685	chrX:44873515-44873714
KDM6A	plus	test	0.0890346723860147	chrX:44873565-44873764
KDM6A	plus	test	0.00963293209952919	chrX:44873615-44873814
KDM6A	plus	test	-2.26361459053949	chrX:44873715-44873914
KDM6A	plus	test	0.596261200125637	chrX:44873765-44873964
KDM6A	plus	test	-0.342733371067355	chrX:44873815-44874014
KDM6A	plus	test	-0.258596859418311	chrX:44873865-44874064
KDM6A	plus	test	-0.501324213531884	chrX:44873915-44874114
KDM6A	plus	test	-1.60572806248822	chrX:44873965-44874164
KDM6A	plus	test	-0.274758270978992	chrX:44874015-44874214
KDM6A	plus	test	-0.42403251609388	chrX:44874065-44874264
KDM6A	plus	test	-0.279566050042322	chrX:44874115-44874314
KDM6A	plus	test	-0.860712711440543	chrX:44874165-44874364
KDM6A	plus	test	0.0350274515571479	chrX:44874215-44874414
KDM6A	plus	test	-1.25003698647802	chrX:44874265-44874464
KDM6A	plus	test	-0.941476584267306	chrX:44874315-44874514
KDM6A	plus	test	-2.0423067228959	chrX:44874365-44874564
KDM6A	plus	test	-1.77399019341213	chrX:44874415-44874614
KDM6A	plus	test	-0.345901481734579	chrX:44874465-44874664
KDM6A	plus	test	-0.573030840297507	chrX:44874515-44874714
KDM6A	plus	test	-1.05869209247052	chrX:44874565-44874764
KDM6A	plus	test	0.56483917677747	chrX:44874615-44874814
KDM6A	plus	test	-0.149815520326358	chrX:44874665-44874864
KDM6A	plus	test	-1.33818462397223	chrX:44874715-44874914
KDM6A	plus	test	-1.54096252482966	chrX:44874765-44874964
KDM6A	plus	test	-1.5490569200631	chrX:44874815-44875014
KDM6A	plus	test	-1.82862195730202	chrX:44874865-44875064
KDM6A	plus	test	-1.27948651850525	chrX:44874915-44875114
KDM6A	plus	test	-1.63366208094747	chrX:44874965-44875164
KDM6A	plus	test	-0.154449128117241	chrX:44875015-44875214
KDM6A	plus	test	-1.34191272167759	chrX:44875065-44875264
KDM6A	plus	test	0.456049386244023	chrX:44875115-44875314
KDM6A	plus	test	-1.15958076427704	chrX:44875165-44875364
KDM6A	plus	test	-0.537932509845012	chrX:44875215-44875414
KDM6A	plus	test	-0.20968851319305	chrX:44875265-44875464
KDM6A	plus	test	-1.61249850418086	chrX:44875315-44875514
KDM6A	plus	test	-0.759155546229784	chrX:44875365-44875564
KDM6A	plus	test	-0.849229070873846	chrX:44875415-44875614
KDM6A	plus	test	-0.687842850323072	chrX:44875465-44875664
KDM6A	plus	test	-1.63032369177275	chrX:44875515-44875714
KDM6A	plus	test	-1.66986241258839	chrX:44875565-44875764
KDM6A	plus	test	-2.32416509938291	chrX:44875615-44875814
KDM6A	plus	test	-1.85314675017812	chrX:44875665-44875864
KDM6A	plus	test	-1.53235333214293	chrX:44875715-44875914
KDM6A	plus	test	-1.50520932345147	chrX:44875765-44875964
KDM6A	plus	test	-1.68461705253009	chrX:44875815-44876014
KDM6A	plus	test	-1.82496650479447	chrX:44875865-44876064
KDM6A	plus	test	-1.8708148881868	chrX:44875915-44876114
KDM6A	plus	test	-1.25383582588841	chrX:44875965-44876164
KDM6A	plus	test	-1.3324972522097	chrX:44876015-44876214
KDM6A	plus	test	-1.50394486907764	chrX:44876065-44876264
KDM6A	plus	test	-0.844706998809087	chrX:44876115-44876314
KDM6A	plus	test	-1.10820836422837	chrX:44876165-44876364
KDM6A	plus	test	-0.0205949821123904	chrX:44876215-44876414
KDM6A	plus	test	-0.505337550969706	chrX:44876265-44876464
KDM6A	plus	test	-0.542020491323041	chrX:44876315-44876514
KDM6A	plus	test	-0.664785635967857	chrX:44876365-44876564
KDM6A	plus	test	-0.302918011738618	chrX:44876415-44876614
KDM5C	minus	test	-1.41241257073866	chrX:53222460-53222659
KDM5C	minus	negative ctl	0.908259692039101	chrX:53222460-53222659_shuff
KDM5C	minus	test	-0.616735076750495	chrX:53222510-53222709
KDM5C	minus	negative ctl	-1.23757658224119	chrX:53222510-53222709_shuff
KDM5C	minus	test	-0.569760225884019	chrX:53222560-53222759
KDM5C	minus	negative ctl	0.265829312324047	chrX:53222560-53222759_shuff
KDM5C	minus	test	-2.18666217563013	chrX:53222610-53222809
KDM5C	minus	negative ctl	-1.42336755569718	chrX:53222610-53222809_shuff
KDM5C	minus	test	-1.19050627070277	chrX:53222660-53222859
KDM5C	minus	negative ctl	-1.53053424506918	chrX:53222660-53222859_shuff
KDM5C	minus	test	-1.13750839642477	chrX:53222710-53222909
KDM5C	minus	negative ctl	-1.73968120213173	chrX:53222710-53222909_shuff
KDM5C	minus	test	-1.12004983042499	chrX:53222760-53222959
KDM5C	minus	negative ctl	-1.28019724859445	chrX:53222760-53222959_shuff
KDM5C	minus	test	-0.520602888795562	chrX:53222810-53223009
KDM5C	minus	negative ctl	-2.00818285804988	chrX:53222810-53223009_shuff
KDM5C	minus	test	-1.52828260480915	chrX:53222860-53223059
KDM5C	minus	negative ctl	-1.00498655755314	chrX:53222860-53223059_shuff
KDM5C	minus	test	-1.06528571236717	chrX:53222910-53223109
KDM5C	minus	negative ctl	-1.21969600900595	chrX:53222910-53223109_shuff
