gene	orientation	type	log2	coords
ZFX	plus	test	-1.38636197822227	chrX:24147950-24148149
ZFX	plus	test	-1.37702193230316	chrX:24148000-24148199
ZFX	plus	test	-1.4215132977304	chrX:24148050-24148249
ZFX	plus	test	-1.55329603613531	chrX:24148100-24148299
ZFX	plus	test	-0.806224307864786	chrX:24148150-24148349
ZFX	plus	test	1.2003460609101	chrX:24148200-24148399
ZFX	plus	test	-1.4211691608254	chrX:24148250-24148449
ZFX	plus	test	-0.472185965829852	chrX:24148300-24148499
ZFX	plus	test	-1.97247300062694	chrX:24148350-24148549
ZFX	plus	test	-1.77573659215517	chrX:24148400-24148599
ZFX	plus	test	-2.10387453577325	chrX:24148450-24148649
ZFX	plus	test	-0.366806328132408	chrX:24148500-24148699
ZFX	plus	test	-1.84804297384273	chrX:24148550-24148749
ZFX	plus	test	-1.27331593825418	chrX:24148600-24148799
ZFX	plus	test	-0.389441805834722	chrX:24148650-24148849
ZFX	plus	test	-0.946203116859613	chrX:24148700-24148899
ZFX	plus	test	-0.302607979269065	chrX:24148750-24148949
ZFX	plus	test	-1.52839140822411	chrX:24148800-24148999
ZFX	plus	test	-0.667957046348273	chrX:24148850-24149049
ZFX	plus	test	-1.75664092693256	chrX:24148900-24149099
ZFX	plus	test	-1.53719204696899	chrX:24148950-24149149
ZFX	plus	test	-1.94181408995683	chrX:24149000-24149199
ZFX	plus	test	-0.777215465201534	chrX:24149050-24149249
ZFX	plus	test	-0.000643050052823149	chrX:24149100-24149299
ZFX	plus	test	0.433338705438731	chrX:24149450-24149649
ZFX	plus	test	1.21782037348551	chrX:24149500-24149699
ZFX	plus	test	1.48883093701139	chrX:24149550-24149749
ZFX	plus	test	1.18061855453365	chrX:24149600-24149799
ZFX	plus	test	-1.51647826734878	chrX:24150050-24150249
ZFX	plus	test	0.844124290951378	chrX:24150400-24150599
ZFX	plus	test	0.541745904108446	chrX:24150450-24150649
ZFX	plus	test	0.323343203918793	chrX:24150500-24150699
ZFX	plus	test	-0.523219776191407	chrX:24150550-24150749
ZFX	plus	test	-0.699273870024691	chrX:24150600-24150799
ZFX	plus	test	-1.56382782450201	chrX:24150650-24150849
ZFX	plus	test	-0.8572662517942	chrX:24150700-24150899
ZFX	plus	test	-1.1325161742736	chrX:24150750-24150949
ZFX	plus	test	-1.88140563546315	chrX:24150800-24150999
ZFX	plus	test	-1.67007849665023	chrX:24150850-24151049
ZFX	plus	test	-1.20599640095741	chrX:24150900-24151099
ZFX	plus	test	-0.665844831579937	chrX:24150950-24151149
ZFX	plus	test	-1.13201725932697	chrX:24151000-24151199
ZFX	plus	test	-0.469163902814972	chrX:24151050-24151249
ZFX	plus	test	-0.489941270534246	chrX:24151100-24151299
ZFX	plus	test	0.0181997276055213	chrX:24151150-24151349
ZFX	plus	test	0.301245467618296	chrX:24151200-24151399
ZFX	plus	test	-0.426905330278443	chrX:24151250-24151449
ZFX	plus	test	-1.34659166701138	chrX:24151300-24151499
ZFX	plus	test	-1.4817366645274	chrX:24151350-24151549
ZFX	plus	test	-1.98499039094719	chrX:24151400-24151599
ZFX	plus	test	-2.90879091326179	chrX:24151450-24151649
ZFX	plus	test	-0.687361221044079	chrX:24151500-24151699
ZFX	plus	test	-0.819687236842167	chrX:24151550-24151749
ZFX	plus	test	-0.0779005358498252	chrX:24151600-24151799
ZFX	plus	test	-0.598298621445078	chrX:24151650-24151849
ZFX	plus	test	-1.45976543490169	chrX:24151700-24151899
ZFX	plus	test	-1.27864029798813	chrX:24151750-24151949
ZFX	plus	test	-1.52090630362668	chrX:24151800-24151999
ZFX	plus	test	-1.49272839637303	chrX:24151850-24152049
ZFX	plus	test	-1.72085065116732	chrX:24151900-24152099
ZFX	plus	test	-1.23177994881217	chrX:24151950-24152149
ZFX	plus	test	-0.420861388831454	chrX:24152000-24152199
ZFX	plus	test	0.595194111032507	chrX:24152050-24152249
ZFX	plus	test	-0.66241322137808	chrX:24152100-24152299
ZFX	plus	test	-1.03369281720115	chrX:24152150-24152349
ZFX	plus	test	-0.46827652575549	chrX:24152200-24152399
ZFX	plus	test	-1.68833192462301	chrX:24152250-24152449
ZFX	plus	test	-2.06719239742011	chrX:24152300-24152499
ZFX	plus	test	0.18978355744584	chrX:24152350-24152549
ZFX	plus	test	-1.88049080831517	chrX:24152400-24152599
ZFX	plus	test	-1.7509057358953	chrX:24152450-24152649
ZFX	plus	test	-0.774950944331814	chrX:24152500-24152699
ZFX	plus	test	-1.29526108681664	chrX:24152550-24152749
ZFX	plus	test	-0.960946082924183	chrX:24152600-24152799
ZFX	plus	test	-2.26767962595624	chrX:24152650-24152849
ZFX	plus	test	-2.73157938481562	chrX:24152700-24152899
ZFX	plus	test	-2.09212162463533	chrX:24152750-24152949
ZFX	plus	test	-0.73910612943546	chrX:24152800-24152999
ZFX	plus	test	-1.90531889396479	chrX:24152850-24153049
ZFX	plus	test	-1.37279163022764	chrX:24152900-24153099
ZFX	plus	test	-0.919720878755416	chrX:24152950-24153149
ZFX	plus	test	-1.47997961022828	chrX:24153000-24153199
ZFX	plus	test	-1.52455719962073	chrX:24153050-24153249
ZFX	plus	test	-1.63849762238838	chrX:24153100-24153299
ZFX	plus	test	-1.02130993068582	chrX:24153150-24153349
ZFX	plus	test	0.164123068423856	chrX:24153200-24153399
ZFX	plus	test	-0.200868782834658	chrX:24153250-24153449
ZFX	plus	test	0.0865352422534563	chrX:24153300-24153499
ZFX	plus	test	0.642851433200272	chrX:24153350-24153549
ZFX	plus	test	-1.47363345954509	chrX:24153400-24153599
USP9X	plus	test	-1.01342570046028	chrX:41083351-41083550
USP9X	plus	test	-0.880342146847987	chrX:41083401-41083600
USP9X	plus	test	-0.689774130957881	chrX:41083451-41083650
USP9X	plus	test	-0.989075607107985	chrX:41083501-41083700
USP9X	plus	test	-2.11971742695	chrX:41083551-41083750
USP9X	plus	test	-2.09134252594326	chrX:41083601-41083800
USP9X	plus	test	-2.21770527367625	chrX:41083651-41083850
USP9X	plus	test	-1.01187178966438	chrX:41083701-41083900
USP9X	plus	test	-1.47890323427035	chrX:41083751-41083950
USP9X	plus	test	-0.750257353852191	chrX:41083801-41084000
USP9X	plus	test	-0.831238627987367	chrX:41083851-41084050
USP9X	plus	test	0.176050182478497	chrX:41083901-41084100
USP9X	plus	test	-0.351345031326578	chrX:41083951-41084150
USP9X	plus	test	-1.45367890408627	chrX:41084001-41084200
USP9X	plus	test	1.79316270934071	chrX:41084051-41084250
USP9X	plus	test	0.116276215362731	chrX:41084101-41084300
USP9X	plus	test	-0.757161583701215	chrX:41084151-41084350
USP9X	plus	test	0.171467156788477	chrX:41084201-41084400
USP9X	plus	test	-0.420456791423034	chrX:41084251-41084450
USP9X	plus	test	-0.179938905725175	chrX:41084301-41084500
USP9X	plus	test	1.1757736471653	chrX:41084351-41084550
USP9X	plus	test	1.01281415576257	chrX:41084401-41084600
USP9X	plus	test	1.84132348382584	chrX:41084451-41084650
USP9X	plus	test	2.4784560292437	chrX:41084501-41084700
USP9X	plus	test	2.34887792536297	chrX:41084601-41084800
USP9X	plus	test	1.75796201034133	chrX:41084651-41084850
USP9X	plus	test	1.36523922939398	chrX:41084701-41084900
USP9X	plus	test	0.852426229580805	chrX:41084751-41084950
USP9X	plus	test	-0.45845512626909	chrX:41084801-41085000
USP9X	plus	test	-0.393729362968773	chrX:41084851-41085050
USP9X	plus	test	-0.336026322704466	chrX:41084901-41085100
USP9X	plus	test	0.233563833753848	chrX:41084951-41085150
USP9X	plus	test	0.86886510390606	chrX:41085001-41085200
USP9X	plus	test	1.28606646632817	chrX:41085051-41085250
USP9X	plus	test	1.81947884438547	chrX:41085101-41085300
USP9X	plus	test	1.42774856556289	chrX:41085151-41085350
USP9X	plus	test	2.34814495231782	chrX:41085201-41085400
USP9X	plus	test	3.93938020457529	chrX:41085301-41085500
USP9X	plus	test	0.565673663692298	chrX:41085401-41085600
USP9X	plus	test	0.955138662321438	chrX:41085451-41085650
USP9X	plus	test	2.45569707913222	chrX:41085501-41085700
USP9X	plus	test	1.04561281392179	chrX:41085551-41085750
USP9X	plus	test	1.66608243765123	chrX:41085601-41085800
USP9X	plus	test	1.06646567185238	chrX:41085651-41085850
USP9X	plus	test	1.02032644077676	chrX:41085701-41085900
USP9X	plus	test	1.02186664659837	chrX:41085751-41085950
USP9X	plus	test	0.09743793119432	chrX:41085801-41086000
USP9X	plus	test	-0.479247256610239	chrX:41085851-41086050
USP9X	plus	test	-0.16808699547276	chrX:41085901-41086100
USP9X	plus	test	-0.0642808066874183	chrX:41085951-41086150
USP9X	plus	test	0.00196292790108661	chrX:41086001-41086200
USP9X	plus	test	0.646451046024657	chrX:41086051-41086250
USP9X	plus	test	1.49439847893682	chrX:41086101-41086300
USP9X	plus	test	0.585458713970521	chrX:41086151-41086350
USP9X	plus	test	-0.519620060236559	chrX:41086201-41086400
USP9X	plus	test	0.979239310976565	chrX:41086251-41086450
USP9X	plus	test	1.42959972191451	chrX:41086301-41086500
USP9X	plus	test	0.713645422129417	chrX:41086451-41086650
USP9X	plus	test	-0.54425541075152	chrX:41086501-41086700
USP9X	plus	test	-0.516880490472466	chrX:41086551-41086750
USP9X	plus	test	-0.381818882620992	chrX:41086601-41086800
USP9X	plus	test	-0.560322557555163	chrX:41086651-41086850
USP9X	plus	test	-0.544158287318657	chrX:41086701-41086900
USP9X	plus	test	-1.222213458707	chrX:41086751-41086950
USP9X	plus	test	-1.6561144475787	chrX:41086801-41087000
USP9X	plus	test	-1.56546012481878	chrX:41086851-41087050
USP9X	plus	test	-1.33471040577125	chrX:41086901-41087100
USP9X	plus	test	-0.734468959781782	chrX:41086951-41087150
USP9X	plus	test	-2.12009812788899	chrX:41087001-41087200
USP9X	plus	test	-1.77532749094668	chrX:41087051-41087250
USP9X	plus	test	-0.170046915928102	chrX:41087101-41087300
USP9X	plus	test	-0.252245637402286	chrX:41087151-41087350
USP9X	plus	test	-0.705380053607324	chrX:41087201-41087400
USP9X	plus	test	-1.04546242804686	chrX:41087251-41087450
USP9X	plus	test	-0.334199403296006	chrX:41087301-41087500
USP9X	plus	test	-1.63348415774474	chrX:41087351-41087550
USP9X	plus	test	-1.33026454833934	chrX:41087401-41087600
USP9X	plus	test	-0.946188932005266	chrX:41087451-41087650
USP9X	plus	test	-1.6081650006807	chrX:41087501-41087700
USP9X	plus	test	-0.613504712844736	chrX:41087551-41087750
USP9X	plus	test	-0.989229571219072	chrX:41087601-41087800
USP9X	plus	test	-0.664266528951621	chrX:41087651-41087850
USP9X	plus	test	-1.11104812797697	chrX:41087701-41087900
USP9X	plus	test	-1.58099975220475	chrX:41087751-41087950
USP9X	plus	test	-1.96470050816823	chrX:41087801-41088000
USP9X	plus	test	-0.137663396433483	chrX:41087851-41088050
USP9X	plus	test	0.382464406249894	chrX:41087901-41088100
USP9X	plus	test	0.892241952284871	chrX:41087951-41088150
USP9X	plus	test	-0.125426603068738	chrX:41088001-41088200
USP9X	plus	test	0.209554331475176	chrX:41088051-41088250
USP9X	plus	test	-0.820288844898649	chrX:41088101-41088300
USP9X	plus	test	-0.809537890745609	chrX:41088151-41088350
USP9X	plus	test	-0.442355278586732	chrX:41088201-41088400
USP9X	plus	test	-0.659566587247053	chrX:41088251-41088450
USP9X	plus	test	-1.2607012404084	chrX:41088301-41088500
USP9X	plus	test	-1.76914233938401	chrX:41088351-41088550
USP9X	plus	test	-1.61980079665956	chrX:41088401-41088600
USP9X	plus	test	-1.79002057683385	chrX:41088451-41088650
DDX3X	plus	test	-0.810166690840604	chrX:41330524-41330723
DDX3X	plus	test	-1.65751353131577	chrX:41330574-41330773
DDX3X	plus	test	-1.00543851360157	chrX:41330624-41330823
DDX3X	plus	test	-1.71306712308251	chrX:41330674-41330873
DDX3X	plus	test	0.311335241240598	chrX:41330724-41330923
DDX3X	plus	test	-1.09594311534733	chrX:41330774-41330973
DDX3X	plus	test	-0.823535168941749	chrX:41330824-41331023
DDX3X	plus	test	1.28918343677717	chrX:41330874-41331073
DDX3X	plus	test	-0.200926027453357	chrX:41330924-41331123
DDX3X	plus	test	0.36438886066198	chrX:41330974-41331173
DDX3X	plus	test	0.665134205100501	chrX:41331024-41331223
DDX3X	plus	test	-0.614204338667444	chrX:41331074-41331273
DDX3X	plus	test	1.39813559471502	chrX:41331124-41331323
DDX3X	plus	test	0.946519550308021	chrX:41331174-41331373
DDX3X	plus	test	0.500129078428587	chrX:41331224-41331423
DDX3X	plus	test	-0.366924822349522	chrX:41331274-41331473
DDX3X	plus	test	-1.09516741367553	chrX:41331324-41331523
DDX3X	plus	test	0.174753568181831	chrX:41331374-41331573
DDX3X	plus	test	-0.936267290368013	chrX:41331424-41331623
DDX3X	plus	test	-1.74251068540212	chrX:41331474-41331673
DDX3X	plus	test	1.23969594365864	chrX:41331524-41331723
DDX3X	plus	test	0.466933034091322	chrX:41331574-41331773
DDX3X	plus	test	-1.12718621391113	chrX:41331624-41331823
DDX3X	plus	test	-0.762101745307707	chrX:41331674-41331873
DDX3X	plus	test	-1.22598916662231	chrX:41331724-41331923
DDX3X	plus	test	-1.87882813355201	chrX:41331774-41331973
DDX3X	plus	test	-0.55608807109274	chrX:41331824-41332023
DDX3X	plus	test	-1.04241682116957	chrX:41331874-41332073
DDX3X	plus	test	-2.23108514937092	chrX:41331924-41332123
DDX3X	plus	test	-1.87628278295524	chrX:41331974-41332173
DDX3X	plus	test	-0.82102684724099	chrX:41332024-41332223
DDX3X	plus	test	0.473824023730346	chrX:41332074-41332273
DDX3X	plus	test	-0.408599249477322	chrX:41332124-41332323
DDX3X	plus	test	-0.605024552641247	chrX:41332174-41332373
DDX3X	plus	test	-1.36599841720479	chrX:41332224-41332423
DDX3X	plus	test	-0.993474194780206	chrX:41332274-41332473
DDX3X	plus	test	-0.112792513513954	chrX:41332324-41332523
DDX3X	plus	test	-1.50646351859912	chrX:41332374-41332573
DDX3X	plus	test	-2.85139439870246	chrX:41332424-41332623
DDX3X	plus	test	-0.60275178279927	chrX:41332474-41332673
DDX3X	plus	test	-0.582185159677499	chrX:41332524-41332723
DDX3X	plus	test	-1.05055549517821	chrX:41332574-41332773
DDX3X	plus	test	0.0753826612203983	chrX:41332624-41332823
DDX3X	plus	test	-0.293622836022739	chrX:41332674-41332873
DDX3X	plus	test	0.0666687463202378	chrX:41332724-41332923
DDX3X	plus	test	-0.256816408369421	chrX:41332774-41332973
DDX3X	plus	test	-0.503360915416964	chrX:41332824-41333023
DDX3X	plus	test	-1.7535445844473	chrX:41332874-41333073
DDX3X	plus	test	0.589210553258681	chrX:41332924-41333123
DDX3X	plus	test	-0.610358018630915	chrX:41332974-41333173
DDX3X	plus	test	0.978259272856521	chrX:41333024-41333223
DDX3X	plus	test	1.29532819256605	chrX:41333074-41333273
DDX3X	plus	test	1.02930711633191	chrX:41333124-41333323
DDX3X	plus	test	1.16792039427272	chrX:41333174-41333373
DDX3X	plus	test	1.08676200846733	chrX:41333224-41333423
DDX3X	plus	test	1.08421347838811	chrX:41333274-41333473
DDX3X	plus	test	1.52152667722423	chrX:41333324-41333523
DDX3X	plus	test	1.44113132925536	chrX:41333374-41333573
DDX3X	plus	test	1.6406899686699	chrX:41333424-41333623
DDX3X	plus	test	0.408896643895581	chrX:41333474-41333673
DDX3X	plus	test	2.64974605778558	chrX:41333524-41333723
DDX3X	plus	test	-0.43707987398941	chrX:41333574-41333773
DDX3X	plus	test	-0.776146231487293	chrX:41333624-41333823
DDX3X	plus	test	1.76914453146797	chrX:41333674-41333873
DDX3X	plus	test	1.95004574890343	chrX:41333724-41333923
DDX3X	plus	test	1.61237036958101	chrX:41333774-41333973
DDX3X	plus	test	1.46036384235429	chrX:41333824-41334023
DDX3X	plus	test	-0.234047378412382	chrX:41333874-41334073
DDX3X	plus	test	1.98794084935778	chrX:41333924-41334123
DDX3X	plus	test	1.65552047341094	chrX:41333974-41334173
DDX3X	plus	test	1.29465517656273	chrX:41334024-41334223
DDX3X	plus	test	1.68585225581818	chrX:41334074-41334273
DDX3X	plus	test	0.48108590997752	chrX:41334124-41334323
DDX3X	plus	test	0.300353220457573	chrX:41334174-41334373
DDX3X	plus	test	-0.160396804021105	chrX:41334224-41334423
DDX3X	plus	test	-1.43830441560305	chrX:41334274-41334473
DDX3X	plus	test	-1.29137927600281	chrX:41334324-41334523
DDX3X	plus	test	1.98717899379538	chrX:41334374-41334573
DDX3X	plus	test	2.39708425278132	chrX:41334424-41334623
DDX3X	plus	test	1.7269105428938	chrX:41334474-41334673
DDX3X	plus	test	1.5907525302934	chrX:41334524-41334723
DDX3X	plus	test	1.0759922062681	chrX:41334574-41334773
DDX3X	plus	test	-1.01653883739556	chrX:41334624-41334823
DDX3X	plus	test	0.386113501075162	chrX:41334674-41334873
DDX3X	plus	test	-0.617865957813393	chrX:41334724-41334923
DDX3X	plus	test	-1.17047524357854	chrX:41334774-41334973
DDX3X	plus	test	-0.696958422179985	chrX:41334824-41335023
DDX3X	plus	test	2.20537825170107	chrX:41334874-41335073
DDX3X	plus	test	-1.03150750022393	chrX:41335074-41335273
DDX3X	plus	test	-1.69321327156947	chrX:41335124-41335323
DDX3X	plus	test	-0.393542589472659	chrX:41335174-41335373
DDX3X	plus	test	-2.22244818378579	chrX:41335224-41335423
DDX3X	plus	test	-1.56728487534313	chrX:41335274-41335473
DDX3X	plus	test	-1.24837748820362	chrX:41335324-41335523
DDX3X	plus	test	-0.842466889197197	chrX:41335374-41335573
DDX3X	plus	test	-1.42200399990536	chrX:41335424-41335623
DDX3X	plus	test	-1.33136489054669	chrX:41335474-41335673
DDX3X	plus	test	1.28054148135639	chrX:41335524-41335723
DDX3X	plus	test	-0.502745281708862	chrX:41335574-41335773
DDX3X	plus	test	-0.994737883643946	chrX:41335624-41335823
DDX3X	plus	test	-1.70896194206195	chrX:41335674-41335873
DDX3X	plus	test	-0.641739411126663	chrX:41335724-41335923
DDX3X	plus	test	-1.8413447904598	chrX:41335774-41335973
DDX3X	plus	test	-1.32929687632559	chrX:41335824-41336023
DDX3X	plus	test	-0.588399310321975	chrX:41335874-41336073
DDX3X	plus	test	-0.318084605121042	chrX:41335924-41336123
DDX3X	plus	test	-1.33784208706817	chrX:41335974-41336173
DDX3X	plus	test	-1.40371646377699	chrX:41336024-41336223
DDX3X	plus	test	-1.24577543588306	chrX:41336074-41336273
DDX3X	plus	test	-1.16194228921634	chrX:41336124-41336323
DDX3X	plus	test	-1.8155175364463	chrX:41336174-41336373
DDX3X	plus	test	-1.28138420984747	chrX:41336224-41336423
DDX3X	plus	test	-1.54920860504833	chrX:41336274-41336473
DDX3X	plus	test	-0.577782329320203	chrX:41336324-41336523
DDX3X	plus	test	-0.758213199948753	chrX:41336374-41336573
DDX3X	plus	test	-1.20874700814199	chrX:41336424-41336623
DDX3X	plus	test	-1.61129404946077	chrX:41336474-41336673
DDX3X	plus	test	-1.14988503955928	chrX:41336524-41336723
DDX3X	plus	test	-0.439692342107311	chrX:41336574-41336773
DDX3X	plus	test	-2.29086042352848	chrX:41336624-41336823
DDX3X	plus	test	-2.10063316337416	chrX:41336674-41336873
DDX3X	plus	test	-2.03752408049241	chrX:41336724-41336923
DDX3X	plus	test	-2.22996626912046	chrX:41336774-41336973
DDX3X	plus	test	-1.84645881130555	chrX:41336824-41337023
DDX3X	plus	test	-1.81252183830444	chrX:41336874-41337073
DDX3X	plus	test	-2.29164157550866	chrX:41336924-41337123
DDX3X	plus	test	-0.732796156502455	chrX:41336974-41337173
DDX3X	plus	test	-1.38158919991934	chrX:41337024-41337223
DDX3X	plus	test	-1.28812293735683	chrX:41337074-41337273
DDX3X	plus	test	-1.88520033852226	chrX:41337124-41337323
DDX3X	plus	test	-1.90404685865419	chrX:41337174-41337373
DDX3X	plus	test	-0.695228636715248	chrX:41337224-41337423
DDX3X	plus	test	1.33970006807685	chrX:41337274-41337473
KDM6A	plus	test	-1.97749692615654	chrX:44871315-44871514
KDM6A	plus	test	-1.60296591966119	chrX:44871365-44871564
KDM6A	plus	test	-1.93495777612548	chrX:44871415-44871614
KDM6A	plus	test	-1.44230568089541	chrX:44871465-44871664
KDM6A	plus	test	-0.934921188364108	chrX:44871515-44871714
KDM6A	plus	test	-1.16418671790341	chrX:44871565-44871764
KDM6A	plus	test	-2.13046498793077	chrX:44871615-44871814
KDM6A	plus	test	-0.64602148894712	chrX:44871665-44871864
KDM6A	plus	test	-0.822945347844298	chrX:44871715-44871914
KDM6A	plus	test	-1.63469703110428	chrX:44871765-44871964
KDM6A	plus	test	-1.77329214060789	chrX:44871815-44872014
KDM6A	plus	test	-1.8913409057808	chrX:44871865-44872064
KDM6A	plus	test	-1.39235398917435	chrX:44871915-44872114
KDM6A	plus	test	-0.0146590761829674	chrX:44871965-44872164
KDM6A	plus	test	-1.00166193632104	chrX:44872015-44872214
KDM6A	plus	test	-1.28573873080199	chrX:44872065-44872264
KDM6A	plus	test	-0.754320892247754	chrX:44872115-44872314
KDM6A	plus	test	-1.40501875092496	chrX:44872165-44872364
KDM6A	plus	test	-1.24362256658269	chrX:44872215-44872414
KDM6A	plus	test	1.6083544198029	chrX:44872265-44872464
KDM6A	plus	test	-0.221835989453048	chrX:44872315-44872514
KDM6A	plus	test	-0.73787381576642	chrX:44872365-44872564
KDM6A	plus	test	0.262206789204811	chrX:44872415-44872614
KDM6A	plus	test	-0.396947021439164	chrX:44872465-44872664
KDM6A	plus	test	-0.776275324189295	chrX:44872515-44872714
KDM6A	plus	test	-0.863365918481755	chrX:44872565-44872764
KDM6A	plus	test	-0.350947860461433	chrX:44872715-44872914
KDM6A	plus	test	0.998594977785139	chrX:44872765-44872964
KDM6A	plus	test	1.50507732318152	chrX:44872815-44873014
KDM6A	plus	test	1.88707248143442	chrX:44872865-44873064
KDM6A	plus	test	1.92408778334546	chrX:44872915-44873114
KDM6A	plus	test	2.12188291457465	chrX:44872965-44873164
KDM6A	plus	test	1.47415498573228	chrX:44873015-44873214
KDM6A	plus	test	1.00002496493332	chrX:44873065-44873264
KDM6A	plus	test	1.1305865213517	chrX:44873115-44873314
KDM6A	plus	test	-0.896950804551337	chrX:44873165-44873364
KDM6A	plus	test	-0.290648561258468	chrX:44873365-44873564
KDM6A	plus	test	0.117373086300848	chrX:44873415-44873614
KDM6A	plus	test	-0.241345920926333	chrX:44873465-44873664
KDM6A	plus	test	-0.364822957596377	chrX:44873515-44873714
KDM6A	plus	test	0.00902081387040083	chrX:44873565-44873764
KDM6A	plus	test	-0.151521615381015	chrX:44873615-44873814
KDM6A	plus	test	0.750895839184234	chrX:44873765-44873964
KDM6A	plus	test	-0.546403661742036	chrX:44873815-44874014
KDM6A	plus	test	-0.545769074490805	chrX:44873865-44874064
KDM6A	plus	test	-0.652630570957882	chrX:44873915-44874114
KDM6A	plus	test	-0.44672268083367	chrX:44873965-44874164
KDM6A	plus	test	-0.384210956838097	chrX:44874015-44874214
KDM6A	plus	test	0.392127766730006	chrX:44874065-44874264
KDM6A	plus	test	-1.03951796103935	chrX:44874115-44874314
KDM6A	plus	test	-0.54562641646531	chrX:44874165-44874364
KDM6A	plus	test	-0.109796515464805	chrX:44874215-44874414
KDM6A	plus	test	-0.438513512748518	chrX:44874265-44874464
KDM6A	plus	test	-0.0940725166563512	chrX:44874315-44874514
KDM6A	plus	test	-1.16272548351785	chrX:44874365-44874564
KDM6A	plus	test	-1.19344216984576	chrX:44874415-44874614
KDM6A	plus	test	0.507608948927613	chrX:44874465-44874664
KDM6A	plus	test	-0.41687949189068	chrX:44874515-44874714
KDM6A	plus	test	-1.20411106595857	chrX:44874565-44874764
KDM6A	plus	test	0.744340117344525	chrX:44874615-44874814
KDM6A	plus	test	0.185108302518932	chrX:44874665-44874864
KDM6A	plus	test	0.866405857887841	chrX:44874715-44874914
KDM6A	plus	test	-0.902667432155214	chrX:44874765-44874964
KDM6A	plus	test	-1.72322780274729	chrX:44874815-44875014
KDM6A	plus	test	-1.352738327645	chrX:44874865-44875064
KDM6A	plus	test	-0.51852566658904	chrX:44874915-44875114
KDM6A	plus	test	-1.36786944825408	chrX:44874965-44875164
KDM6A	plus	test	-0.916292805017821	chrX:44875015-44875214
KDM6A	plus	test	-1.17076504679592	chrX:44875065-44875264
KDM6A	plus	test	-0.458391574909684	chrX:44875115-44875314
KDM6A	plus	test	-1.63445713046718	chrX:44875165-44875364
KDM6A	plus	test	-1.90116180521656	chrX:44875215-44875414
KDM6A	plus	test	0.281133952918331	chrX:44875265-44875464
KDM6A	plus	test	-2.3375338469198	chrX:44875315-44875514
KDM6A	plus	test	-1.45260802944706	chrX:44875365-44875564
KDM6A	plus	test	-0.991770047254166	chrX:44875415-44875614
KDM6A	plus	test	-1.20466734519674	chrX:44875465-44875664
KDM6A	plus	test	-2.95284651331928	chrX:44875515-44875714
KDM6A	plus	test	-1.70224653148978	chrX:44875565-44875764
KDM6A	plus	test	-2.81132886380483	chrX:44875615-44875814
KDM6A	plus	test	-2.32709351092216	chrX:44875665-44875864
KDM6A	plus	test	-2.18349615061922	chrX:44875715-44875914
KDM6A	plus	test	-2.18527255075311	chrX:44875765-44875964
KDM6A	plus	test	-2.19595648058978	chrX:44875815-44876014
KDM6A	plus	test	-1.88144479901886	chrX:44875865-44876064
KDM6A	plus	test	-1.07062001514226	chrX:44875915-44876114
KDM6A	plus	test	-1.43622667388864	chrX:44875965-44876164
KDM6A	plus	test	-1.44530373699695	chrX:44876015-44876214
KDM6A	plus	test	-1.45362232365888	chrX:44876065-44876264
KDM6A	plus	test	-1.54258937718782	chrX:44876115-44876314
KDM6A	plus	test	-1.25880467283855	chrX:44876165-44876364
KDM6A	plus	test	-0.903447881537552	chrX:44876215-44876414
KDM6A	plus	test	-1.22147326259683	chrX:44876265-44876464
KDM6A	plus	test	-1.21114355575091	chrX:44876315-44876514
KDM6A	plus	test	-1.42835401138678	chrX:44876365-44876564
KDM6A	plus	test	-0.0314524434869801	chrX:44876415-44876614
KDM5C	minus	test	-1.71765359411672	chrX:53222460-53222659
KDM5C	minus	negative ctl	1.57650519091182	chrX:53222460-53222659_shuff
KDM5C	minus	test	-1.15156260504522	chrX:53222510-53222709
KDM5C	minus	negative ctl	-1.07389423615611	chrX:53222510-53222709_shuff
KDM5C	minus	test	-1.51377137385314	chrX:53222560-53222759
KDM5C	minus	negative ctl	0.696091068439557	chrX:53222560-53222759_shuff
KDM5C	minus	test	-1.93344033091231	chrX:53222610-53222809
KDM5C	minus	negative ctl	-2.06133522760694	chrX:53222610-53222809_shuff
KDM5C	minus	test	-1.42974214184071	chrX:53222660-53222859
KDM5C	minus	negative ctl	-1.45985863671378	chrX:53222660-53222859_shuff
KDM5C	minus	test	-1.25161506508631	chrX:53222710-53222909
KDM5C	minus	negative ctl	-0.709716543232033	chrX:53222710-53222909_shuff
KDM5C	minus	test	-1.51852744296477	chrX:53222760-53222959
KDM5C	minus	negative ctl	-0.427185000003732	chrX:53222760-53222959_shuff
KDM5C	minus	test	-0.698181589352339	chrX:53222810-53223009
KDM5C	minus	negative ctl	-2.03274707932467	chrX:53222810-53223009_shuff
KDM5C	minus	test	-1.1683353240037	chrX:53222860-53223059
KDM5C	minus	negative ctl	-1.10285504534075	chrX:53222860-53223059_shuff
KDM5C	minus	test	-0.682575564457838	chrX:53222910-53223109
KDM5C	minus	negative ctl	-0.925985609785748	chrX:53222910-53223109_shuff
KDM5C	minus	test	-0.77364494510161	chrX:53222960-53223159
KDM5C	minus	negative ctl	-1.04964972534219	chrX:53222960-53223159_shuff
KDM5C	minus	test	-0.735669137494398	chrX:53223010-53223209
KDM5C	minus	negative ctl	-0.449568517312248	chrX:53223010-53223209_shuff
KDM5C	minus	test	-0.8907074122248	chrX:53223060-53223259
KDM5C	minus	negative ctl	-1.4693276990999	chrX:53223060-53223259_shuff
